HistoryID,StaffID,BranchID,StartDate,EndDate
606,ST03559,BR08988,2020-11-21,
607,ST08887,BR05513,2020-12-29,2021-03-02
608,ST01977,BR05411,2022-04-26,2022-05-03
609,ST02030,BR01822,2020-09-16,2020-11-10
610,ST00218,BR00910,2020-10-21,
611,ST02188,BR09463,2023-11-30,2024-05-18
612,ST00721,BR03233,2021-01-15,2021-09-07
613,ST03846,BR00794,2021-08-10,
614,ST01509,BR07981,2024-05-04,2025-02-13
615,ST07131,BR06982,2020-09-01,2020-12-14
616,ST08852,BR03367,2021-06-26,2021-08-13
617,ST00497,BR06457,2023-09-23,2024-05-21
618,ST03372,BR06749,2023-08-07,2023-10-26
619,ST05487,BR03133,2020-10-16,
620,ST01508,BR01965,2020-01-04,2020-07-15
621,ST05940,BR01393,2022-04-20,
622,ST05304,BR00687,2023-10-18,2023-10-30
623,ST08231,BR09129,2022-03-30,2022-11-15
624,ST03232,BR03625,2020-01-23,2020-09-24
625,ST09786,BR08743,2024-04-21,2025-02-08
626,ST04998,BR08821,2023-11-19,2024-02-04
627,ST06130,BR02323,2022-07-14,
628,ST05661,BR03678,2024-12-09,2025-06-12
629,ST05705,BR08631,2021-06-22,2022-06-17
630,ST09498,BR09647,2020-07-08,
631,ST08965,BR04361,2024-08-19,2024-08-29
632,ST09592,BR07938,2022-12-11,
633,ST04553,BR07782,2023-10-01,2024-09-17
634,ST05213,BR02091,2021-07-04,
635,ST03348,BR00108,2022-05-12,2022-11-14
636,ST02151,BR09087,2023-12-06,
637,ST07209,BR03830,2022-11-04,
638,ST04223,BR06280,2023-10-20,2024-07-13
639,ST03169,BR02421,2020-01-20,
640,ST03707,BR07642,2023-10-10,
641,ST07161,BR05943,2021-07-04,
642,ST00752,BR06455,2022-07-06,
643,ST09258,BR05438,2020-02-10,
644,ST00490,BR01421,2020-04-12,
645,ST05299,BR08457,2021-02-09,2021-08-07
646,ST05289,BR09013,2020-03-16,2020-12-30
647,ST03295,BR01526,2024-11-12,2024-11-16
648,ST00351,BR09107,2023-06-26,
649,ST08119,BR07169,2024-07-22,2024-09-17
650,ST01245,BR04148,2022-02-19,2022-03-11
651,ST07498,BR08146,2023-09-17,2024-06-23
652,ST03604,BR07149,2023-06-01,2024-03-21
653,ST05696,BR04238,2024-11-06,
654,ST05443,BR05449,2021-09-02,
655,ST02767,BR02838,2020-09-18,2020-12-10
656,ST03717,BR06222,2024-08-19,
657,ST01603,BR08378,2022-07-04,
658,ST06489,BR08506,2020-08-21,2021-05-02
659,ST03239,BR00359,2021-09-11,
660,ST00436,BR09197,2022-07-24,
661,ST07241,BR03755,2020-05-20,
662,ST04312,BR08026,2022-11-19,
663,ST07409,BR02860,2021-05-13,2022-01-17
664,ST05693,BR06950,2023-02-02,2024-01-07
665,ST00892,BR03854,2022-09-01,2023-04-14
666,ST08868,BR04368,2022-06-24,
667,ST02914,BR03400,2023-05-15,2024-03-02
668,ST03274,BR04883,2023-06-21,2023-12-25
669,ST08942,BR05346,2023-11-15,
670,ST05774,BR06297,2021-09-01,
671,ST09482,BR03293,2020-12-14,
672,ST02571,BR04339,2024-01-15,2024-11-16
673,ST07319,BR04782,2021-02-16,
674,ST04301,BR04914,2022-07-29,
675,ST05229,BR04472,2022-06-10,
676,ST05434,BR03082,2022-01-31,2022-12-03
677,ST02579,BR07131,2023-12-13,2024-05-09
678,ST03012,BR01169,2021-06-05,2022-04-15
679,ST08849,BR05826,2024-11-25,2025-10-20
680,ST03194,BR07927,2024-06-08,
681,ST09924,BR03677,2020-12-24,2021-02-14
682,ST01695,BR01579,2021-08-27,
683,ST03664,BR00352,2022-03-30,
684,ST03354,BR06844,2023-07-21,2023-12-28
685,ST00782,BR04741,2020-10-16,
686,ST07808,BR07626,2024-09-21,2025-07-06
687,ST06132,BR07546,2022-06-05,
688,ST03681,BR05725,2020-12-10,2021-05-12
689,ST04215,BR09284,2020-03-31,2020-06-29
690,ST03398,BR00069,2023-10-20,
691,ST06479,BR07972,2020-07-08,2020-07-28
692,ST05931,BR09234,2024-04-06,2025-04-03
693,ST06758,BR08784,2022-11-21,2023-11-06
694,ST05472,BR04917,2024-07-21,2025-06-01
695,ST02824,BR03215,2021-04-22,2022-03-29
696,ST03274,BR05735,2020-03-17,2021-02-06
697,ST05824,BR01844,2020-10-09,2021-09-24
698,ST08723,BR09979,2024-04-23,2024-05-17
699,ST06828,BR02280,2021-05-16,2022-05-02
700,ST07930,BR07215,2023-04-11,2024-01-21
701,ST00817,BR01276,2024-03-11,2024-11-12
702,ST09049,BR02215,2024-09-11,
703,ST08576,BR00703,2023-12-03,2024-03-10
704,ST08256,BR09810,2021-05-05,2021-07-19
705,ST09455,BR00722,2023-07-24,
706,ST04920,BR03664,2021-12-26,2022-03-28
707,ST03308,BR02382,2020-01-03,2020-12-20
708,ST09000,BR03440,2020-10-13,2020-10-27
709,ST06417,BR02292,2020-07-08,
710,ST03223,BR05204,2020-10-31,2021-05-23
711,ST07189,BR08004,2023-08-15,
712,ST04517,BR03444,2024-02-09,
713,ST08309,BR08479,2021-04-23,2022-01-24
714,ST06557,BR02313,2022-06-09,2023-05-01
715,ST01700,BR06107,2020-03-13,
716,ST05910,BR00004,2021-12-18,
717,ST02094,BR03672,2022-05-26,
718,ST07927,BR01050,2022-05-01,
719,ST02278,BR09362,2024-07-09,2025-03-22
720,ST03193,BR02811,2021-08-08,2022-02-04
721,ST06306,BR04968,2022-07-10,2023-06-26
722,ST02774,BR04495,2021-11-03,
723,ST09022,BR04143,2024-11-27,
724,ST06794,BR05844,2023-05-15,
725,ST08254,BR09859,2022-10-13,2023-05-23
726,ST04515,BR02767,2021-12-16,
727,ST01084,BR01145,2024-12-14,
728,ST02543,BR08759,2022-03-18,
729,ST04337,BR04624,2021-01-28,2021-11-14
730,ST00048,BR06869,2021-06-25,2021-11-14
731,ST05369,BR04507,2022-11-30,
732,ST04671,BR02774,2022-04-08,
733,ST00268,BR05777,2022-12-18,
734,ST01109,BR02900,2023-01-06,2023-10-15
735,ST08312,BR06920,2024-04-24,
736,ST03046,BR04337,2021-09-13,
737,ST07083,BR01723,2023-04-05,
738,ST00799,BR02957,2020-11-17,2021-05-03
739,ST04488,BR00343,2022-02-17,
740,ST00655,BR01727,2022-10-08,
741,ST05709,BR00761,2020-03-27,2020-11-13
742,ST08301,BR01524,2021-06-08,2022-06-04
743,ST03682,BR08580,2024-08-14,2025-05-14
744,ST06136,BR07036,2021-07-06,2022-05-04
745,ST07447,BR08557,2023-10-10,
746,ST02001,BR09756,2021-12-04,2022-06-20
747,ST01882,BR07111,2020-02-29,2021-02-03
748,ST03253,BR01332,2024-03-06,
749,ST09384,BR05097,2020-05-06,
750,ST06906,BR00005,2024-07-24,
751,ST06246,BR02875,2024-01-24,
752,ST02005,BR05043,2020-09-04,
753,ST08234,BR00502,2024-04-06,2025-02-09
754,ST06404,BR05991,2023-04-01,
755,ST06545,BR01548,2020-03-30,
756,ST00839,BR06309,2023-03-08,2024-03-05
757,ST02540,BR08904,2022-01-19,2022-08-16
758,ST07157,BR03489,2022-09-14,2023-03-08
759,ST09248,BR01971,2021-09-06,
760,ST07626,BR01453,2022-04-05,2023-01-11
761,ST06739,BR04751,2020-03-22,
762,ST09973,BR03640,2022-04-02,2022-10-15
763,ST06846,BR05381,2020-10-31,
764,ST05223,BR01592,2020-07-15,2020-10-08
765,ST07808,BR00555,2022-11-30,2023-04-12
766,ST08471,BR02937,2021-04-09,2021-10-01
767,ST08924,BR09240,2023-07-11,2024-04-17
768,ST00542,BR07429,2024-09-15,
769,ST04284,BR07200,2020-05-25,2020-06-17
770,ST08236,BR07576,2022-01-27,
771,ST09517,BR04575,2021-12-29,2022-10-23
772,ST00857,BR04987,2020-06-10,
773,ST00173,BR07944,2022-03-14,
774,ST01953,BR08209,2023-08-17,
775,ST07010,BR08307,2021-11-08,
776,ST07118,BR05019,2024-10-23,
777,ST07852,BR04215,2021-04-05,2022-03-08
778,ST01117,BR09121,2023-05-15,
779,ST07169,BR01869,2021-03-26,2021-03-28
780,ST02915,BR08818,2022-09-27,
781,ST08163,BR00351,2021-03-20,2021-10-25
782,ST00169,BR08515,2023-06-25,2023-08-26
783,ST00566,BR00783,2023-12-26,2024-06-05
784,ST06053,BR05798,2020-03-23,2020-12-29
785,ST07217,BR01735,2021-01-19,2021-06-11
786,ST00507,BR05368,2022-08-01,2022-10-23
787,ST08772,BR08734,2023-04-29,
788,ST05115,BR03937,2021-09-22,2022-04-23
789,ST04121,BR00876,2023-03-12,2023-03-30
790,ST04985,BR05440,2023-10-19,
791,ST03364,BR04020,2022-05-10,
792,ST02511,BR01462,2022-02-02,
793,ST00577,BR05399,2022-06-24,2023-01-07
794,ST06694,BR05169,2020-11-23,2021-02-04
795,ST07377,BR03811,2021-06-26,
796,ST02334,BR01959,2020-09-15,2021-03-18
797,ST06556,BR07755,2022-04-10,
798,ST07564,BR03229,2023-05-29,2023-12-31
799,ST05736,BR00451,2024-09-13,2024-09-24
800,ST05321,BR02949,2021-05-30,
801,ST00817,BR03599,2023-12-09,2024-07-07
802,ST05883,BR05802,2022-07-05,2023-06-25
803,ST00750,BR00543,2020-10-20,2021-08-30
804,ST09844,BR02105,2021-05-10,
805,ST08226,BR09858,2023-07-15,2024-05-01
806,ST05783,BR05868,2022-05-28,
807,ST04038,BR06655,2022-02-22,2022-06-10
808,ST03635,BR08319,2020-10-25,
809,ST01388,BR06852,2020-11-23,
810,ST08203,BR09277,2023-07-14,
811,ST04555,BR09168,2024-03-28,2024-12-18
812,ST07441,BR02072,2024-04-08,2025-01-04
813,ST06608,BR09018,2023-05-05,
814,ST08612,BR03174,2023-03-24,
815,ST01337,BR03543,2024-08-10,
816,ST02519,BR04140,2024-05-11,
817,ST03674,BR01101,2021-06-27,2021-10-14
818,ST03959,BR05608,2024-06-12,2024-11-16
819,ST09051,BR03726,2023-01-21,
820,ST02860,BR04317,2020-10-22,
821,ST05711,BR01715,2021-08-11,2022-03-20
822,ST02112,BR08757,2022-05-31,
823,ST01142,BR03494,2021-03-11,2021-11-02
824,ST02684,BR07641,2023-04-25,2023-06-10
825,ST00528,BR04821,2024-11-19,
826,ST09597,BR03921,2023-07-11,
827,ST07568,BR07770,2024-08-27,2024-12-16
828,ST03082,BR06360,2023-08-14,2023-10-20
829,ST08563,BR02317,2022-03-22,
830,ST07087,BR00262,2021-08-27,
831,ST09505,BR03838,2020-10-09,
832,ST01685,BR05273,2020-12-06,
833,ST06700,BR02079,2022-03-28,2023-03-20
834,ST09717,BR04503,2021-10-13,2022-10-06
835,ST06889,BR01182,2024-10-03,
836,ST03219,BR06415,2020-06-08,
837,ST07511,BR07392,2023-12-22,2024-07-10
838,ST06448,BR02376,2020-02-14,2021-01-22
839,ST08840,BR05026,2021-08-22,2021-11-27
840,ST04934,BR00936,2020-04-07,
841,ST08549,BR08987,2021-06-01,2021-11-18
842,ST02722,BR09232,2023-11-12,
843,ST08162,BR07977,2021-06-09,
844,ST09384,BR02238,2024-01-20,2024-07-25
845,ST05464,BR07685,2021-11-15,2022-01-07
846,ST04351,BR06868,2020-07-27,2020-10-06
847,ST02525,BR07873,2021-10-12,
848,ST02070,BR06356,2021-03-16,
849,ST08402,BR06031,2021-01-30,2022-01-14
850,ST09274,BR01116,2022-08-28,2023-03-22
851,ST02026,BR07130,2022-10-28,
852,ST07051,BR07321,2024-05-11,2024-10-13
853,ST07782,BR02044,2023-07-10,
854,ST08918,BR06559,2021-06-21,
855,ST05979,BR06907,2022-01-04,
856,ST03144,BR03995,2023-06-18,
857,ST01086,BR07346,2021-03-27,2022-01-15
858,ST04462,BR02788,2022-06-25,
859,ST06685,BR03437,2024-10-08,2025-05-10
860,ST06145,BR07723,2024-06-07,2024-07-28
861,ST04408,BR00848,2023-05-08,2023-10-10
862,ST05011,BR01303,2021-07-25,2021-11-12
863,ST05303,BR04016,2024-05-20,2024-07-24
864,ST08566,BR04904,2024-11-05,2024-12-01
865,ST07286,BR01516,2020-10-14,2021-10-13
866,ST04881,BR02228,2023-04-02,2023-05-14
867,ST06016,BR05604,2021-01-07,2021-06-30
868,ST08263,BR06461,2024-08-16,2024-12-31
869,ST01524,BR00364,2022-06-19,
870,ST01974,BR07950,2022-01-01,2022-06-10
871,ST05641,BR00910,2021-12-23,2022-04-23
872,ST03866,BR07381,2023-06-19,2023-09-24
873,ST08504,BR00244,2024-09-20,
874,ST09882,BR05787,2020-06-06,
875,ST05872,BR08926,2020-12-28,
876,ST02966,BR06006,2020-06-09,
877,ST07311,BR06951,2022-09-16,2023-02-15
878,ST09786,BR03417,2020-08-09,2020-08-18
879,ST07611,BR06752,2022-03-20,
880,ST04493,BR02535,2023-12-03,2024-07-19
881,ST07943,BR06407,2023-05-08,2023-08-18
882,ST00423,BR01134,2023-02-22,2023-12-01
883,ST04154,BR01912,2023-09-09,
884,ST06406,BR00119,2024-09-28,2025-09-14
885,ST01024,BR07848,2021-01-25,
886,ST04512,BR01786,2021-11-26,2022-02-01
887,ST05729,BR03938,2023-08-08,
888,ST01318,BR06708,2023-05-03,2024-01-24
889,ST04050,BR09029,2021-05-04,2021-11-20
890,ST08690,BR09950,2021-11-16,
891,ST00893,BR08012,2023-08-26,2024-06-29
892,ST04831,BR01087,2020-06-27,
893,ST01734,BR00865,2020-12-03,
894,ST06619,BR03680,2022-11-17,
895,ST06097,BR08283,2024-01-11,2024-07-30
896,ST08404,BR09352,2023-05-06,
897,ST00582,BR01818,2022-05-25,2022-06-10
898,ST02395,BR09805,2023-02-10,
899,ST08868,BR03928,2020-03-20,
900,ST05758,BR08857,2022-12-05,2023-06-02
901,ST03211,BR08080,2023-09-16,2023-12-22
902,ST03236,BR01405,2023-04-08,
903,ST09963,BR08448,2023-12-31,2024-10-29
904,ST06840,BR04124,2023-09-15,2023-12-11
905,ST07374,BR07683,2024-05-08,
906,ST09155,BR08403,2021-01-16,2021-09-11
907,ST00839,BR01035,2024-08-04,2025-07-07
908,ST05651,BR02241,2024-01-05,2024-07-07
909,ST09422,BR02099,2024-05-05,
910,ST06514,BR06000,2021-04-16,
911,ST02576,BR00272,2021-05-21,2022-03-10
912,ST02253,BR07859,2022-11-10,
913,ST05551,BR05522,2024-04-12,
914,ST06952,BR01020,2023-08-15,
915,ST01741,BR03862,2022-08-04,2023-02-12
916,ST05478,BR08967,2020-03-09,
917,ST09908,BR02583,2023-05-26,2023-07-20
918,ST09381,BR06130,2022-01-19,2022-02-26
919,ST06738,BR02684,2022-01-26,2022-05-22
920,ST03043,BR01590,2023-10-29,2024-02-11
921,ST01273,BR03231,2021-05-10,2022-03-07
922,ST00567,BR02981,2023-04-17,2023-12-24
923,ST08630,BR07368,2022-12-06,
924,ST01485,BR05172,2021-03-24,2021-07-05
925,ST06696,BR07517,2023-11-10,
926,ST08145,BR06804,2022-04-23,2022-10-01
927,ST02810,BR02911,2022-09-17,2023-04-05
928,ST06110,BR04934,2022-02-24,
929,ST04718,BR04013,2020-04-15,2020-06-07
930,ST00733,BR03619,2022-09-27,
931,ST08814,BR04926,2021-08-07,
932,ST03263,BR01038,2022-11-05,2023-10-29
933,ST08468,BR04975,2022-05-09,2022-11-17
934,ST02771,BR07205,2020-03-14,
935,ST09927,BR01593,2021-10-19,2022-02-03
936,ST05740,BR03798,2024-06-12,
937,ST02634,BR09872,2021-11-07,
938,ST01123,BR04558,2021-11-20,2022-07-23
939,ST05510,BR01743,2024-12-11,2025-11-20
940,ST01314,BR02820,2022-04-11,
941,ST07688,BR02605,2024-08-20,
942,ST04354,BR02464,2023-06-26,2024-02-23
943,ST08927,BR05888,2023-01-07,
944,ST00535,BR02851,2022-03-10,2022-08-31
945,ST05131,BR08447,2021-09-08,2022-06-25
946,ST04942,BR08965,2022-07-20,2023-02-07
947,ST04449,BR02483,2023-07-02,2024-02-26
948,ST07718,BR06663,2024-07-04,2024-11-29
949,ST07555,BR02754,2021-05-27,
950,ST02099,BR00165,2021-05-07,
951,ST01244,BR02554,2023-10-06,
952,ST07719,BR09952,2024-04-02,
953,ST05837,BR03188,2022-05-01,
954,ST04829,BR00008,2021-05-25,2021-08-17
955,ST07372,BR06113,2022-02-09,2022-08-19
956,ST08752,BR07893,2020-06-15,
957,ST03922,BR07719,2024-06-18,
958,ST01392,BR03054,2024-06-03,2025-05-14
959,ST08800,BR09981,2021-04-12,2022-02-17
960,ST06950,BR01005,2023-10-24,
961,ST00055,BR00208,2021-11-11,
962,ST03723,BR09690,2021-10-31,2022-10-10
963,ST04186,BR04953,2022-02-03,
964,ST03209,BR07751,2023-12-27,2024-08-01
965,ST02543,BR01078,2022-06-04,
966,ST06270,BR02732,2022-12-12,2023-05-10
967,ST06961,BR05762,2024-02-16,
968,ST06407,BR00196,2022-12-28,2023-02-07
969,ST05023,BR08329,2020-12-10,
970,ST04324,BR09596,2021-01-27,2021-02-10
971,ST06461,BR05693,2024-02-29,2025-02-09
972,ST03036,BR04855,2023-05-23,2024-02-01
973,ST03943,BR01718,2020-02-24,
974,ST00606,BR06953,2021-06-27,
975,ST01989,BR03424,2024-08-18,
976,ST08718,BR00489,2022-12-12,2023-10-27
977,ST09834,BR03905,2020-03-19,
978,ST05191,BR09510,2022-09-01,2023-07-19
979,ST00246,BR04733,2020-03-15,
980,ST04500,BR08055,2022-06-25,
981,ST03409,BR02380,2023-07-13,
982,ST05294,BR04684,2021-11-19,
983,ST01277,BR00673,2021-02-09,2021-12-02
984,ST01788,BR09698,2021-04-09,
985,ST00646,BR05458,2024-04-18,
986,ST02298,BR08909,2024-08-10,
987,ST08004,BR06722,2021-10-28,2022-06-17
988,ST00967,BR09916,2024-05-19,
989,ST02091,BR03400,2022-11-20,
990,ST04050,BR00856,2023-01-06,
991,ST04441,BR03520,2023-10-11,
992,ST02720,BR09931,2020-12-06,
993,ST02678,BR02838,2022-06-27,2022-11-25
994,ST01366,BR04204,2021-08-29,
995,ST05093,BR01839,2024-02-19,
996,ST04127,BR01740,2021-07-09,
997,ST02724,BR07053,2022-07-05,
998,ST07923,BR02552,2024-08-06,
999,ST07180,BR04489,2022-09-24,2022-10-29
1000,ST06693,BR01820,2022-11-22,
1001,ST03044,BR04040,2022-09-03,
1002,ST07293,BR05847,2021-01-14,2021-03-24
1003,ST04213,BR09933,2023-04-25,
1004,ST07785,BR08620,2024-03-27,2025-03-14
1005,ST09717,BR00856,2022-12-31,
1006,ST02614,BR04413,2023-03-15,
1007,ST08737,BR03033,2024-04-09,2024-05-08
1008,ST02138,BR04343,2024-07-08,
1009,ST05601,BR03577,2022-02-21,2022-03-11
1010,ST07092,BR08591,2020-09-14,
1011,ST07158,BR05662,2021-02-10,
1012,ST05592,BR07974,2024-12-01,2025-06-16
1013,ST03750,BR03394,2023-02-25,
1014,ST06920,BR02633,2024-05-08,2024-11-13
1015,ST09114,BR01014,2024-05-11,
1016,ST00749,BR05643,2022-08-22,2023-05-24
1017,ST02506,BR07052,2024-08-19,2024-11-08
1018,ST09123,BR06532,2021-10-23,2022-06-17
1019,ST06363,BR00412,2021-05-26,
1020,ST06165,BR03937,2022-01-12,
1021,ST05048,BR00506,2022-06-13,2023-03-04
1022,ST06007,BR02679,2024-02-05,
1023,ST01541,BR01085,2021-01-11,
1024,ST08933,BR04320,2022-08-15,2023-02-18
1025,ST04106,BR07816,2020-05-05,2021-03-08
1026,ST07840,BR07098,2024-08-17,2025-02-13
1027,ST04241,BR01277,2022-10-14,2023-08-04
1028,ST03162,BR07376,2020-06-21,2020-07-26
1029,ST03574,BR02275,2022-02-16,
1030,ST07956,BR01297,2024-11-04,2024-12-05
1031,ST05589,BR03405,2024-12-16,2025-05-09
1032,ST08601,BR07076,2022-07-19,
1033,ST09790,BR02471,2021-06-26,
1034,ST01100,BR01637,2022-03-07,2022-09-27
1035,ST03108,BR07065,2024-12-03,
1036,ST08593,BR03347,2021-03-09,2021-05-16
1037,ST04957,BR07501,2023-04-26,2023-10-27
1038,ST02339,BR00030,2024-05-03,
1039,ST05794,BR04129,2023-01-03,2023-10-27
1040,ST05731,BR01538,2021-10-27,2021-12-07
1041,ST06513,BR07235,2021-07-04,2021-11-24
1042,ST09094,BR06438,2020-04-21,2021-03-01
1043,ST03716,BR02616,2023-06-02,
1044,ST01108,BR03712,2024-01-05,
1045,ST09923,BR01309,2024-04-27,2024-06-03
1046,ST08948,BR09148,2022-12-26,
1047,ST08443,BR04478,2020-01-27,2020-12-07
1048,ST04543,BR03313,2021-09-21,
1049,ST09547,BR03070,2021-01-23,2021-09-07
1050,ST01150,BR07917,2024-08-09,
1051,ST05733,BR09518,2024-12-10,
1052,ST00607,BR05572,2020-11-15,
1053,ST02368,BR01510,2020-10-04,2020-11-06
1054,ST08689,BR06467,2023-04-16,2023-05-04
1055,ST04116,BR04426,2022-03-29,
1056,ST07296,BR06789,2023-12-03,
1057,ST03650,BR07764,2023-02-27,2023-04-04
1058,ST04349,BR05868,2023-12-26,
1059,ST08674,BR03225,2020-12-09,2021-05-23
1060,ST01832,BR09769,2022-10-02,2023-08-16
1061,ST00910,BR07200,2022-12-18,2023-05-12
1062,ST01208,BR09712,2020-11-19,
1063,ST02027,BR03634,2023-01-02,
1064,ST07447,BR00888,2022-07-20,
1065,ST08645,BR03933,2022-10-13,
1066,ST08900,BR00982,2020-04-26,
1067,ST01822,BR07310,2022-12-31,2023-10-17
1068,ST01321,BR06233,2022-10-21,2022-12-10
1069,ST08863,BR00689,2024-01-18,2024-06-17
1070,ST02478,BR06778,2021-11-30,
1071,ST04859,BR09159,2020-01-26,
1072,ST00239,BR07441,2020-11-03,2021-10-19
1073,ST02294,BR03145,2021-01-08,2021-04-26
1074,ST05915,BR06692,2022-11-06,
1075,ST04734,BR03071,2023-10-08,
1076,ST04356,BR03700,2024-04-24,2024-10-22
1077,ST07912,BR04316,2021-05-16,
1078,ST08371,BR03157,2022-10-30,2023-08-07
1079,ST07968,BR05042,2024-08-12,2024-08-22
1080,ST06496,BR04621,2020-08-29,
1081,ST08917,BR04798,2024-11-09,2025-10-06
1082,ST01825,BR04944,2020-08-23,
1083,ST07329,BR07270,2022-08-20,
1084,ST01934,BR06304,2023-04-24,
1085,ST04311,BR01575,2024-03-29,2024-06-28
1086,ST06612,BR07630,2021-07-21,2021-08-16
1087,ST04631,BR01605,2022-07-13,2023-03-31
1088,ST02939,BR05961,2022-06-02,
1089,ST05414,BR09629,2022-06-16,
1090,ST08576,BR08270,2023-06-15,2023-09-20
1091,ST09452,BR00153,2023-10-27,
1092,ST07120,BR06204,2020-03-23,2020-03-31
1093,ST04489,BR01440,2020-04-02,2020-09-06
1094,ST02838,BR08950,2023-02-26,
1095,ST09195,BR04124,2024-01-23,2024-04-08
1096,ST09651,BR08033,2022-07-25,
1097,ST06160,BR09557,2024-11-02,2025-02-09
1098,ST03763,BR08567,2023-02-28,2023-12-15
1099,ST09534,BR01336,2022-10-19,2023-01-23
1100,ST00037,BR01258,2020-11-18,2021-09-09
1101,ST04146,BR04145,2023-04-04,
1102,ST04557,BR07510,2024-06-16,2024-06-27
1103,ST06506,BR02115,2024-09-16,2024-09-19
1104,ST03261,BR02780,2021-09-25,2022-07-10
1105,ST09613,BR05616,2020-05-09,
1106,ST06786,BR04685,2020-01-12,2020-06-02
1107,ST03993,BR08320,2023-03-09,
1108,ST09249,BR01465,2022-12-16,2023-11-17
1109,ST04774,BR05973,2020-04-22,2020-09-26
1110,ST00784,BR03710,2024-12-16,
1111,ST04284,BR04681,2024-04-10,2024-04-27
1112,ST02177,BR07159,2020-05-07,2020-08-26
1113,ST05095,BR08612,2020-11-13,2021-10-06
1114,ST01653,BR04259,2024-10-10,
1115,ST06905,BR02351,2024-12-06,2025-07-25
1116,ST08410,BR07258,2020-11-15,
1117,ST03955,BR08981,2023-02-16,
1118,ST03957,BR04132,2021-07-06,2021-08-12
1119,ST08311,BR09208,2024-12-01,2025-05-05
1120,ST05450,BR08204,2022-12-15,2023-11-23
1121,ST04689,BR07058,2023-12-10,
1122,ST05886,BR01570,2021-05-11,
1123,ST06148,BR01521,2022-01-12,
1124,ST08020,BR07758,2020-11-09,2020-12-05
1125,ST07438,BR00492,2023-02-26,
1126,ST01906,BR04591,2023-09-08,
1127,ST02028,BR08104,2021-06-09,
1128,ST04406,BR00985,2023-06-20,2023-07-09
1129,ST01319,BR01593,2023-10-09,
1130,ST04969,BR09168,2021-11-19,2022-11-11
1131,ST08562,BR04401,2024-03-14,
1132,ST08198,BR00849,2023-08-23,
1133,ST00046,BR00768,2023-04-24,2024-02-13
1134,ST01263,BR00139,2023-07-07,2023-12-10
1135,ST01056,BR06037,2021-11-22,
1136,ST01174,BR00345,2021-09-13,
1137,ST09288,BR05770,2020-06-01,2020-08-13
1138,ST08894,BR02168,2022-10-24,2023-02-20
1139,ST08648,BR00177,2023-08-22,
1140,ST00353,BR06349,2020-05-22,
1141,ST00158,BR04413,2021-12-23,2022-11-14
1142,ST02306,BR03848,2020-01-10,
1143,ST07301,BR03117,2020-08-31,2020-09-07
1144,ST09778,BR06947,2021-10-08,
1145,ST08429,BR06860,2022-12-26,
1146,ST00344,BR03558,2024-12-06,2025-08-31
1147,ST07348,BR08050,2020-07-16,
1148,ST04822,BR02480,2023-09-30,2023-12-18
1149,ST01625,BR06992,2020-11-13,
1150,ST00299,BR04020,2022-08-29,2022-10-30
1151,ST00724,BR04584,2020-06-21,
1152,ST09702,BR03953,2021-12-16,2022-07-08
1153,ST08046,BR06040,2023-03-14,2023-10-27
1154,ST00069,BR06878,2020-10-13,
1155,ST00298,BR07618,2021-10-06,
1156,ST07040,BR03875,2022-07-01,
1157,ST05585,BR07696,2020-08-25,2021-04-06
1158,ST01101,BR05843,2020-10-31,
1159,ST03097,BR06327,2020-02-06,2020-08-23
1160,ST01376,BR06073,2023-12-20,
1161,ST02869,BR09018,2021-06-22,2021-12-09
1162,ST03171,BR04020,2024-05-25,2025-02-08
1163,ST03242,BR02922,2021-10-07,
1164,ST09828,BR08904,2020-04-13,
1165,ST08569,BR07984,2020-11-05,2021-07-21
1166,ST04413,BR06798,2024-09-18,2024-12-14
1167,ST02779,BR05281,2022-08-24,
1168,ST00913,BR08769,2021-12-29,2022-07-17
1169,ST08490,BR04538,2022-03-28,
1170,ST00179,BR04378,2024-11-16,2025-04-26
1171,ST06027,BR07680,2023-10-18,2024-06-19
1172,ST08726,BR05098,2021-03-27,
1173,ST06298,BR03506,2024-12-17,
1174,ST06642,BR05430,2021-09-16,2022-06-18
1175,ST02181,BR06924,2023-03-28,
1176,ST08881,BR07909,2024-11-10,2025-04-05
1177,ST03594,BR05091,2021-01-09,
1178,ST09318,BR01016,2024-02-16,
1179,ST06509,BR03605,2024-11-09,
1180,ST05222,BR02010,2024-11-07,2025-10-11
1181,ST08016,BR03127,2021-06-11,
1182,ST06660,BR03297,2020-09-27,
1183,ST00704,BR04995,2023-06-11,
1184,ST08036,BR04772,2022-10-06,2023-06-20
1185,ST08276,BR07005,2023-01-20,
1186,ST02300,BR00432,2023-02-21,
1187,ST07586,BR05395,2023-11-01,2024-05-06
1188,ST09283,BR06641,2021-07-01,
1189,ST01526,BR03587,2024-11-05,
1190,ST02158,BR07898,2021-07-24,
1191,ST02714,BR00336,2022-03-22,
1192,ST01664,BR09915,2023-07-11,
1193,ST06510,BR05781,2021-12-17,2022-11-09
1194,ST08978,BR01486,2020-02-19,2020-12-23
1195,ST04936,BR06123,2021-02-09,
1196,ST01546,BR02560,2020-06-14,
1197,ST01025,BR00306,2020-09-29,
1198,ST09239,BR06923,2024-12-05,2025-08-03
1199,ST07008,BR07389,2023-07-19,2023-09-20
1200,ST05686,BR06869,2021-01-24,2021-02-27
1201,ST06621,BR08409,2024-02-23,
1202,ST09225,BR03427,2024-07-27,
