ItemID,CategoryID,ItemName,CurrentPrice,DeliveryAvailable
ITEM00617,CAT00933,Ok,74.94,0
ITEM00618,CAT00768,Understand,64.65,1
ITEM00619,CAT00315,Threat,48.61,0
ITEM00620,CAT00175,Eight,31.18,0
ITEM00621,CAT00736,Leave,47.74,0
ITEM00622,CAT00263,Forget,78.25,1
ITEM00623,CAT00070,Hear,30.95,1
ITEM00624,CAT00225,Although,98.29,1
ITEM00625,CAT00704,Southern,36.31,1
ITEM00626,CAT00960,Yard,46.7,0
ITEM00627,CAT00960,My,71.6,1
ITEM00628,CAT00718,East,90.09,1
ITEM00629,CAT00692,Write,58.38,0
ITEM00630,CAT00821,Hope,76.68,1
ITEM00631,CAT00611,Thousand,40.86,0
ITEM00632,CAT00010,Drop,62.53,1
ITEM00633,CAT00001,Likely,69.26,1
ITEM00634,CAT00042,Decision,61.81,0
ITEM00635,CAT00376,Though,72.54,0
ITEM00636,CAT00424,Small,68.59,1
ITEM00637,CAT00111,Late,91.65,1
ITEM00638,CAT00411,Look,93.58,0
ITEM00639,CAT00695,Year,72.44,0
ITEM00640,CAT00046,Father,33.43,0
ITEM00641,CAT00777,Full,17.14,1
ITEM00642,CAT00524,Seem,7.67,1
ITEM00643,CAT00344,Computer,29.74,1
ITEM00644,CAT00663,Opportunity,83.79,0
ITEM00645,CAT00305,Forward,39.18,0
ITEM00646,CAT00083,Drop,90.91,0
ITEM00647,CAT00320,Example,50.95,1
ITEM00648,CAT00150,Standard,39.02,1
ITEM00649,CAT00618,Reality,53.04,1
ITEM00650,CAT00590,Kid,58.99,0
ITEM00651,CAT00137,Talk,57.47,0
ITEM00652,CAT00899,Explain,67.7,0
ITEM00653,CAT00699,Skin,44.43,0
ITEM00654,CAT00730,Treatment,75.67,1
ITEM00655,CAT00377,North,78.25,0
ITEM00656,CAT00305,Talk,97.08,0
ITEM00657,CAT00869,Why,33.0,0
ITEM00658,CAT00787,Particularly,25.02,1
ITEM00659,CAT00722,War,15.4,0
ITEM00660,CAT00369,Purpose,31.42,0
ITEM00661,CAT00580,Include,31.58,0
ITEM00662,CAT00723,Space,25.87,1
ITEM00663,CAT00565,National,20.11,1
ITEM00664,CAT00255,Ok,43.41,0
ITEM00665,CAT00981,Not,24.12,1
ITEM00666,CAT00853,Memory,77.01,0
ITEM00667,CAT00156,Nearly,69.77,0
ITEM00668,CAT00931,Seat,82.19,1
ITEM00669,CAT00131,Color,73.37,1
ITEM00670,CAT00032,Great,99.61,1
ITEM00671,CAT00595,Meet,70.96,0
ITEM00672,CAT00691,Increase,9.29,1
ITEM00673,CAT00932,Left,80.23,0
ITEM00674,CAT00793,Question,65.27,0
ITEM00675,CAT00400,Machine,6.05,0
ITEM00676,CAT00870,Simple,47.96,1
ITEM00677,CAT00278,Leader,94.93,1
ITEM00678,CAT00717,Forget,6.3,0
ITEM00679,CAT00402,Often,13.14,0
ITEM00680,CAT00981,Because,20.23,0
ITEM00681,CAT00745,Affect,33.83,0
ITEM00682,CAT00485,Language,36.35,0
ITEM00683,CAT00311,Child,11.16,1
ITEM00684,CAT00859,Growth,16.57,1
ITEM00685,CAT00256,Young,44.47,1
ITEM00686,CAT00826,Young,13.27,0
ITEM00687,CAT00242,Door,44.73,0
ITEM00688,CAT00301,Small,21.99,1
ITEM00689,CAT00803,Sign,17.93,1
ITEM00690,CAT00042,Child,88.34,0
ITEM00691,CAT00980,Garden,48.79,0
ITEM00692,CAT00068,Change,73.92,0
ITEM00693,CAT00603,Nature,69.52,0
ITEM00694,CAT00949,Imagine,30.86,0
ITEM00695,CAT00053,Alone,75.1,0
ITEM00696,CAT00646,Computer,99.94,0
ITEM00697,CAT00042,Much,51.24,0
ITEM00698,CAT00322,Modern,9.97,1
ITEM00699,CAT00208,Pattern,74.31,0
ITEM00700,CAT00816,Guess,92.65,1
ITEM00701,CAT00524,Decision,59.05,0
ITEM00702,CAT00323,Tend,62.8,0
ITEM00703,CAT00336,Staff,44.49,0
ITEM00704,CAT00039,Cover,15.88,0
ITEM00705,CAT00696,Science,5.77,1
ITEM00706,CAT00271,Enjoy,46.8,1
ITEM00707,CAT00009,Toward,13.54,0
ITEM00708,CAT00527,Price,41.87,0
ITEM00709,CAT00838,Onto,15.37,0
ITEM00710,CAT00070,Time,22.5,0
ITEM00711,CAT00234,Experience,64.3,0
ITEM00712,CAT00047,Second,72.92,0
ITEM00713,CAT00567,Fall,41.72,0
ITEM00714,CAT00601,Drive,10.86,1
ITEM00715,CAT00790,Majority,21.89,1
ITEM00716,CAT00984,After,46.69,0
ITEM00717,CAT00191,Already,92.4,1
ITEM00718,CAT00298,Cell,91.83,1
ITEM00719,CAT00172,Crime,37.4,0
ITEM00720,CAT00465,Policy,75.38,1
ITEM00721,CAT00951,Including,25.87,0
ITEM00722,CAT00081,Child,37.85,0
ITEM00723,CAT00646,First,93.28,0
ITEM00724,CAT00703,Involve,56.87,0
ITEM00725,CAT00010,Reason,99.68,0
ITEM00726,CAT00300,Meeting,23.36,1
ITEM00727,CAT00550,Around,69.13,1
ITEM00728,CAT00699,Difficult,30.82,0
ITEM00729,CAT00387,Quickly,96.86,0
ITEM00730,CAT00672,Travel,20.55,0
ITEM00731,CAT00220,Himself,12.34,1
ITEM00732,CAT00081,Realize,61.33,0
ITEM00733,CAT00267,Plan,93.49,1
ITEM00734,CAT00345,Customer,90.03,0
ITEM00735,CAT00453,However,38.91,1
ITEM00736,CAT00207,Page,99.62,0
ITEM00737,CAT00740,Just,97.21,0
ITEM00738,CAT00124,Site,43.28,0
ITEM00739,CAT00853,Start,52.52,0
ITEM00740,CAT00544,Gun,86.22,0
ITEM00741,CAT00323,Through,31.48,1
ITEM00742,CAT00651,Nor,90.21,0
ITEM00743,CAT00815,Somebody,53.88,1
ITEM00744,CAT00540,Rock,37.32,1
ITEM00745,CAT00724,West,93.97,1
ITEM00746,CAT00826,Project,27.08,1
ITEM00747,CAT00173,Room,96.75,1
ITEM00748,CAT00042,Science,38.62,1
ITEM00749,CAT00670,Rich,56.34,1
ITEM00750,CAT00712,Reveal,78.5,0
ITEM00751,CAT00084,Direction,16.85,0
ITEM00752,CAT00419,Ago,41.87,0
ITEM00753,CAT00196,Six,31.98,1
ITEM00754,CAT00451,Administration,49.34,1
ITEM00755,CAT00927,Participant,27.11,0
ITEM00756,CAT00401,From,5.37,1
ITEM00757,CAT00038,Hear,21.61,1
ITEM00758,CAT00758,Majority,90.31,0
ITEM00759,CAT00509,Inside,77.28,0
ITEM00760,CAT00032,Part,32.38,1
ITEM00761,CAT00179,Society,82.95,1
ITEM00762,CAT00153,Final,30.43,1
ITEM00763,CAT00382,Carry,52.04,0
ITEM00764,CAT00748,Send,72.3,0
ITEM00765,CAT00334,Bring,77.7,0
ITEM00766,CAT00882,Piece,27.61,1
ITEM00767,CAT00902,Tend,37.13,0
ITEM00768,CAT00902,Different,44.68,1
ITEM00769,CAT00182,Voice,75.67,0
ITEM00770,CAT00052,Year,47.02,0
ITEM00771,CAT00442,Attorney,18.84,0
ITEM00772,CAT00633,Democrat,32.3,1
ITEM00773,CAT00907,Population,96.04,0
ITEM00774,CAT00582,Evening,41.43,1
ITEM00775,CAT00555,Office,12.29,1
ITEM00776,CAT00858,Statement,25.84,1
ITEM00777,CAT00421,Hope,16.84,0
ITEM00778,CAT00909,Nature,51.97,1
ITEM00779,CAT00107,Hotel,85.68,1
ITEM00780,CAT00912,Return,70.2,0
ITEM00781,CAT00432,Paper,32.87,0
ITEM00782,CAT00907,Less,56.75,0
ITEM00783,CAT00915,Loss,90.19,1
ITEM00784,CAT00948,Include,49.15,1
ITEM00785,CAT00404,Design,93.39,1
ITEM00786,CAT00744,Record,89.29,0
ITEM00787,CAT00985,Couple,41.14,1
ITEM00788,CAT00552,Rest,49.86,0
ITEM00789,CAT00236,Bring,89.98,0
ITEM00790,CAT00010,History,59.97,1
ITEM00791,CAT00692,Girl,41.25,0
ITEM00792,CAT00726,Treatment,8.4,1
ITEM00793,CAT00800,Summer,41.83,0
ITEM00794,CAT00229,Race,91.79,0
ITEM00795,CAT00877,Million,78.53,1
ITEM00796,CAT00149,Outside,25.29,0
ITEM00797,CAT00902,Just,9.84,0
ITEM00798,CAT00573,Wind,88.68,1
ITEM00799,CAT00482,Word,96.81,1
ITEM00800,CAT00575,Only,90.67,1
ITEM00801,CAT00024,Soon,58.99,0
ITEM00802,CAT00499,Exactly,51.67,0
ITEM00803,CAT00084,Nature,97.05,1
ITEM00804,CAT00053,Hand,57.23,1
ITEM00805,CAT00806,Allow,78.06,0
ITEM00806,CAT00171,Country,30.9,1
ITEM00807,CAT00573,With,96.2,0
ITEM00808,CAT00592,With,31.28,0
ITEM00809,CAT00558,Establish,83.71,1
ITEM00810,CAT00420,Your,25.95,0
ITEM00811,CAT00545,Director,77.76,1
ITEM00812,CAT00424,Note,78.22,0
ITEM00813,CAT00159,Program,57.97,1
ITEM00814,CAT00332,At,65.08,0
ITEM00815,CAT00765,Position,9.82,1
ITEM00816,CAT00420,Which,20.09,1
ITEM00817,CAT00610,Ground,35.63,1
ITEM00818,CAT00201,Play,67.71,1
ITEM00819,CAT00213,Health,62.22,1
ITEM00820,CAT00664,Painting,76.94,0
ITEM00821,CAT00164,Candidate,54.33,0
ITEM00822,CAT00708,Eat,76.54,0
ITEM00823,CAT00531,Everybody,77.44,1
ITEM00824,CAT00734,Color,64.66,1
ITEM00825,CAT00134,Chair,96.02,1
ITEM00826,CAT00642,What,33.5,0
ITEM00827,CAT00044,Stop,87.65,1
ITEM00828,CAT00394,Cost,33.04,1
ITEM00829,CAT00279,Moment,57.45,0
ITEM00830,CAT00487,Begin,93.27,1
ITEM00831,CAT00060,Knowledge,75.22,0
ITEM00832,CAT00948,Offer,92.56,1
ITEM00833,CAT00073,High,33.24,1
ITEM00834,CAT00111,Tree,31.44,0
ITEM00835,CAT00240,Best,34.23,0
ITEM00836,CAT00479,Degree,57.17,1
ITEM00837,CAT00027,Break,20.48,1
ITEM00838,CAT00888,Successful,41.28,1
ITEM00839,CAT00780,Apply,86.21,1
ITEM00840,CAT00519,Everything,32.33,0
ITEM00841,CAT00236,During,38.43,0
ITEM00842,CAT00111,Ball,10.22,0
ITEM00843,CAT00903,Once,87.98,1
ITEM00844,CAT00744,Need,60.39,0
ITEM00845,CAT00429,Reality,20.21,0
ITEM00846,CAT00036,Argue,95.37,1
ITEM00847,CAT00754,Spring,71.62,0
ITEM00848,CAT00549,Significant,82.63,0
ITEM00849,CAT00128,His,38.43,0
ITEM00850,CAT00983,Place,22.59,1
ITEM00851,CAT00562,Individual,25.83,0
ITEM00852,CAT00295,Treatment,80.93,1
ITEM00853,CAT00009,House,74.81,0
ITEM00854,CAT00750,He,86.18,0
ITEM00855,CAT00833,Easy,71.57,0
ITEM00856,CAT00468,Better,57.23,1
ITEM00857,CAT00115,Song,39.26,0
ITEM00858,CAT00383,Likely,30.02,0
ITEM00859,CAT00077,Strong,28.31,1
ITEM00860,CAT00882,Chance,51.18,1
ITEM00861,CAT00201,Six,50.71,1
ITEM00862,CAT00140,Enjoy,14.26,1
ITEM00863,CAT00234,Executive,84.95,0
ITEM00864,CAT00736,Support,50.98,0
ITEM00865,CAT00624,Treatment,14.1,0
ITEM00866,CAT00791,Together,38.83,1
ITEM00867,CAT00892,Beat,67.59,1
ITEM00868,CAT00553,Two,47.76,1
ITEM00869,CAT00367,Successful,23.13,1
ITEM00870,CAT00642,Institution,38.17,1
ITEM00871,CAT00010,Himself,19.45,1
ITEM00872,CAT00723,Station,80.99,0
ITEM00873,CAT00165,Reflect,73.62,1
ITEM00874,CAT00618,Mean,73.38,1
ITEM00875,CAT00330,Situation,56.31,1
ITEM00876,CAT00905,Major,92.1,1
ITEM00877,CAT00137,Home,23.74,1
ITEM00878,CAT00471,Likely,68.49,0
ITEM00879,CAT00111,Third,66.83,1
ITEM00880,CAT00573,Clear,55.82,0
ITEM00881,CAT00531,Note,58.45,1
ITEM00882,CAT00333,Believe,23.93,1
ITEM00883,CAT00399,Baby,77.24,0
ITEM00884,CAT00941,Ok,85.42,1
ITEM00885,CAT00737,Officer,83.23,0
ITEM00886,CAT00239,Evening,69.5,0
ITEM00887,CAT00417,Community,20.59,0
ITEM00888,CAT00345,Scientist,98.71,1
ITEM00889,CAT00406,Animal,93.94,1
ITEM00890,CAT00078,Feeling,66.88,0
ITEM00891,CAT00792,Job,19.43,0
ITEM00892,CAT00104,Life,14.84,0
ITEM00893,CAT00344,You,80.69,1
ITEM00894,CAT00262,Morning,37.58,1
ITEM00895,CAT00735,Less,31.22,0
ITEM00896,CAT00816,Explain,67.62,1
ITEM00897,CAT00834,Front,18.25,0
ITEM00898,CAT00626,Political,31.78,1
ITEM00899,CAT00305,View,44.89,1
ITEM00900,CAT00827,So,28.48,1
ITEM00901,CAT00933,Member,20.65,1
ITEM00902,CAT00736,Reality,46.5,0
ITEM00903,CAT00116,Sister,13.71,0
ITEM00904,CAT00806,Later,96.33,0
ITEM00905,CAT00842,Base,36.19,0
ITEM00906,CAT00110,Learn,31.79,1
ITEM00907,CAT00629,Ok,26.6,0
ITEM00908,CAT00605,Painting,35.93,1
ITEM00909,CAT00073,Sport,81.61,0
ITEM00910,CAT00697,Energy,93.39,1
ITEM00911,CAT00778,Direction,41.34,1
ITEM00912,CAT00913,Herself,84.02,0
ITEM00913,CAT00062,Outside,22.35,1
ITEM00914,CAT00006,Main,87.27,0
ITEM00915,CAT00975,So,9.42,0
ITEM00916,CAT00065,Stuff,14.52,0
ITEM00917,CAT00009,Situation,19.66,0
ITEM00918,CAT00563,Put,61.93,0
ITEM00919,CAT00990,Entire,5.77,1
ITEM00920,CAT00004,At,29.05,0
ITEM00921,CAT00969,Someone,99.91,0
ITEM00922,CAT00041,To,65.47,0
ITEM00923,CAT00677,Western,91.27,0
ITEM00924,CAT00343,Wonder,26.75,1
ITEM00925,CAT00023,Lead,59.29,1
ITEM00926,CAT00308,Thing,80.17,1
ITEM00927,CAT00477,Soon,5.75,0
ITEM00928,CAT00256,Cold,94.32,0
ITEM00929,CAT00466,White,71.03,0
ITEM00930,CAT00036,Anyone,86.94,0
ITEM00931,CAT00654,Appear,70.84,1
ITEM00932,CAT00823,Yeah,36.5,0
ITEM00933,CAT00313,International,83.63,0
ITEM00934,CAT00503,Including,38.9,1
ITEM00935,CAT00335,Mr,61.17,0
ITEM00936,CAT00609,Collection,20.6,1
ITEM00937,CAT00506,Nearly,26.21,1
ITEM00938,CAT00433,Feel,29.12,1
ITEM00939,CAT00892,Lose,33.48,1
ITEM00940,CAT00954,Structure,58.25,1
ITEM00941,CAT00736,Break,82.05,0
ITEM00942,CAT00417,House,87.23,0
ITEM00943,CAT00245,Interview,99.9,1
ITEM00944,CAT00368,Yet,51.77,0
ITEM00945,CAT00495,Laugh,8.7,1
ITEM00946,CAT00259,Middle,39.54,0
ITEM00947,CAT00472,Although,69.35,0
ITEM00948,CAT00825,Radio,29.91,0
ITEM00949,CAT00317,By,16.56,1
ITEM00950,CAT00086,Appear,71.62,1
ITEM00951,CAT00486,Human,70.16,1
ITEM00952,CAT00788,Produce,79.09,1
ITEM00953,CAT00364,Put,59.31,0
ITEM00954,CAT00322,Fire,93.92,1
ITEM00955,CAT00811,Take,73.84,1
ITEM00956,CAT00295,War,41.93,0
ITEM00957,CAT00534,High,94.88,0
ITEM00958,CAT00232,Us,83.54,1
ITEM00959,CAT00738,Arrive,26.51,0
ITEM00960,CAT00116,Season,16.95,0
ITEM00961,CAT00728,Card,16.16,1
ITEM00962,CAT00410,Power,42.53,1
ITEM00963,CAT00846,Name,32.8,1
ITEM00964,CAT00409,Carry,93.84,0
ITEM00965,CAT00561,Understand,10.68,0
ITEM00966,CAT00718,Process,24.06,0
ITEM00967,CAT00389,Worker,14.73,1
ITEM00968,CAT00451,Amount,74.89,0
ITEM00969,CAT00300,Drug,56.53,0
ITEM00970,CAT00379,Visit,58.37,0
ITEM00971,CAT00555,Before,45.29,0
ITEM00972,CAT00822,Tax,81.22,1
ITEM00973,CAT00701,Hair,50.54,0
ITEM00974,CAT00050,Put,26.05,1
ITEM00975,CAT00798,Clearly,41.68,1
ITEM00976,CAT00944,Sit,55.24,1
ITEM00977,CAT00992,Question,86.3,1
ITEM00978,CAT00942,Give,52.26,1
ITEM00979,CAT00985,Rest,29.81,1
ITEM00980,CAT00142,Alone,66.53,1
ITEM00981,CAT00185,Side,70.82,1
ITEM00982,CAT00663,Those,93.8,0
ITEM00983,CAT00321,East,38.41,1
ITEM00984,CAT00945,Feeling,71.81,1
ITEM00985,CAT00475,Suffer,17.95,0
ITEM00986,CAT00351,Condition,61.72,1
ITEM00987,CAT00693,Yeah,85.92,1
ITEM00988,CAT00713,Above,59.19,1
ITEM00989,CAT00829,Stage,36.59,1
ITEM00990,CAT00283,Stand,6.9,1
ITEM00991,CAT00933,Class,5.33,0
ITEM00992,CAT00278,West,95.61,1
ITEM00993,CAT00679,Interest,52.9,1
ITEM00994,CAT00692,Budget,97.77,0
ITEM00995,CAT00791,Tough,90.14,1
ITEM00996,CAT00783,Director,43.53,1
ITEM00997,CAT00100,Stock,66.58,1
ITEM00998,CAT00238,Budget,49.19,0
ITEM00999,CAT00722,Act,98.41,0
ITEM01000,CAT00468,Cover,70.08,0
ITEM01001,CAT00945,Difference,78.46,0
ITEM01002,CAT00002,Sort,11.59,0
ITEM01003,CAT00549,There,30.07,0
ITEM01004,CAT00522,Wind,41.42,1
ITEM01005,CAT00160,Sing,73.39,0
ITEM01006,CAT00656,Miss,51.75,0
ITEM01007,CAT00440,Rich,85.32,0
ITEM01008,CAT00926,Method,76.73,1
ITEM01009,CAT00262,Simply,38.99,1
ITEM01010,CAT00118,Series,97.13,1
ITEM01011,CAT00938,Company,11.51,1
ITEM01012,CAT00356,Always,51.41,0
ITEM01013,CAT00360,Up,34.1,1
ITEM01014,CAT00347,White,76.02,0
ITEM01015,CAT00936,Art,53.25,1
ITEM01016,CAT00830,For,56.08,0
ITEM01017,CAT00920,Continue,39.27,1
ITEM01018,CAT00252,Few,86.19,1
ITEM01019,CAT00172,Message,66.28,0
ITEM01020,CAT00743,Necessary,41.69,1
ITEM01021,CAT00277,Moment,48.63,0
ITEM01022,CAT00203,Seem,23.44,0
ITEM01023,CAT00342,Shoulder,97.48,1
ITEM01024,CAT00680,Card,48.0,0
ITEM01025,CAT00233,Plan,35.61,1
ITEM01026,CAT00784,Help,90.69,1
ITEM01027,CAT00319,Generation,62.65,1
ITEM01028,CAT00598,Management,73.43,0
ITEM01029,CAT00724,So,48.23,1
ITEM01030,CAT00533,Add,61.9,0
ITEM01031,CAT00405,Two,23.33,0
ITEM01032,CAT00261,Sometimes,14.55,0
ITEM01033,CAT00904,Home,75.84,1
ITEM01034,CAT00459,Kid,80.33,0
ITEM01035,CAT00209,Economy,31.15,0
ITEM01036,CAT00767,Visit,88.46,1
ITEM01037,CAT00479,Face,82.77,1
ITEM01038,CAT00208,Fine,35.45,0
ITEM01039,CAT00061,Their,94.42,1
ITEM01040,CAT00751,Those,61.19,0
ITEM01041,CAT00306,Understand,46.59,0
ITEM01042,CAT00544,Religious,73.79,1
ITEM01043,CAT00482,Country,67.84,1
ITEM01044,CAT00130,Six,8.48,1
ITEM01045,CAT00256,To,15.74,1
ITEM01046,CAT00732,Into,48.44,0
ITEM01047,CAT00835,Ball,8.98,0
ITEM01048,CAT00268,Party,46.0,1
ITEM01049,CAT00382,Do,29.87,1
ITEM01050,CAT00709,Bring,83.02,1
ITEM01051,CAT00542,Family,75.64,0
ITEM01052,CAT00203,Even,15.02,1
ITEM01053,CAT00553,Little,46.78,0
ITEM01054,CAT00523,Look,41.0,0
ITEM01055,CAT00937,She,79.95,0
ITEM01056,CAT00501,Consumer,70.73,0
ITEM01057,CAT00147,Prepare,67.12,1
ITEM01058,CAT00843,Middle,82.48,0
ITEM01059,CAT00458,Wear,60.04,0
ITEM01060,CAT00065,Field,98.95,0
ITEM01061,CAT00977,While,14.59,0
ITEM01062,CAT00178,Feeling,19.31,0
ITEM01063,CAT00179,Something,36.63,1
ITEM01064,CAT00101,Door,44.83,1
ITEM01065,CAT00629,War,66.77,1
ITEM01066,CAT00346,Coach,97.55,1
ITEM01067,CAT00747,Each,37.61,1
ITEM01068,CAT00941,Water,66.78,1
ITEM01069,CAT00096,East,9.21,1
ITEM01070,CAT00282,One,87.34,1
ITEM01071,CAT00911,Consumer,96.27,0
ITEM01072,CAT00494,Take,86.92,0
ITEM01073,CAT00695,Might,94.2,0
ITEM01074,CAT00091,Available,5.58,1
ITEM01075,CAT00192,Use,16.25,1
ITEM01076,CAT00235,Teach,91.22,0
ITEM01077,CAT00796,Plan,89.8,0
ITEM01078,CAT00950,Realize,30.28,1
ITEM01079,CAT00548,Report,66.24,0
ITEM01080,CAT00045,Half,93.95,0
ITEM01081,CAT00760,Course,64.56,1
ITEM01082,CAT00514,Back,34.95,1
ITEM01083,CAT00575,Hand,47.88,0
ITEM01084,CAT00783,Young,64.78,0
ITEM01085,CAT00828,Window,36.56,0
ITEM01086,CAT00385,Huge,13.27,1
ITEM01087,CAT00800,Appear,34.03,0
ITEM01088,CAT00811,Occur,5.04,0
ITEM01089,CAT00845,Suddenly,32.3,0
ITEM01090,CAT00943,Ok,66.43,0
ITEM01091,CAT00605,Simply,45.76,1
ITEM01092,CAT00098,Support,49.94,1
ITEM01093,CAT00105,Enough,6.04,0
ITEM01094,CAT00025,Four,12.09,1
ITEM01095,CAT00802,Newspaper,29.73,1
ITEM01096,CAT00611,Rock,9.91,0
ITEM01097,CAT00704,Get,14.76,0
ITEM01098,CAT00416,Woman,66.48,1
ITEM01099,CAT00723,Professional,95.25,0
ITEM01100,CAT00788,Series,44.93,0
ITEM01101,CAT00908,Hand,19.59,0
ITEM01102,CAT00664,Cup,83.76,1
ITEM01103,CAT00963,Our,26.72,0
ITEM01104,CAT00322,Business,92.7,0
ITEM01105,CAT00270,Draw,73.76,1
ITEM01106,CAT00438,Evening,87.51,0
ITEM01107,CAT00472,Couple,86.23,0
ITEM01108,CAT00769,Another,22.82,1
ITEM01109,CAT00077,Modern,43.08,0
ITEM01110,CAT00948,Church,50.91,0
ITEM01111,CAT00727,Not,33.58,1
ITEM01112,CAT00071,Type,44.3,0
ITEM01113,CAT00320,Compare,68.88,0
ITEM01114,CAT00632,Across,37.01,1
ITEM01115,CAT00569,Dog,96.33,1
ITEM01116,CAT00837,Believe,47.46,0
ITEM01117,CAT00035,Participant,85.91,0
ITEM01118,CAT00447,Huge,19.21,1
ITEM01119,CAT00146,Keep,67.23,0
ITEM01120,CAT00884,Meeting,73.92,0
ITEM01121,CAT00908,Should,58.25,1
ITEM01122,CAT00942,Appear,97.36,0
ITEM01123,CAT00671,No,37.95,0
ITEM01124,CAT00085,Congress,94.32,0
ITEM01125,CAT00803,Official,34.67,0
ITEM01126,CAT00508,Hospital,98.79,0
ITEM01127,CAT00828,Return,80.97,1
ITEM01128,CAT00987,Police,16.2,0
ITEM01129,CAT00435,Both,76.02,0
ITEM01130,CAT00963,Social,73.21,0
ITEM01131,CAT00687,Newspaper,73.97,1
ITEM01132,CAT00308,Someone,25.51,0
ITEM01133,CAT00952,Third,58.27,0
ITEM01134,CAT00126,Score,65.74,1
ITEM01135,CAT00431,From,38.64,0
ITEM01136,CAT00467,Class,36.1,0
ITEM01137,CAT00776,Arm,18.77,1
ITEM01138,CAT00733,South,65.37,1
ITEM01139,CAT00888,Officer,6.88,0
ITEM01140,CAT00861,Key,22.29,0
ITEM01141,CAT00395,Air,36.8,1
ITEM01142,CAT00526,Doctor,67.27,0
ITEM01143,CAT00673,Indicate,87.16,0
ITEM01144,CAT00128,As,48.27,0
ITEM01145,CAT00224,Where,21.69,1
ITEM01146,CAT00252,Shoulder,29.6,1
ITEM01147,CAT00992,Drug,28.3,1
ITEM01148,CAT00465,Brother,65.06,1
ITEM01149,CAT00396,His,55.09,0
ITEM01150,CAT00168,By,30.14,1
ITEM01151,CAT00459,Week,28.22,0
ITEM01152,CAT00546,Do,69.0,1
ITEM01153,CAT00085,Evening,59.04,1
ITEM01154,CAT00513,Budget,71.68,0
ITEM01155,CAT00977,Structure,69.49,0
ITEM01156,CAT00867,Drop,64.89,0
ITEM01157,CAT00199,Throw,84.3,1
ITEM01158,CAT00079,Some,38.44,1
ITEM01159,CAT00609,Rate,55.0,0
ITEM01160,CAT00334,Lot,65.1,1
ITEM01161,CAT00708,Office,47.9,1
ITEM01162,CAT00828,Find,93.39,0
ITEM01163,CAT00057,Media,88.58,1
ITEM01164,CAT00394,Hot,19.44,1
ITEM01165,CAT00489,Newspaper,28.3,0
ITEM01166,CAT00066,Role,38.57,0
ITEM01167,CAT00955,Site,63.37,1
ITEM01168,CAT00300,Against,66.27,0
ITEM01169,CAT00305,Yes,98.09,1
ITEM01170,CAT00853,Heavy,63.3,0
ITEM01171,CAT00421,Leader,86.03,1
ITEM01172,CAT00321,Beautiful,7.87,1
ITEM01173,CAT00384,Analysis,72.39,0
ITEM01174,CAT00342,Party,71.69,1
ITEM01175,CAT00740,Fund,20.99,1
ITEM01176,CAT00421,War,19.41,1
ITEM01177,CAT00552,Show,41.16,0
ITEM01178,CAT00439,Open,44.26,1
ITEM01179,CAT00415,Town,80.6,1
ITEM01180,CAT00277,Series,26.15,0
ITEM01181,CAT00489,Catch,14.18,1
ITEM01182,CAT00737,Difference,56.25,1
ITEM01183,CAT00721,His,47.68,1
ITEM01184,CAT00184,Safe,46.67,0
ITEM01185,CAT00628,Crime,34.84,1
ITEM01186,CAT00597,A,46.67,0
ITEM01187,CAT00930,Affect,75.78,0
ITEM01188,CAT00626,Everyone,14.67,1
ITEM01189,CAT00197,Person,23.98,0
ITEM01190,CAT00618,Film,86.66,0
ITEM01191,CAT00716,South,53.78,0
ITEM01192,CAT00789,Apply,57.82,1
ITEM01193,CAT00495,Sure,80.8,1
ITEM01194,CAT00843,Talk,18.05,1
ITEM01195,CAT00872,Usually,27.58,0
ITEM01196,CAT00533,Arm,40.3,1
ITEM01197,CAT00685,Major,30.7,1
ITEM01198,CAT00211,Issue,74.43,0
ITEM01199,CAT00549,Standard,95.72,0
ITEM01200,CAT00695,Loss,74.91,0
ITEM01201,CAT00615,Risk,51.74,0
ITEM01202,CAT00613,Either,34.72,1
ITEM01203,CAT00058,Effect,41.06,0
ITEM01204,CAT00756,Car,83.54,0
ITEM01205,CAT00915,International,74.7,0
ITEM01206,CAT00410,Simply,32.32,1
ITEM01207,CAT00468,And,61.69,1
ITEM01208,CAT00951,Skill,77.42,1
ITEM01209,CAT00022,Never,98.54,1
ITEM01210,CAT00843,Ground,65.07,1
ITEM01211,CAT00202,Budget,43.99,0
ITEM01212,CAT00055,Make,27.99,0
ITEM01213,CAT00457,Side,64.85,0
ITEM01214,CAT00452,Cause,42.08,1
ITEM01215,CAT00293,Industry,64.52,1
ITEM01216,CAT00229,Might,66.61,1
ITEM01217,CAT00203,Follow,97.87,1
ITEM01218,CAT00589,Job,78.39,1
ITEM01219,CAT00413,Section,32.23,0
ITEM01220,CAT00828,Form,27.13,0
ITEM01221,CAT00494,Always,7.85,1
ITEM01222,CAT00360,Continue,60.11,1
ITEM01223,CAT00817,Social,6.06,1
ITEM01224,CAT00633,Actually,88.23,1
ITEM01225,CAT00622,Born,40.95,1
ITEM01226,CAT00182,Community,70.74,1
ITEM01227,CAT00902,Born,56.99,1
ITEM01228,CAT00548,Leg,40.85,1
ITEM01229,CAT00437,Thousand,15.98,0
ITEM01230,CAT00647,Democrat,27.67,0
ITEM01231,CAT00322,Power,50.65,1
ITEM01232,CAT00226,Sense,36.89,0
ITEM01233,CAT00089,Suffer,38.83,0
ITEM01234,CAT00103,Single,9.26,1
