OrderID,ItemID,Quantity
ORD05776,ITEM03330,7
ORD05650,ITEM09099,9
ORD02671,ITEM04352,5
ORD07754,ITEM05592,8
ORD05346,ITEM00506,6
ORD05535,ITEM01083,10
ORD07600,ITEM07777,7
ORD05983,ITEM01458,4
ORD05492,ITEM08580,6
ORD00727,ITEM00302,6
ORD05521,ITEM06241,6
ORD04282,ITEM05916,3
ORD01632,ITEM07859,2
ORD09715,ITEM06063,2
ORD01215,ITEM03045,3
ORD01416,ITEM09063,4
ORD02898,ITEM08738,3
ORD08198,ITEM03321,8
ORD08313,ITEM08590,9
ORD04604,ITEM07009,1
ORD04865,ITEM04874,2
ORD04553,ITEM07598,1
ORD04906,ITEM04993,8
ORD09695,ITEM09892,2
ORD02355,ITEM01579,4
ORD05091,ITEM09619,6
ORD01286,ITEM05443,10
ORD00999,ITEM08834,9
ORD05347,ITEM00932,2
ORD03930,ITEM06982,9
ORD06521,ITEM06341,3
ORD05191,ITEM05530,10
ORD02274,ITEM06001,10
ORD02885,ITEM07373,2
ORD09531,ITEM07499,9
ORD05497,ITEM02894,1
ORD05422,ITEM05968,7
ORD07501,ITEM06744,3
ORD03243,ITEM04971,6
ORD01209,ITEM04961,2
ORD06029,ITEM07385,1
ORD09625,ITEM03899,7
ORD00460,ITEM04360,8
ORD08229,ITEM03009,9
ORD02416,ITEM02412,1
ORD02820,ITEM09378,4
ORD03386,ITEM07008,1
ORD09792,ITEM04620,5
ORD09633,ITEM00039,3
ORD00345,ITEM01965,6
ORD09222,ITEM08235,2
ORD06586,ITEM07535,1
ORD02627,ITEM06899,9
ORD04262,ITEM09916,9
ORD01917,ITEM03027,10
ORD04056,ITEM01954,6
ORD08386,ITEM01591,4
ORD04728,ITEM03790,6
ORD06783,ITEM09350,7
ORD08905,ITEM07586,9
ORD02285,ITEM07409,6
ORD02985,ITEM04354,4
ORD03149,ITEM07662,7
ORD09500,ITEM02619,4
ORD07846,ITEM05131,9
ORD06027,ITEM06755,5
ORD05752,ITEM04947,6
ORD03071,ITEM03399,7
ORD03030,ITEM09526,4
ORD04399,ITEM04576,8
ORD06598,ITEM06627,2
ORD02167,ITEM04156,3
ORD06728,ITEM06104,3
ORD01945,ITEM05260,1
ORD05306,ITEM04778,10
ORD08353,ITEM01121,5
ORD01285,ITEM08906,3
ORD01008,ITEM08737,1
ORD00553,ITEM05737,1
ORD00067,ITEM08038,10
ORD02127,ITEM02844,3
ORD01215,ITEM03515,4
ORD09179,ITEM08406,6
ORD01120,ITEM05882,10
ORD07616,ITEM09339,6
ORD00603,ITEM05079,9
ORD00493,ITEM00468,9
ORD07671,ITEM07565,10
ORD09754,ITEM07070,7
ORD00270,ITEM04383,1
ORD08236,ITEM07352,4
ORD01247,ITEM02640,2
ORD05283,ITEM07309,7
ORD00988,ITEM02336,3
ORD09259,ITEM05904,4
ORD09633,ITEM01742,5
ORD04546,ITEM00659,3
ORD05755,ITEM04872,4
ORD05155,ITEM04189,8
ORD02331,ITEM09707,1
ORD02757,ITEM06777,3
ORD06946,ITEM03377,8
ORD09092,ITEM02087,9
ORD08828,ITEM02868,7
ORD01993,ITEM02672,3
ORD05802,ITEM08115,2
ORD02073,ITEM02619,9
ORD02832,ITEM03952,6
ORD01569,ITEM09353,1
ORD07263,ITEM02336,10
ORD09079,ITEM00523,1
ORD00371,ITEM07511,4
ORD00529,ITEM07531,4
ORD02295,ITEM03859,4
ORD08095,ITEM04064,8
ORD02958,ITEM08875,7
ORD05363,ITEM08363,4
ORD03784,ITEM00528,7
ORD04996,ITEM04409,8
ORD05358,ITEM01672,4
ORD06609,ITEM02648,9
ORD06629,ITEM00799,10
ORD04041,ITEM08702,10
ORD00990,ITEM05794,8
ORD02313,ITEM07820,8
ORD03438,ITEM06374,5
ORD02691,ITEM07439,3
ORD07636,ITEM04139,8
ORD03562,ITEM04605,5
ORD00929,ITEM08253,1
ORD09931,ITEM05542,9
ORD02458,ITEM06176,3
ORD07843,ITEM08260,1
ORD02549,ITEM02422,8
ORD07385,ITEM07777,4
ORD03647,ITEM02384,9
ORD08185,ITEM02622,4
ORD04593,ITEM09243,5
ORD04477,ITEM09780,5
ORD04056,ITEM03682,9
ORD04808,ITEM03367,10
ORD08874,ITEM01206,4
ORD09324,ITEM03950,7
ORD01589,ITEM05886,1
ORD07743,ITEM05168,5
ORD02450,ITEM06378,10
ORD01741,ITEM09521,1
ORD02864,ITEM00089,2
ORD09973,ITEM06329,5
ORD00919,ITEM07303,7
ORD09636,ITEM03216,6
ORD07755,ITEM00113,9
ORD05041,ITEM07359,7
ORD09703,ITEM01513,10
ORD05518,ITEM06364,1
ORD02345,ITEM05105,10
ORD02149,ITEM05784,7
ORD03574,ITEM02609,8
ORD09849,ITEM09099,7
ORD05393,ITEM08772,4
ORD04791,ITEM02104,5
ORD04347,ITEM05549,1
ORD05437,ITEM05244,5
ORD04450,ITEM02141,8
ORD00572,ITEM00229,4
ORD02656,ITEM03614,5
ORD07868,ITEM00866,10
ORD03760,ITEM00435,1
ORD04483,ITEM05530,6
ORD01408,ITEM09432,9
ORD06157,ITEM00579,8
ORD09961,ITEM05348,4
ORD09956,ITEM07213,5
ORD08716,ITEM08377,6
ORD00010,ITEM02535,4
ORD01749,ITEM00064,10
ORD02922,ITEM04293,4
ORD09724,ITEM05296,9
ORD06752,ITEM02958,4
ORD07548,ITEM07894,8
ORD03072,ITEM00395,1
ORD05923,ITEM09808,7
ORD01911,ITEM08054,3
ORD09595,ITEM05286,4
ORD03070,ITEM04454,9
ORD03984,ITEM05178,10
ORD06166,ITEM03699,1
ORD01433,ITEM03972,8
ORD07817,ITEM04044,5
ORD02213,ITEM07170,1
ORD05137,ITEM06300,1
ORD00870,ITEM02495,6
ORD04342,ITEM09775,10
ORD04134,ITEM08409,1
ORD01828,ITEM00328,4
ORD00494,ITEM09553,9
ORD09519,ITEM00577,1
ORD04912,ITEM01976,3
ORD01133,ITEM07076,9
ORD00882,ITEM05125,10
ORD01107,ITEM07960,4
ORD05321,ITEM04442,2
ORD08813,ITEM05121,10
ORD03895,ITEM07434,2
ORD02504,ITEM05132,1
ORD08194,ITEM06465,3
ORD07862,ITEM01556,7
ORD04299,ITEM01026,7
ORD08212,ITEM07314,3
ORD08069,ITEM09571,10
ORD09863,ITEM09731,7
ORD09851,ITEM05015,6
ORD01048,ITEM00198,10
ORD08055,ITEM09176,8
ORD07091,ITEM06053,5
ORD00663,ITEM02705,4
ORD03136,ITEM00418,3
ORD03361,ITEM07695,4
ORD05733,ITEM02418,7
ORD01445,ITEM00847,9
ORD05805,ITEM02693,4
ORD07035,ITEM08458,9
ORD09632,ITEM08500,10
ORD07896,ITEM04089,5
ORD03639,ITEM08421,9
ORD02691,ITEM02455,1
ORD00958,ITEM02077,10
ORD09961,ITEM00654,1
ORD04658,ITEM00462,5
ORD09184,ITEM06815,7
ORD09963,ITEM07795,1
ORD04199,ITEM03972,10
ORD09805,ITEM02554,9
ORD05709,ITEM01627,4
ORD01796,ITEM07879,4
ORD01812,ITEM04427,9
ORD00891,ITEM01316,9
ORD04440,ITEM01946,2
ORD04676,ITEM09075,8
ORD02997,ITEM04767,5
ORD06326,ITEM00652,6
ORD05471,ITEM03605,2
ORD07480,ITEM01578,3
ORD01530,ITEM01226,2
ORD04869,ITEM08119,4
ORD09358,ITEM08810,4
ORD07705,ITEM01440,2
ORD04131,ITEM03895,9
ORD09645,ITEM04738,6
ORD04767,ITEM04544,5
ORD05937,ITEM02669,4
ORD01245,ITEM04999,5
ORD07953,ITEM03040,9
ORD04340,ITEM01557,7
ORD07629,ITEM05213,6
ORD09045,ITEM07126,6
ORD05121,ITEM03984,5
ORD01923,ITEM07598,10
ORD02443,ITEM05750,10
ORD04878,ITEM07012,8
ORD06555,ITEM00640,9
ORD02970,ITEM05891,1
ORD09127,ITEM03322,1
ORD04154,ITEM09723,2
ORD03311,ITEM00145,8
ORD04969,ITEM03831,2
ORD04327,ITEM06404,8
ORD03433,ITEM00833,4
ORD09568,ITEM07119,7
ORD02552,ITEM05011,6
ORD07071,ITEM07985,6
ORD02503,ITEM05993,3
ORD02988,ITEM07525,3
ORD02253,ITEM02942,10
ORD05642,ITEM05890,9
ORD09958,ITEM09974,6
ORD04507,ITEM03540,8
ORD03667,ITEM09934,1
ORD01706,ITEM07822,9
ORD07692,ITEM02778,1
ORD05943,ITEM06813,9
ORD00814,ITEM08935,9
ORD05708,ITEM03202,4
ORD03523,ITEM00434,8
ORD07112,ITEM03050,9
ORD04438,ITEM03698,10
ORD02958,ITEM03954,3
ORD04792,ITEM06987,2
ORD03406,ITEM03996,4
ORD02400,ITEM09435,2
ORD04432,ITEM00151,9
ORD07125,ITEM02482,8
ORD02898,ITEM05577,9
ORD06566,ITEM06360,6
ORD07936,ITEM01133,7
ORD03983,ITEM09818,4
ORD09580,ITEM06650,9
ORD06321,ITEM08731,7
ORD04433,ITEM04853,1
ORD08392,ITEM06251,3
ORD08121,ITEM06350,3
ORD02301,ITEM06918,4
ORD00485,ITEM03647,2
ORD08310,ITEM05593,2
ORD07769,ITEM01808,7
ORD02200,ITEM09973,9
ORD06849,ITEM04191,6
ORD08629,ITEM02333,6
ORD09350,ITEM03895,2
ORD06918,ITEM07045,3
ORD08651,ITEM06866,2
ORD06241,ITEM06238,2
ORD06802,ITEM03858,6
ORD00767,ITEM03880,5
ORD00170,ITEM07017,6
ORD08208,ITEM02106,9
ORD01246,ITEM08155,10
ORD08329,ITEM01022,7
ORD01767,ITEM02349,2
ORD04030,ITEM08988,10
ORD05979,ITEM08690,2
ORD09762,ITEM03648,2
ORD03521,ITEM01639,6
ORD07738,ITEM01062,2
ORD00390,ITEM04508,9
ORD00784,ITEM06611,4
ORD05043,ITEM04377,10
ORD08879,ITEM00598,1
ORD00722,ITEM00942,10
ORD01650,ITEM05123,2
ORD01240,ITEM05166,2
ORD03013,ITEM05332,7
ORD05017,ITEM07944,9
ORD06952,ITEM06703,10
ORD08195,ITEM04319,3
ORD02838,ITEM00969,9
ORD04791,ITEM09982,10
ORD02552,ITEM09724,2
ORD04358,ITEM03794,3
ORD01797,ITEM08088,7
ORD01639,ITEM05946,7
ORD07052,ITEM08160,3
ORD06185,ITEM07378,7
ORD01238,ITEM05074,7
ORD02416,ITEM06423,7
ORD05111,ITEM08625,4
ORD08631,ITEM02301,1
ORD06367,ITEM03001,5
ORD07503,ITEM05780,1
ORD01330,ITEM05879,6
ORD02327,ITEM03314,5
ORD05502,ITEM08636,3
ORD06875,ITEM03631,10
ORD03014,ITEM03397,6
ORD07198,ITEM04806,6
ORD01428,ITEM03798,1
ORD03413,ITEM08939,5
ORD06122,ITEM09562,9
ORD01696,ITEM07566,4
ORD09432,ITEM04224,3
ORD08901,ITEM07192,10
ORD03905,ITEM05545,9
ORD01944,ITEM00536,8
ORD04949,ITEM05777,4
ORD08757,ITEM01388,4
ORD06659,ITEM02232,1
ORD01723,ITEM04387,7
ORD03814,ITEM06759,5
ORD09351,ITEM03719,2
ORD07479,ITEM02626,3
ORD02107,ITEM06655,5
ORD05563,ITEM01961,7
ORD00384,ITEM09881,3
ORD08144,ITEM09528,5
ORD03547,ITEM07186,8
ORD07995,ITEM05668,5
ORD08979,ITEM00733,1
ORD09364,ITEM01832,10
ORD07834,ITEM02375,10
ORD08118,ITEM03339,5
ORD07106,ITEM03205,4
ORD00117,ITEM04356,4
ORD02109,ITEM01404,6
ORD09335,ITEM07899,6
ORD09379,ITEM06993,6
ORD08054,ITEM01204,10
ORD04143,ITEM05006,8
ORD09868,ITEM05168,5
ORD06401,ITEM09031,8
ORD05699,ITEM04790,3
ORD09912,ITEM01905,8
ORD04268,ITEM07789,9
ORD05295,ITEM07071,2
ORD07043,ITEM00183,3
ORD01640,ITEM00575,10
ORD01958,ITEM07236,7
ORD00482,ITEM00452,2
ORD08239,ITEM06595,10
ORD09146,ITEM00641,4
ORD02503,ITEM00776,5
ORD07361,ITEM06260,10
ORD05825,ITEM00824,1
ORD05774,ITEM06703,6
ORD04001,ITEM07722,1
ORD03890,ITEM05822,8
ORD03107,ITEM05947,6
ORD09212,ITEM08860,8
ORD07328,ITEM08388,6
ORD00864,ITEM01304,1
ORD01793,ITEM09235,6
ORD08552,ITEM01610,1
ORD00181,ITEM07158,9
ORD01027,ITEM06267,5
ORD08987,ITEM08386,5
ORD07900,ITEM02164,5
ORD06043,ITEM03805,7
ORD05942,ITEM01076,3
ORD00260,ITEM04380,6
ORD08819,ITEM02380,6
ORD04304,ITEM09275,6
ORD07980,ITEM08513,5
ORD08698,ITEM04160,8
ORD03065,ITEM07983,3
ORD01813,ITEM09727,4
ORD05295,ITEM06486,10
ORD09645,ITEM00813,4
ORD05520,ITEM08392,5
ORD05416,ITEM03755,2
ORD09125,ITEM09117,6
ORD01792,ITEM03374,1
ORD05233,ITEM05845,7
ORD09316,ITEM02343,8
ORD07180,ITEM00904,10
ORD04563,ITEM09393,9
ORD07498,ITEM01754,3
ORD08212,ITEM08750,10
ORD01083,ITEM08145,7
ORD00068,ITEM07498,9
ORD03927,ITEM04962,8
ORD03751,ITEM00031,3
ORD00085,ITEM06329,10
ORD00293,ITEM08806,5
ORD06927,ITEM09419,9
ORD01834,ITEM08790,9
ORD09367,ITEM04533,3
ORD07934,ITEM08002,4
ORD08964,ITEM02987,4
ORD09714,ITEM06414,9
ORD05442,ITEM03926,8
ORD02652,ITEM06124,4
ORD04599,ITEM08477,2
ORD06414,ITEM01651,7
ORD08114,ITEM09328,4
ORD09847,ITEM06374,4
ORD04209,ITEM04772,2
ORD01733,ITEM01951,4
ORD03664,ITEM08563,2
ORD00466,ITEM05667,7
ORD04301,ITEM07458,1
ORD06968,ITEM03494,6
ORD02531,ITEM01921,3
ORD00238,ITEM08339,5
ORD03778,ITEM08648,2
ORD03789,ITEM01669,3
ORD01154,ITEM08746,6
ORD08417,ITEM07763,5
ORD00474,ITEM04243,7
ORD02131,ITEM04118,9
ORD04486,ITEM04123,5
ORD04304,ITEM04676,9
ORD04183,ITEM03206,6
ORD06483,ITEM08492,5
ORD04262,ITEM08781,7
ORD04265,ITEM01082,3
ORD07089,ITEM04829,4
ORD04371,ITEM07155,4
ORD03089,ITEM07409,6
ORD08048,ITEM06717,3
ORD03857,ITEM04625,8
ORD00209,ITEM04769,6
ORD07987,ITEM08851,10
ORD09416,ITEM01223,5
ORD05496,ITEM04518,8
ORD00777,ITEM04435,10
ORD03586,ITEM08911,7
ORD02902,ITEM06482,2
ORD00428,ITEM01157,5
ORD03472,ITEM06894,1
ORD08619,ITEM06905,4
ORD08901,ITEM01454,3
ORD03165,ITEM01164,8
ORD05797,ITEM06631,2
ORD07557,ITEM02118,1
ORD03972,ITEM09465,5
ORD04217,ITEM08121,4
ORD05749,ITEM00287,8
ORD09149,ITEM07727,10
ORD01962,ITEM06233,3
ORD03435,ITEM08247,6
ORD03602,ITEM06569,5
ORD01595,ITEM02836,9
ORD03697,ITEM06135,10
ORD00788,ITEM00088,8
ORD01555,ITEM00650,9
ORD09980,ITEM06045,9
ORD00621,ITEM01391,9
ORD07492,ITEM08952,2
ORD07088,ITEM08979,4
ORD04344,ITEM08311,1
ORD06635,ITEM00815,1
ORD06379,ITEM00979,1
ORD03705,ITEM04790,7
ORD07074,ITEM01520,9
ORD02512,ITEM00091,10
ORD09779,ITEM07914,8
ORD04384,ITEM01261,8
ORD04176,ITEM06101,10
ORD01719,ITEM04787,2
ORD00611,ITEM04923,10
ORD01540,ITEM08940,7
ORD05040,ITEM04072,7
ORD07738,ITEM04959,1
ORD05114,ITEM03265,9
ORD07214,ITEM04354,10
ORD03008,ITEM02652,6
ORD07409,ITEM09369,6
ORD07863,ITEM06797,6
ORD03199,ITEM09340,4
ORD04661,ITEM06253,6
ORD08541,ITEM02842,6
ORD06446,ITEM05675,9
ORD01422,ITEM07206,10
ORD06318,ITEM07622,9
ORD08875,ITEM03790,8
ORD09426,ITEM05421,5
ORD09957,ITEM07785,3
ORD02750,ITEM09036,10
ORD08462,ITEM08114,8
ORD05205,ITEM06272,2
ORD06245,ITEM04102,2
ORD06751,ITEM04464,8
ORD06378,ITEM06791,10
ORD01401,ITEM04987,8
ORD01717,ITEM03798,2
ORD00263,ITEM02202,10
ORD06932,ITEM00735,7
ORD04929,ITEM00231,6
ORD09421,ITEM01245,6
ORD02961,ITEM07376,10
ORD01109,ITEM01332,9
ORD00029,ITEM09959,6
ORD09582,ITEM06483,8
ORD09953,ITEM09432,7
ORD07751,ITEM09121,6
ORD07205,ITEM04421,5
ORD06618,ITEM06438,5
ORD01981,ITEM04775,7
ORD08273,ITEM03507,4
ORD01119,ITEM07478,2
ORD04558,ITEM04724,6
ORD00220,ITEM07300,10
ORD03942,ITEM03448,3
ORD01458,ITEM00863,8
ORD08597,ITEM07597,8
ORD06773,ITEM04579,2
ORD02332,ITEM01495,8
ORD09829,ITEM03951,9
ORD09641,ITEM09981,6
ORD05668,ITEM06797,7
ORD03374,ITEM02009,8
ORD06384,ITEM08210,1
ORD07573,ITEM09174,3
ORD01703,ITEM07145,7
ORD06772,ITEM08309,7
ORD00366,ITEM00586,7
ORD06990,ITEM06126,1
ORD08302,ITEM04397,8
ORD03365,ITEM05623,3
ORD04478,ITEM01778,6
ORD07857,ITEM03466,10
ORD08141,ITEM05687,6
ORD05121,ITEM05931,6
ORD03558,ITEM09187,5
ORD05809,ITEM01884,10
ORD04737,ITEM09057,3
ORD04095,ITEM05089,6
ORD09665,ITEM07526,6
ORD02704,ITEM05599,9
ORD03719,ITEM06105,2
ORD00403,ITEM09339,5
ORD03693,ITEM06453,3
ORD09115,ITEM09190,1
ORD02363,ITEM02130,1
ORD01311,ITEM06519,7
ORD08651,ITEM03609,5
ORD08486,ITEM07614,7
ORD08274,ITEM01348,2
ORD09910,ITEM02996,1
ORD06188,ITEM00640,4
ORD04562,ITEM02237,3
ORD07173,ITEM05952,9
ORD02451,ITEM05053,5
ORD00074,ITEM09787,5
ORD09363,ITEM09424,2
ORD01650,ITEM01453,8
ORD01196,ITEM02900,3
ORD01819,ITEM02183,2
ORD05490,ITEM03346,9
ORD07428,ITEM01291,10
ORD08092,ITEM03614,8
ORD03725,ITEM06069,6
ORD06210,ITEM05413,6
ORD07510,ITEM09649,7
ORD03257,ITEM04483,4
ORD00427,ITEM06966,8
ORD06739,ITEM07485,2
ORD06750,ITEM04510,2
ORD09278,ITEM03268,3
ORD08046,ITEM04027,4
ORD07992,ITEM06282,6
ORD08153,ITEM00563,6
ORD07474,ITEM09841,10
ORD09008,ITEM01054,2
ORD06284,ITEM02016,5
ORD00485,ITEM05065,7
ORD00276,ITEM04928,8
ORD03913,ITEM03626,6
ORD08778,ITEM08198,1
ORD01481,ITEM05377,5
ORD07726,ITEM00332,5
ORD04261,ITEM01492,6
ORD02504,ITEM09925,1
ORD01306,ITEM04038,1
ORD06136,ITEM06697,9
ORD07103,ITEM08186,9
ORD05278,ITEM01098,1
ORD01641,ITEM09327,8
ORD01770,ITEM04596,3
ORD07159,ITEM09001,9
ORD09390,ITEM05537,4
ORD06445,ITEM04102,3
ORD04000,ITEM06438,7
ORD08577,ITEM00850,7
ORD05554,ITEM05359,10
ORD03517,ITEM03139,4
ORD03985,ITEM01974,7
ORD08658,ITEM07215,3
ORD07102,ITEM04778,8
ORD09449,ITEM01514,4
ORD07632,ITEM01364,2
ORD07996,ITEM08415,2
ORD02200,ITEM01054,1
ORD07363,ITEM02713,6
ORD08779,ITEM02240,5
ORD09788,ITEM02467,1
ORD02270,ITEM01736,4
ORD02180,ITEM06207,1
ORD06373,ITEM02707,1
ORD01481,ITEM00072,5
ORD06722,ITEM04921,1
ORD01380,ITEM04742,3
ORD00065,ITEM06417,5
ORD03850,ITEM03730,4
ORD05370,ITEM08976,9
ORD02941,ITEM08842,10
ORD08683,ITEM04460,1
ORD08721,ITEM07913,6
ORD08478,ITEM05144,5
ORD07031,ITEM06985,6
ORD01657,ITEM03405,1
ORD09250,ITEM06035,6
ORD05741,ITEM01683,5
ORD00186,ITEM05543,3
ORD06072,ITEM05629,8
ORD07490,ITEM03175,4
ORD00567,ITEM03087,2
ORD08618,ITEM00377,2
ORD06701,ITEM09321,9
ORD00884,ITEM07549,10
ORD07157,ITEM05373,1
ORD03287,ITEM07935,1
ORD01325,ITEM07712,1
ORD05587,ITEM06883,7
ORD04984,ITEM08323,7
ORD04118,ITEM01801,7
ORD09245,ITEM05876,8
ORD08726,ITEM03797,1
ORD08795,ITEM03131,4
ORD01623,ITEM09494,4
ORD05981,ITEM05345,6
ORD05249,ITEM08781,3
ORD09040,ITEM01729,4
ORD01692,ITEM04473,5
ORD03003,ITEM00928,3
ORD04598,ITEM01619,8
ORD08706,ITEM01937,8
ORD06994,ITEM03525,9
ORD08513,ITEM00960,9
ORD02220,ITEM05562,8
ORD09044,ITEM01683,5
ORD02458,ITEM04681,4
ORD08282,ITEM09428,9
ORD03619,ITEM09567,3
ORD00909,ITEM03538,2
ORD01184,ITEM00685,5
ORD07941,ITEM08337,10
ORD05168,ITEM08308,5
ORD08451,ITEM07009,10
ORD08950,ITEM09859,8
ORD01626,ITEM08433,7
ORD02288,ITEM09452,3
ORD06290,ITEM04889,9
ORD00817,ITEM05609,10
ORD09773,ITEM07952,1
ORD05484,ITEM02138,2
ORD07534,ITEM08416,3
ORD00073,ITEM08117,1
ORD08379,ITEM01814,10
ORD04886,ITEM09055,8
ORD05083,ITEM02719,2
ORD07708,ITEM04677,6
ORD00024,ITEM07763,2
ORD03700,ITEM01486,6
ORD02422,ITEM01399,6
ORD05080,ITEM05026,2
ORD01138,ITEM05248,4
ORD01610,ITEM00130,4
ORD00122,ITEM05669,4
ORD05457,ITEM06951,2
ORD04777,ITEM01165,6
ORD02988,ITEM04982,5
ORD07667,ITEM09718,6
ORD09322,ITEM03449,3
ORD08918,ITEM06317,1
ORD01144,ITEM00563,7
ORD03415,ITEM08787,3
ORD09704,ITEM09677,5
ORD04846,ITEM05634,3
ORD08604,ITEM05661,5
ORD03863,ITEM02149,3
ORD08369,ITEM04034,9
ORD06363,ITEM04554,1
ORD00567,ITEM09108,7
ORD03764,ITEM04615,3
ORD05073,ITEM07824,6
ORD04509,ITEM00391,3
ORD02717,ITEM02375,4
ORD00847,ITEM07046,4
ORD02847,ITEM02435,8
ORD05260,ITEM02236,10
ORD07458,ITEM04058,1
ORD02464,ITEM02273,5
ORD05042,ITEM05416,10
ORD04798,ITEM01712,2
ORD03621,ITEM06743,9
ORD08620,ITEM08617,3
ORD09180,ITEM09120,8
ORD01849,ITEM00058,3
ORD04798,ITEM06613,7
ORD08093,ITEM04000,9
ORD00854,ITEM00607,7
ORD01074,ITEM06175,9
ORD08180,ITEM09853,4
ORD00453,ITEM01922,3
ORD09202,ITEM01352,3
ORD06108,ITEM04758,5
ORD01575,ITEM08285,1
ORD06262,ITEM06608,6
ORD08894,ITEM09358,3
ORD03105,ITEM07882,4
ORD08307,ITEM01755,2
ORD06760,ITEM08298,9
ORD08272,ITEM00147,6
ORD04078,ITEM02522,7
ORD02369,ITEM08355,8
ORD09366,ITEM05394,1
ORD00054,ITEM07515,6
ORD09690,ITEM09657,7
ORD00387,ITEM06156,9
ORD08938,ITEM02498,7
ORD03032,ITEM00502,3
ORD05626,ITEM02441,5
ORD00811,ITEM08976,6
ORD00567,ITEM09735,3
ORD07558,ITEM04205,2
ORD02859,ITEM09102,1
ORD06446,ITEM00743,9
ORD07894,ITEM03769,5
ORD00511,ITEM02022,8
ORD02729,ITEM09347,4
ORD04517,ITEM05949,9
ORD05243,ITEM04963,8
ORD02578,ITEM09006,1
ORD00805,ITEM00044,4
ORD08685,ITEM09970,6
ORD05540,ITEM01565,2
ORD00535,ITEM04175,3
ORD00308,ITEM02817,7
ORD01634,ITEM07617,9
ORD01454,ITEM03449,2
ORD03541,ITEM07721,8
ORD01388,ITEM04205,10
ORD05510,ITEM02455,1
ORD07276,ITEM01876,4
ORD07385,ITEM03619,3
ORD09258,ITEM02154,4
ORD02503,ITEM08997,7
ORD08919,ITEM08667,9
ORD06564,ITEM06439,6
ORD00832,ITEM03429,6
ORD03223,ITEM06099,9
ORD08701,ITEM03725,1
ORD08419,ITEM07911,8
ORD04798,ITEM00246,6
ORD03117,ITEM09488,9
ORD09749,ITEM04747,7
ORD08780,ITEM03716,3
ORD07550,ITEM04198,5
ORD07990,ITEM03718,7
ORD08594,ITEM00066,10
ORD05618,ITEM09255,10
ORD07500,ITEM09260,7
ORD05513,ITEM09498,1
ORD00858,ITEM09007,1
ORD02484,ITEM07654,2
ORD01871,ITEM07583,5
ORD00598,ITEM07816,1
ORD05646,ITEM09456,9
ORD02788,ITEM05791,8
ORD01729,ITEM00090,8
ORD04922,ITEM07030,5
ORD01032,ITEM07164,4
ORD06102,ITEM09743,7
ORD00441,ITEM04262,5
ORD05596,ITEM05283,8
ORD03798,ITEM04883,4
ORD00699,ITEM06736,7
ORD07944,ITEM07650,7
ORD05711,ITEM09913,9
ORD00804,ITEM06213,8
ORD02996,ITEM04158,1
ORD09239,ITEM03879,1
ORD03298,ITEM08473,8
ORD00033,ITEM00062,7
ORD00835,ITEM05458,8
ORD07135,ITEM02065,9
ORD02824,ITEM00024,2
ORD06910,ITEM01376,5
ORD04925,ITEM08866,2
ORD00390,ITEM02428,10
ORD08040,ITEM06005,2
ORD08623,ITEM02754,2
ORD06163,ITEM01622,1
ORD03607,ITEM04743,6
ORD04436,ITEM03296,8
ORD09260,ITEM00428,8
ORD02382,ITEM01011,6
ORD02386,ITEM05619,10
ORD02202,ITEM02018,1
ORD05212,ITEM01990,8
ORD04445,ITEM03665,10
ORD02193,ITEM02425,5
ORD02276,ITEM08944,6
ORD07496,ITEM07879,2
ORD01471,ITEM04020,10
ORD08615,ITEM04022,10
ORD03048,ITEM07264,8
ORD00425,ITEM08636,4
ORD04491,ITEM07070,3
ORD01495,ITEM09965,9
ORD06570,ITEM07018,6
ORD08904,ITEM09585,10
ORD09950,ITEM03269,5
ORD07714,ITEM03140,6
ORD06959,ITEM08825,2
ORD00125,ITEM02921,10
ORD06015,ITEM03973,3
ORD07419,ITEM01803,8
ORD06683,ITEM04857,1
ORD03925,ITEM02450,3
ORD01583,ITEM03010,7
ORD00430,ITEM01672,6
ORD06974,ITEM03147,9
ORD01673,ITEM04223,9
ORD03147,ITEM06653,2
ORD07327,ITEM02292,8
ORD09212,ITEM02096,3
ORD07381,ITEM06565,7
ORD00115,ITEM09309,4
ORD03735,ITEM09219,1
ORD03202,ITEM02260,8
ORD09900,ITEM02354,9
ORD03639,ITEM06728,7
ORD05799,ITEM00115,6
ORD09002,ITEM04315,7
ORD06738,ITEM07609,2
ORD08883,ITEM09242,6
ORD07495,ITEM08929,4
ORD08520,ITEM00329,1
ORD03335,ITEM05456,7
ORD08487,ITEM04421,1
ORD04002,ITEM05792,1
ORD05636,ITEM04754,7
ORD05017,ITEM09464,5
ORD05094,ITEM03425,1
ORD03510,ITEM03200,1
ORD05490,ITEM00346,1
ORD03770,ITEM06177,9
ORD06134,ITEM06610,5
ORD09897,ITEM03211,8
ORD02040,ITEM08566,6
ORD05771,ITEM04261,5
ORD08366,ITEM04587,5
ORD01723,ITEM08418,3
ORD01870,ITEM03473,3
ORD06736,ITEM01147,3
ORD00928,ITEM09722,3
ORD06869,ITEM07175,8
ORD02864,ITEM01307,4
ORD03081,ITEM03156,3
ORD01310,ITEM04739,2
ORD07373,ITEM07159,4
ORD00435,ITEM01732,2
ORD09882,ITEM05426,7
ORD05828,ITEM09394,2
ORD06604,ITEM02419,3
ORD02697,ITEM03496,8
ORD07978,ITEM08808,6
ORD07090,ITEM09739,9
ORD05504,ITEM07684,2
ORD02985,ITEM04667,7
ORD04921,ITEM01217,4
