BookingID,ItemID,Quantity
4316,ITEM07379,1
3745,ITEM08932,1
1098,ITEM06318,8
4895,ITEM09172,2
761,ITEM08724,8
55,ITEM08712,10
2863,ITEM09398,8
3153,ITEM08444,3
4053,ITEM09966,6
3707,ITEM07343,10
2493,ITEM09538,6
4589,ITEM09138,10
3634,ITEM09550,7
4152,ITEM09134,1
2127,ITEM07890,8
2978,ITEM05469,6
2810,ITEM07661,2
814,ITEM09986,8
3778,ITEM06802,1
2567,ITEM07703,8
1337,ITEM08113,6
2267,ITEM09314,6
4813,ITEM08182,10
4457,ITEM07278,5
539,ITEM07465,4
4665,ITEM09520,6
4942,ITEM06550,7
3643,ITEM08101,4
2876,ITEM09279,3
4250,ITEM05343,9
3135,ITEM09905,8
279,ITEM06070,5
1510,ITEM06692,6
2348,ITEM09181,1
1410,ITEM05652,10
3264,ITEM09791,6
53,ITEM08614,7
2798,ITEM07063,7
933,ITEM09998,8
1917,ITEM05400,7
2397,ITEM08065,8
1057,ITEM08932,10
4125,ITEM08169,1
4526,ITEM05492,5
4775,ITEM06507,5
3456,ITEM07233,7
1902,ITEM05753,10
3184,ITEM09895,7
4376,ITEM08392,4
610,ITEM07684,7
3874,ITEM09295,4
2754,ITEM08971,7
2800,ITEM05603,9
4244,ITEM08853,3
1349,ITEM05003,2
4963,ITEM06879,7
3370,ITEM07759,1
891,ITEM09997,5
3916,ITEM09410,9
2630,ITEM06374,10
4037,ITEM06663,6
1113,ITEM05928,5
2982,ITEM06737,9
503,ITEM08904,8
4794,ITEM09906,6
3369,ITEM06037,8
4111,ITEM08574,9
1825,ITEM07284,2
1783,ITEM07233,10
83,ITEM08556,9
188,ITEM05673,1
1575,ITEM05150,5
1306,ITEM07306,8
2452,ITEM06149,7
2712,ITEM08934,1
3046,ITEM08160,1
3669,ITEM07966,7
3353,ITEM05226,8
1975,ITEM05838,9
649,ITEM07616,4
3677,ITEM06798,6
4376,ITEM05237,9
1080,ITEM08542,3
823,ITEM07602,3
3044,ITEM07505,6
4443,ITEM05490,9
2089,ITEM06883,2
687,ITEM06348,3
4224,ITEM06648,3
3505,ITEM09645,7
3694,ITEM08304,4
1306,ITEM06546,8
3853,ITEM05512,1
3303,ITEM07537,1
4006,ITEM07218,5
3798,ITEM08106,7
284,ITEM08456,1
757,ITEM09265,5
782,ITEM05093,7
2235,ITEM09957,9
4924,ITEM09830,5
4262,ITEM07858,5
4316,ITEM08536,8
93,ITEM07508,2
2703,ITEM06073,5
4593,ITEM07271,2
1729,ITEM08597,2
1990,ITEM05103,9
2640,ITEM06732,5
1228,ITEM07125,8
231,ITEM08412,4
3533,ITEM05871,4
2340,ITEM09786,1
3840,ITEM09969,9
4800,ITEM05709,5
1265,ITEM09729,9
2246,ITEM08203,7
1065,ITEM05317,7
1170,ITEM09700,9
1762,ITEM05702,8
959,ITEM09137,1
2037,ITEM08667,6
904,ITEM06508,7
3881,ITEM06260,4
3913,ITEM08514,1
3967,ITEM07647,4
1353,ITEM07425,5
589,ITEM08425,10
2063,ITEM07988,9
4278,ITEM07767,10
130,ITEM06775,5
697,ITEM08564,3
1969,ITEM09043,10
3165,ITEM06803,10
204,ITEM07832,7
1317,ITEM06888,3
4831,ITEM07524,2
2834,ITEM07060,1
2690,ITEM09470,4
1256,ITEM08109,7
3430,ITEM05011,1
3589,ITEM08265,8
204,ITEM06673,4
1474,ITEM09672,5
4052,ITEM05952,1
1276,ITEM07218,5
1652,ITEM07410,7
3710,ITEM09622,10
3836,ITEM09144,1
4617,ITEM08446,10
2766,ITEM05163,9
4343,ITEM08134,8
4060,ITEM07566,1
3353,ITEM06925,7
778,ITEM09366,1
3391,ITEM07212,9
306,ITEM06002,1
4573,ITEM08789,2
398,ITEM06704,5
4561,ITEM06279,1
1918,ITEM07528,8
3481,ITEM06842,6
865,ITEM06052,8
3110,ITEM09907,3
1616,ITEM09165,7
3199,ITEM05232,7
4767,ITEM09562,4
2250,ITEM07714,4
1352,ITEM08577,6
740,ITEM07294,1
4134,ITEM08820,10
3090,ITEM07175,8
1293,ITEM06034,2
2678,ITEM05941,8
378,ITEM06602,3
4727,ITEM09871,9
605,ITEM05750,5
4960,ITEM07276,4
1052,ITEM08943,3
3018,ITEM05652,4
4595,ITEM06892,5
4435,ITEM07694,9
4973,ITEM05542,7
4604,ITEM08202,8
3447,ITEM05450,9
1317,ITEM05004,7
3235,ITEM05911,8
2685,ITEM08225,1
763,ITEM06250,3
2518,ITEM06655,9
2043,ITEM09948,5
3020,ITEM05491,10
4538,ITEM09455,8
2079,ITEM05268,2
593,ITEM07428,5
3794,ITEM05001,7
3579,ITEM07462,1
343,ITEM09830,2
23,ITEM06449,4
3471,ITEM06836,6
3546,ITEM07411,8
4011,ITEM07996,2
2860,ITEM09259,10
2664,ITEM06798,7
2123,ITEM08305,7
4869,ITEM07084,3
3807,ITEM05227,7
667,ITEM05511,4
766,ITEM08319,9
3295,ITEM05488,10
2688,ITEM06761,2
1518,ITEM08771,4
103,ITEM07592,5
4393,ITEM09988,2
801,ITEM06071,6
4422,ITEM07264,7
2495,ITEM09423,3
866,ITEM07397,2
2012,ITEM05225,4
316,ITEM09145,8
522,ITEM06052,8
1634,ITEM06011,7
4357,ITEM09263,8
569,ITEM05512,9
276,ITEM09497,2
49,ITEM09564,8
3651,ITEM08684,7
4859,ITEM05019,1
2567,ITEM09118,5
3395,ITEM07224,6
866,ITEM09393,1
1681,ITEM05298,8
4005,ITEM08921,2
53,ITEM06089,6
4853,ITEM05961,6
3350,ITEM09777,1
3191,ITEM08450,6
4798,ITEM06527,3
768,ITEM07817,7
2867,ITEM07520,2
3796,ITEM09746,9
5,ITEM09856,10
196,ITEM05356,3
4359,ITEM06485,1
3824,ITEM07581,4
3527,ITEM07734,10
4103,ITEM09602,6
1896,ITEM05555,7
1879,ITEM08303,10
1663,ITEM09986,8
3008,ITEM05032,9
3070,ITEM07850,1
2338,ITEM07443,5
4827,ITEM08024,10
1866,ITEM05924,1
1702,ITEM09461,8
759,ITEM08699,1
848,ITEM06150,2
3761,ITEM07484,10
8644,ITEM03393,4
5439,ITEM04743,3
7040,ITEM02961,2
6913,ITEM04457,8
7191,ITEM02795,6
7635,ITEM04263,8
7645,ITEM03042,8
8972,ITEM01159,9
5327,ITEM00126,2
9443,ITEM00817,9
8462,ITEM00223,5
8406,ITEM00315,6
8407,ITEM00712,4
6247,ITEM01817,2
6832,ITEM04180,3
7421,ITEM04122,10
7245,ITEM02841,8
5774,ITEM02286,7
5363,ITEM01948,3
6271,ITEM04237,3
8842,ITEM02567,4
7892,ITEM00368,8
6530,ITEM01155,10
5795,ITEM04108,6
5616,ITEM03581,7
7288,ITEM02144,2
5460,ITEM03110,10
7298,ITEM04350,10
6450,ITEM00229,4
8147,ITEM00254,8
5198,ITEM04240,5
8898,ITEM04790,5
5381,ITEM03163,3
8431,ITEM04052,4
9861,ITEM02339,7
5247,ITEM03059,8
6301,ITEM00105,9
9489,ITEM04772,10
6688,ITEM03626,10
7421,ITEM00010,1
5475,ITEM03091,2
5758,ITEM03613,7
5318,ITEM04249,1
7051,ITEM01357,8
9040,ITEM01240,9
8896,ITEM01285,7
9141,ITEM03806,8
6546,ITEM01155,9
6649,ITEM02485,5
5732,ITEM03174,4
7236,ITEM00246,8
5677,ITEM03295,1
9280,ITEM04330,9
8845,ITEM00464,3
5081,ITEM01419,4
6635,ITEM00216,6
7255,ITEM04572,6
5754,ITEM00057,4
8389,ITEM00881,3
8911,ITEM03911,2
6785,ITEM03645,9
9645,ITEM03465,10
6328,ITEM01408,7
7270,ITEM01896,9
6974,ITEM00008,7
7639,ITEM03001,4
9882,ITEM03715,7
8139,ITEM01725,8
6342,ITEM04288,8
9910,ITEM02444,5
5874,ITEM01646,3
9113,ITEM00063,2
9683,ITEM02474,1
7064,ITEM02021,9
8572,ITEM03730,3
5262,ITEM00082,1
7651,ITEM00295,8
9433,ITEM04349,7
9836,ITEM00526,3
5992,ITEM00291,3
9283,ITEM04303,9
8624,ITEM04143,5
8216,ITEM02446,3
9000,ITEM04007,6
5716,ITEM03012,5
6742,ITEM00258,3
5809,ITEM01059,2
7386,ITEM01313,6
8300,ITEM01994,6
8076,ITEM04421,2
8432,ITEM01750,5
7173,ITEM00272,6
6185,ITEM04671,8
6733,ITEM00282,4
9577,ITEM04953,10
5819,ITEM03268,10
5763,ITEM03147,5
5317,ITEM02399,2
5339,ITEM01948,8
8414,ITEM04721,9
5332,ITEM00290,7
5207,ITEM02123,2
7134,ITEM00253,6
5998,ITEM04011,1
7931,ITEM00496,1
7409,ITEM01292,8
6599,ITEM04120,7
7575,ITEM02466,6
6348,ITEM01019,4
5639,ITEM00524,1
9965,ITEM01609,10
7834,ITEM03210,6
8840,ITEM02767,6
5814,ITEM02766,8
6446,ITEM04134,7
7434,ITEM00110,3
6738,ITEM03818,5
8531,ITEM03317,1
9050,ITEM03935,4
5043,ITEM00637,9
7430,ITEM00987,9
8622,ITEM04289,7
8687,ITEM02525,1
6734,ITEM02529,3
9264,ITEM00474,1
8583,ITEM03402,8
8085,ITEM03946,5
6594,ITEM02000,4
5037,ITEM00994,1
8660,ITEM03295,8
7255,ITEM02406,4
7531,ITEM02663,1
9258,ITEM02999,2
6279,ITEM00767,6
9460,ITEM00342,5
9658,ITEM04181,1
6096,ITEM03643,8
6600,ITEM02738,1
6390,ITEM02635,3
6910,ITEM01676,4
8800,ITEM01380,9
7606,ITEM04250,6
6547,ITEM04633,10
8700,ITEM04135,9
7696,ITEM02308,2
7768,ITEM03019,1
7299,ITEM01734,7
5044,ITEM02139,5
5913,ITEM03388,3
9198,ITEM02129,8
9680,ITEM03477,5
7406,ITEM01834,6
7062,ITEM01655,3
8911,ITEM01878,4
8665,ITEM04213,4
7890,ITEM01717,1
8187,ITEM01383,4
5344,ITEM01448,3
9928,ITEM03349,4
6026,ITEM02851,8
8446,ITEM04962,9
8674,ITEM03317,1
5536,ITEM03453,9
5161,ITEM03377,2
5864,ITEM00424,3
8739,ITEM03459,8
8101,ITEM03612,3
8665,ITEM02618,9
8987,ITEM00367,2
7642,ITEM00293,5
8155,ITEM04683,6
6939,ITEM02526,10
7308,ITEM02384,4
5393,ITEM02514,1
9268,ITEM03750,4
6940,ITEM00754,4
8643,ITEM01989,4
5221,ITEM04515,7
8530,ITEM04386,6
8729,ITEM00057,4
8146,ITEM01145,8
7572,ITEM02174,9
6981,ITEM04275,9
5625,ITEM00254,4
6322,ITEM03813,2
7300,ITEM00390,1
5725,ITEM04993,6
7230,ITEM03955,5
6119,ITEM00295,3
7684,ITEM01969,8
6325,ITEM00180,2
6107,ITEM04339,10
8912,ITEM00306,5
9972,ITEM04928,9
8115,ITEM01980,3
6477,ITEM01500,2
7713,ITEM04520,6
8358,ITEM02894,4
6399,ITEM01619,7
6943,ITEM03987,7
7497,ITEM00791,6
5090,ITEM02868,9
8829,ITEM03160,4
7367,ITEM00717,10
6912,ITEM03415,3
6374,ITEM04361,1
7600,ITEM04557,7
5911,ITEM02799,3
9364,ITEM01308,3
8178,ITEM01271,2
5779,ITEM03066,9
5663,ITEM03056,6
7652,ITEM04735,4
7470,ITEM01471,8
9036,ITEM04821,10
5174,ITEM03068,2
5868,ITEM03279,9
8902,ITEM03213,2
8147,ITEM02171,3
9463,ITEM03938,1
7528,ITEM01337,6
7951,ITEM04719,3
6535,ITEM02600,4
5323,ITEM02139,10
8059,ITEM00542,5
7698,ITEM03034,2
5008,ITEM03949,7
7557,ITEM01319,6
8983,ITEM01927,10
7750,ITEM04566,10
9611,ITEM04460,7
5402,ITEM00738,5
7179,ITEM02840,5
5980,ITEM04111,10
9606,ITEM02972,2
7896,ITEM03740,2
5214,ITEM04347,9
6670,ITEM03206,1
6873,ITEM03432,1
8472,ITEM01559,4
7470,ITEM04602,6
5294,ITEM01207,7
7974,ITEM03646,4
5602,ITEM03142,2
6140,ITEM00248,1
8960,ITEM01500,5
9953,ITEM04894,1
8321,ITEM01780,10
8465,ITEM01326,10
5058,ITEM01699,5
6883,ITEM04810,9
6728,ITEM04387,3
8961,ITEM01788,2
9744,ITEM00810,8
5495,ITEM00524,8
9443,ITEM01325,8
9769,ITEM03342,8
7868,ITEM04449,7
5560,ITEM04593,7
6251,ITEM00290,9
9652,ITEM00797,7
8671,ITEM00011,1
7969,ITEM04675,3
8576,ITEM04701,9
8452,ITEM02277,5
8369,ITEM02369,3
7756,ITEM00217,7
6877,ITEM04392,9
8121,ITEM00924,4
7194,ITEM02610,2
5288,ITEM03599,9
6192,ITEM01654,3
9433,ITEM04822,3
9246,ITEM02032,4
6426,ITEM02272,9
6323,ITEM02690,8
9030,ITEM01038,6
6557,ITEM01510,3
9324,ITEM03822,1
7439,ITEM03140,6
7865,ITEM02894,9
7061,ITEM00378,8
7955,ITEM03866,9
9716,ITEM04379,9
8710,ITEM00398,7
9077,ITEM01525,8
6441,ITEM02097,1
8564,ITEM02671,5
8404,ITEM00280,4
6150,ITEM01833,9
5161,ITEM00343,2
8889,ITEM00242,2
8991,ITEM03623,8
6785,ITEM01159,7
7495,ITEM00118,6
8910,ITEM00046,4
5362,ITEM03377,9
8475,ITEM04092,8
7055,ITEM03718,1
7752,ITEM03542,8
8231,ITEM00716,4
7673,ITEM04819,5
8869,ITEM00466,2
9190,ITEM04043,1
7071,ITEM03487,3
6936,ITEM03691,4
8658,ITEM03496,10
5983,ITEM04369,5
9991,ITEM04802,6
7094,ITEM00237,3
6599,ITEM00025,7
8048,ITEM02186,1
7975,ITEM03757,5
8211,ITEM04279,5
5587,ITEM00170,9
6696,ITEM02837,5
8540,ITEM02109,10
9431,ITEM03143,2
9857,ITEM00175,1
6614,ITEM03556,3
7309,ITEM00607,7
5966,ITEM00976,9
9994,ITEM03065,1
5958,ITEM01122,2
6014,ITEM00784,10
6215,ITEM01619,6
8950,ITEM00848,8
7937,ITEM03171,9
7453,ITEM00605,4
6639,ITEM03433,6
5308,ITEM02993,5
8927,ITEM01472,4
9440,ITEM04876,8
6394,ITEM04148,8
8962,ITEM01309,1
5631,ITEM03084,5
7935,ITEM02908,10
8878,ITEM02362,10
7290,ITEM04975,5
8536,ITEM00586,10
5057,ITEM02593,4
8162,ITEM03345,5
7420,ITEM02454,2
6651,ITEM00013,5
9360,ITEM01694,9
8664,ITEM04710,3
8586,ITEM00759,8
8707,ITEM00941,8
6537,ITEM03412,6
9697,ITEM02219,1
9167,ITEM01119,3
8399,ITEM01091,5
8015,ITEM02872,8
8367,ITEM03891,8
8835,ITEM02949,6
7537,ITEM01455,8
9809,ITEM03047,7
9708,ITEM02878,1
5537,ITEM03789,5
5925,ITEM01726,7
5236,ITEM03219,5
7965,ITEM04698,6
5293,ITEM02373,5
9898,ITEM04248,1
9328,ITEM02590,2
9323,ITEM04639,4
9277,ITEM00276,2
5282,ITEM03121,1
8969,ITEM03812,9
6088,ITEM00582,6
9529,ITEM01556,3
8064,ITEM03081,8
7324,ITEM02650,10
7603,ITEM01883,5
9805,ITEM04736,2
7452,ITEM00693,8
5755,ITEM04606,2
9986,ITEM00324,2
9630,ITEM00471,9
5505,ITEM02499,4
6324,ITEM04129,4
9125,ITEM00444,3
7546,ITEM01123,5
5396,ITEM00534,4
8894,ITEM01252,7
5583,ITEM00232,6
9350,ITEM04974,9
5420,ITEM03624,7
5623,ITEM03665,2
5580,ITEM03157,6
7769,ITEM03239,4
6266,ITEM01275,10
6647,ITEM03820,6
5268,ITEM03778,5
7712,ITEM04894,2
6199,ITEM00759,6
8666,ITEM00346,1
5915,ITEM00441,7
8058,ITEM01592,8
7154,ITEM02061,2
7096,ITEM04394,5
6518,ITEM01083,4
5654,ITEM02106,2
6493,ITEM02298,10
9161,ITEM03920,10
7928,ITEM01890,4
6938,ITEM02318,8
8732,ITEM01125,3
9813,ITEM00525,8
9348,ITEM00075,7
9660,ITEM03972,1
8325,ITEM02468,7
6677,ITEM04246,5
5567,ITEM00982,2
5730,ITEM03834,5
7763,ITEM03107,5
6450,ITEM01306,2
7524,ITEM02294,5
6771,ITEM02329,3
7173,ITEM03935,1
5625,ITEM03370,3
5126,ITEM02745,9
5584,ITEM04423,1
5838,ITEM03005,5
8012,ITEM00120,4
6879,ITEM00075,1
6384,ITEM03899,4
6425,ITEM00554,1
6160,ITEM00863,4
8376,ITEM02674,1
9071,ITEM04499,8
8810,ITEM02481,6
6709,ITEM03126,9
8955,ITEM03978,5
8262,ITEM04377,1
6313,ITEM00845,4
7510,ITEM01662,3
7599,ITEM02542,7
6635,ITEM00453,5
7892,ITEM02822,7
8836,ITEM01451,8
6360,ITEM01197,2
9367,ITEM04164,1
6979,ITEM04812,10
7252,ITEM04381,7
5984,ITEM02786,4
5931,ITEM03416,8
6238,ITEM03008,4
8259,ITEM00676,7
9784,ITEM01689,9
9125,ITEM02899,10
5898,ITEM01496,7
7907,ITEM02611,8
6820,ITEM00386,4
7237,ITEM03281,6
6863,ITEM03558,2
9357,ITEM04483,4
5025,ITEM02768,6
7119,ITEM00183,3
9385,ITEM03538,3
9116,ITEM01809,7
9709,ITEM01080,5
8124,ITEM01419,9
5755,ITEM00868,10
7296,ITEM04171,8
5232,ITEM01277,5
6151,ITEM02044,10
8775,ITEM02940,3
8534,ITEM04605,5
8070,ITEM04723,1
7583,ITEM02778,1
6578,ITEM00842,7
9113,ITEM01746,10
7844,ITEM02570,5
5777,ITEM01452,6
6625,ITEM02189,5
6005,ITEM02969,2
5371,ITEM01136,9
9524,ITEM01048,5
7681,ITEM00755,3
7516,ITEM04940,3
6479,ITEM00776,2
9741,ITEM04737,9
6736,ITEM02796,8
9151,ITEM03212,8
9487,ITEM01861,6
8821,ITEM02633,2
6822,ITEM01464,3
5608,ITEM02019,7
9990,ITEM00516,10
8612,ITEM04497,10
5726,ITEM02051,1
9897,ITEM04088,4
5447,ITEM01867,4
7396,ITEM03169,10
5903,ITEM03858,3
7744,ITEM03855,8
9505,ITEM00608,8
8243,ITEM04874,9
6632,ITEM04751,9
9227,ITEM03798,5
7245,ITEM01471,10
9261,ITEM03763,6
5976,ITEM03723,6
6932,ITEM04234,6
5934,ITEM01479,5
5630,ITEM03496,1
9887,ITEM00041,4
8736,ITEM02731,5
5055,ITEM00084,9
8974,ITEM03946,3
5877,ITEM04627,5
7051,ITEM02633,1
9016,ITEM03854,4
9881,ITEM04831,10
9377,ITEM02202,1
9310,ITEM00294,3
5834,ITEM00182,3
8817,ITEM00996,10
6626,ITEM04802,10
9175,ITEM00170,2
8664,ITEM01850,10
8066,ITEM03977,8
6279,ITEM04025,10
6237,ITEM02038,3
7979,ITEM02636,10
6267,ITEM03937,1
5372,ITEM00423,7
9104,ITEM02965,8
9386,ITEM04228,8
6795,ITEM00964,9
7118,ITEM01216,10
7371,ITEM00898,3
9889,ITEM02222,1
7669,ITEM04145,3
7996,ITEM02516,2
6820,ITEM00882,7
7944,ITEM03015,7
5894,ITEM04905,6
8789,ITEM01122,1
5310,ITEM02411,9
7443,ITEM00069,9
7738,ITEM02908,5
9370,ITEM02326,6
8816,ITEM00831,8
8526,ITEM00293,8
8487,ITEM02702,4
5727,ITEM01830,2
6627,ITEM00255,9
8294,ITEM00846,6
8983,ITEM02170,3
8236,ITEM02240,1
9997,ITEM00503,10
5288,ITEM00115,9
5406,ITEM01268,2
8693,ITEM02241,1
8728,ITEM00036,1
5439,ITEM00695,5
9521,ITEM04294,3
5344,ITEM00665,7
5807,ITEM01077,9
6284,ITEM01200,6
8599,ITEM01713,5
6804,ITEM00282,8
5729,ITEM02470,5
9518,ITEM04378,8
8503,ITEM00779,4
8910,ITEM01873,9
8674,ITEM00952,1
6183,ITEM01567,4
7349,ITEM02737,10
5242,ITEM03856,8
8865,ITEM02722,8
5135,ITEM03919,5
9571,ITEM00457,1
6068,ITEM02281,3
6853,ITEM04733,7
6405,ITEM01827,7
8761,ITEM00980,7
6900,ITEM01076,10
7300,ITEM02005,1
5201,ITEM03104,4
7748,ITEM01724,4
8375,ITEM00419,9
8291,ITEM02079,4
7429,ITEM03967,8
5532,ITEM01860,5
7238,ITEM04832,3
8676,ITEM03237,2
7535,ITEM02139,10
8052,ITEM01263,9
8283,ITEM01667,8
8232,ITEM02498,6
8050,ITEM04643,2
6859,ITEM04731,9
5923,ITEM00268,2
5356,ITEM01258,2
9586,ITEM02952,7
6332,ITEM02403,7
8106,ITEM02294,3
6805,ITEM00839,3
8787,ITEM03791,1
6786,ITEM02892,2
5801,ITEM04847,7
9454,ITEM02379,7
9507,ITEM01090,4
8488,ITEM00721,9
6494,ITEM01191,3
5021,ITEM00280,5
5745,ITEM02092,5
6535,ITEM01541,1
6031,ITEM02374,6
7266,ITEM01276,8
6547,ITEM04894,8
5576,ITEM04807,6
7700,ITEM00811,5
7529,ITEM02939,1
9716,ITEM02505,10
9977,ITEM01006,3
6239,ITEM03843,1
6140,ITEM04641,1
7355,ITEM00995,3
5263,ITEM03085,6
8434,ITEM02194,6
7052,ITEM00968,3
8196,ITEM02490,3
9660,ITEM00784,6
6872,ITEM00900,6
5133,ITEM02381,6
9020,ITEM01372,10
9968,ITEM02684,5
8878,ITEM02136,10
7603,ITEM01923,1
8332,ITEM01135,4
9783,ITEM02026,4
6839,ITEM04983,7
7004,ITEM04193,4
5911,ITEM04826,10
8909,ITEM03840,5
6545,ITEM04502,4
8710,ITEM04502,9
9783,ITEM04462,3
6372,ITEM03749,9
7235,ITEM01293,5
7316,ITEM02704,10
5738,ITEM03125,7
9567,ITEM00493,5
9535,ITEM03368,6
7532,ITEM04653,8
9987,ITEM02908,10
5567,ITEM02953,4
8674,ITEM02831,1
7493,ITEM04403,10
6919,ITEM04100,5
7672,ITEM03087,5
5190,ITEM02086,2
7850,ITEM00876,7
5098,ITEM00760,6
7047,ITEM04808,4
7989,ITEM00471,7
8112,ITEM04666,9
7101,ITEM01704,8
5059,ITEM02572,7
7149,ITEM04757,3
6630,ITEM04972,3
5490,ITEM01654,9
7539,ITEM02000,9
5155,ITEM04146,10
5145,ITEM04939,4
5999,ITEM03816,8
7297,ITEM04060,6
6599,ITEM02322,6
5621,ITEM00529,5
6826,ITEM04830,10
7349,ITEM02272,9
6415,ITEM02771,4
8278,ITEM01430,7
8620,ITEM02504,5
5253,ITEM04413,3
8329,ITEM01584,10
5283,ITEM04641,6
9251,ITEM03503,2
6185,ITEM03761,4
8073,ITEM00561,10
8052,ITEM00993,5
9435,ITEM04949,5
9964,ITEM03311,1
6296,ITEM04495,6
5570,ITEM04052,9
7550,ITEM02852,3
9868,ITEM02747,10
9857,ITEM00864,5
5269,ITEM04587,6
8009,ITEM03083,4
9147,ITEM01449,10
8699,ITEM04092,9
7579,ITEM01758,6
8979,ITEM04976,10
9859,ITEM04410,10
5250,ITEM03419,5
6619,ITEM04040,1
5847,ITEM00020,6
8825,ITEM02275,6
5114,ITEM02154,1
7084,ITEM03169,4
9606,ITEM00994,7
5213,ITEM00103,6
7991,ITEM03252,4
6931,ITEM04544,8
5997,ITEM02129,5
7772,ITEM03441,9
8529,ITEM01935,8
8641,ITEM04206,7
5491,ITEM03784,8
9296,ITEM04296,8
5390,ITEM02907,7
7297,ITEM03184,1
8705,ITEM00280,7
6335,ITEM04367,2
6091,ITEM04144,1
7996,ITEM04803,4
8337,ITEM00148,4
6849,ITEM03567,4
6978,ITEM01863,10
8234,ITEM02690,6
8794,ITEM04231,6
9145,ITEM01958,8
9296,ITEM02673,4
9360,ITEM00630,7
5331,ITEM02683,1
8286,ITEM03554,7
5213,ITEM04178,2
6730,ITEM03462,10
7964,ITEM01633,2
8225,ITEM03451,10
8274,ITEM03018,7
9314,ITEM00181,8
9732,ITEM01229,8
7476,ITEM04760,9
7450,ITEM02074,10
9783,ITEM04228,4
6598,ITEM02255,6
5152,ITEM02956,6
8118,ITEM01798,7
7849,ITEM01304,10
9038,ITEM01665,8
7980,ITEM00648,3
6434,ITEM04176,6
5913,ITEM02748,7
8659,ITEM03468,5
9725,ITEM02445,10
7791,ITEM04337,5
7964,ITEM01321,5
8486,ITEM01089,1
6598,ITEM00337,10
8837,ITEM01483,6
8098,ITEM02650,3
8664,ITEM01161,4
8802,ITEM04567,5
9170,ITEM03459,3
5180,ITEM00759,7
8414,ITEM01101,9
7046,ITEM03533,2
6273,ITEM01430,3
9636,ITEM01688,3
8103,ITEM03925,7
8181,ITEM03422,5
7686,ITEM04366,4
7618,ITEM00483,7
6584,ITEM02651,6
6877,ITEM00547,7
9579,ITEM01899,8
6331,ITEM02725,4
5835,ITEM01911,9
9079,ITEM00934,4
6929,ITEM02246,8
5922,ITEM00726,4
6184,ITEM03757,10
9836,ITEM01376,6
9175,ITEM01208,2
7129,ITEM03395,4
5235,ITEM01769,3
8871,ITEM04688,5
8809,ITEM01074,4
7970,ITEM00978,2
6410,ITEM03737,10
8110,ITEM03587,7
8215,ITEM02791,9
9432,ITEM00554,9
7443,ITEM03411,3
7211,ITEM04646,4
7510,ITEM02671,9
8440,ITEM01652,9
8225,ITEM02989,4
9027,ITEM00967,5
6988,ITEM03745,1
9217,ITEM03223,4
6653,ITEM00974,3
9429,ITEM02882,2
8009,ITEM02680,9
7353,ITEM01776,9
8284,ITEM00628,7
5774,ITEM01777,3
9638,ITEM03469,8
6615,ITEM01700,1
5297,ITEM01086,4
7148,ITEM03171,5
7040,ITEM02134,3
7854,ITEM04148,5
6099,ITEM03103,7
5111,ITEM00674,4
6543,ITEM00255,2
7046,ITEM04912,10
6103,ITEM04177,4
9355,ITEM01565,9
7397,ITEM01648,7
6891,ITEM02371,8
6526,ITEM00698,1
5741,ITEM02160,9
8861,ITEM02951,4
8204,ITEM04701,10
8272,ITEM00024,8
5334,ITEM03138,8
6924,ITEM02073,2
5680,ITEM00161,3
7339,ITEM00386,10
8861,ITEM04857,4
7302,ITEM03506,9
6084,ITEM02014,6
7910,ITEM03174,5
8623,ITEM02420,4
5994,ITEM02261,7
5925,ITEM02030,5
5148,ITEM04278,2
9149,ITEM02248,6
9434,ITEM03591,4
6009,ITEM03428,6
8309,ITEM04232,1
5555,ITEM02490,9
8733,ITEM00477,2
7627,ITEM00543,9
8188,ITEM01736,8
5695,ITEM03198,4
5304,ITEM04901,10
7929,ITEM00959,7
9002,ITEM00469,9
5513,ITEM02652,6
5287,ITEM01879,7
7646,ITEM03778,9
5503,ITEM04108,3
5093,ITEM03269,9
9584,ITEM00349,10
8318,ITEM02795,5
6004,ITEM02813,1
5252,ITEM04028,4
9774,ITEM03703,4
5191,ITEM03547,2
8281,ITEM00114,4
9207,ITEM01293,3
8405,ITEM00485,3
7644,ITEM00592,3
6911,ITEM03622,8
5693,ITEM03350,9
9677,ITEM02595,4
8371,ITEM02308,1
6659,ITEM03108,10
5442,ITEM01283,3
6142,ITEM01422,5
7632,ITEM01337,4
5740,ITEM04707,6
5225,ITEM00548,5
8675,ITEM03322,1
6022,ITEM04981,10
9705,ITEM00286,10
6950,ITEM03520,5
9748,ITEM01821,5
6810,ITEM00806,1
7246,ITEM03426,7
9979,ITEM04519,1
6448,ITEM04947,2
5618,ITEM02798,2
8786,ITEM02745,5
7433,ITEM01796,4
6456,ITEM01317,3
6837,ITEM01755,5
7309,ITEM02692,2
7697,ITEM02975,4
6701,ITEM03858,8
7873,ITEM03461,4
8368,ITEM00173,8
8785,ITEM00049,8
9714,ITEM00619,10
5546,ITEM03295,9
9478,ITEM02879,7
8495,ITEM03400,7
7457,ITEM02989,2
6284,ITEM01557,9
5003,ITEM04956,4
5431,ITEM02677,1
9126,ITEM04317,5
8039,ITEM00738,2
8922,ITEM01014,6
5122,ITEM03609,3
5369,ITEM04223,1
7044,ITEM01479,7
6306,ITEM00965,9
6811,ITEM03959,7
8463,ITEM03520,2
6800,ITEM01386,1
5522,ITEM00918,3
8640,ITEM02423,5
