SessionID,UserID,SessionStart,SessionDuration,DeviceType,IPAddress,InternalSource
SESSION00323,USR01880,2024-06-16 08:42:11,4382,Tablet,123.86.171.176,Website
SESSION00324,USR04057,2024-03-10 16:59:34,6060,Mobile,125.63.222.124,API
SESSION00325,USR01200,2024-05-19 19:28:30,5064,Mobile,18.73.175.137,API
SESSION00326,USR00694,2024-09-17 03:57:19,5108,Tablet,68.174.83.23,App
SESSION00327,USR00071,2024-12-10 06:20:58,3227,Desktop,84.140.33.72,Website
SESSION00328,USR02009,2024-11-14 17:14:21,6581,Tablet,131.137.112.162,App
SESSION00329,USR08992,2024-09-04 08:01:29,2275,Tablet,70.224.11.174,API
SESSION00330,USR06792,2023-12-20 16:13:55,483,Desktop,103.49.123.114,API
SESSION00331,USR02265,2024-02-08 14:59:51,7103,Tablet,106.120.35.84,Website
SESSION00332,USR00617,2024-07-27 09:27:12,4464,Tablet,99.114.160.31,API
SESSION00333,USR00733,2024-08-03 08:57:55,2516,Mobile,116.68.134.39,API
SESSION00334,USR03370,2024-02-01 13:02:26,7122,Tablet,71.179.74.204,Website
SESSION00335,USR09581,2024-11-27 03:23:25,3257,Tablet,27.228.122.76,App
SESSION00336,USR05812,2024-07-18 14:16:39,2675,Desktop,203.63.208.203,API
SESSION00337,USR09935,2024-05-25 23:43:11,3473,Mobile,155.20.140.224,App
SESSION00338,USR09485,2024-02-06 06:53:00,3368,Tablet,187.7.220.17,API
SESSION00339,USR02689,2024-01-12 16:56:07,2044,Tablet,71.113.190.198,Website
SESSION00340,USR00416,2024-06-02 19:54:20,3396,Mobile,211.4.119.147,API
SESSION00341,USR06800,2024-04-27 15:49:04,3691,Desktop,92.82.81.130,App
SESSION00342,USR00982,2024-01-28 05:51:24,603,Desktop,166.66.193.86,API
SESSION00343,USR05871,2024-04-24 21:21:19,6908,Mobile,175.246.193.21,App
SESSION00344,USR09654,2024-11-16 08:07:46,6923,Mobile,148.83.76.115,App
SESSION00345,USR08020,2024-07-15 06:38:51,1568,Tablet,20.79.39.68,Website
SESSION00346,USR07230,2024-08-24 21:10:39,3692,Tablet,110.189.121.195,API
SESSION00347,USR05849,2024-04-30 06:09:57,1258,Mobile,68.54.193.120,Website
SESSION00348,USR06863,2024-04-12 13:39:46,4966,Tablet,129.0.255.247,App
SESSION00349,USR03309,2024-11-16 08:22:27,6560,Mobile,180.113.190.24,API
SESSION00350,USR06075,2024-11-13 09:32:25,3668,Tablet,118.225.192.102,App
SESSION00351,USR01948,2024-02-20 23:19:37,470,Desktop,17.238.140.53,Website
SESSION00352,USR06515,2024-08-26 00:41:43,3715,Mobile,122.146.178.182,API
SESSION00353,USR04470,2024-05-02 01:58:34,539,Mobile,135.200.128.152,App
SESSION00354,USR08784,2024-06-22 02:39:01,6321,Tablet,40.184.247.190,Website
SESSION00355,USR02383,2024-08-08 08:12:48,1440,Desktop,154.136.57.197,App
SESSION00356,USR03114,2024-11-27 03:33:07,5147,Mobile,15.225.60.11,App
SESSION00357,USR02784,2023-12-25 19:10:25,3968,Tablet,29.40.34.255,Website
SESSION00358,USR00049,2024-02-28 10:22:39,5042,Desktop,134.42.146.73,App
SESSION00359,USR04201,2024-08-16 04:00:32,5061,Mobile,111.0.6.103,Website
SESSION00360,USR06385,2024-08-31 08:18:23,4370,Mobile,211.190.200.92,Website
SESSION00361,USR01478,2024-03-05 21:01:48,6889,Tablet,48.64.111.27,App
SESSION00362,USR06040,2024-12-14 23:48:04,3814,Tablet,83.226.39.226,Website
SESSION00363,USR02592,2024-12-01 21:56:10,3456,Mobile,162.243.81.48,API
SESSION00364,USR03892,2024-05-01 06:12:49,516,Mobile,223.0.155.230,App
SESSION00365,USR00451,2024-10-28 01:49:54,1469,Tablet,150.19.92.98,Website
SESSION00366,USR01385,2024-05-16 02:51:36,5928,Mobile,80.248.132.193,App
SESSION00367,USR00500,2024-03-26 02:40:42,1024,Desktop,185.208.82.29,API
SESSION00368,USR03418,2024-09-27 17:57:20,6512,Tablet,117.140.141.2,Website
SESSION00369,USR04004,2024-12-18 13:45:53,4013,Tablet,104.117.135.185,App
SESSION00370,USR07854,2024-08-16 03:30:05,74,Desktop,120.60.31.134,API
SESSION00371,USR03152,2023-12-19 22:52:10,1697,Tablet,99.30.229.176,App
SESSION00372,USR04625,2024-08-15 19:42:45,5126,Mobile,125.86.126.133,App
SESSION00373,USR05805,2024-07-30 22:39:37,4839,Mobile,84.100.115.21,API
SESSION00374,USR07389,2024-09-06 09:30:39,5559,Mobile,132.87.140.37,API
SESSION00375,USR00237,2024-10-12 13:53:40,6041,Mobile,164.148.43.63,Website
SESSION00376,USR07053,2024-01-07 21:43:14,395,Mobile,222.162.219.190,Website
SESSION00377,USR07368,2024-09-18 11:01:44,4036,Desktop,68.239.135.112,API
SESSION00378,USR06668,2024-10-21 09:58:00,7082,Mobile,113.128.209.249,App
SESSION00379,USR02627,2023-12-29 01:04:37,3164,Tablet,198.153.205.55,App
SESSION00380,USR07623,2024-08-02 19:51:25,1174,Mobile,223.150.47.47,API
SESSION00381,USR00650,2024-07-25 02:20:06,3629,Desktop,33.79.6.88,Website
SESSION00382,USR01697,2024-12-05 18:07:23,3621,Mobile,107.110.44.86,App
SESSION00383,USR01268,2024-01-13 14:34:27,3749,Tablet,46.46.12.118,Website
SESSION00384,USR09813,2024-04-26 03:18:21,3323,Mobile,136.202.189.101,API
SESSION00385,USR03968,2024-10-01 07:11:34,2406,Desktop,28.237.95.198,App
SESSION00386,USR08532,2024-06-30 06:33:20,4251,Desktop,7.50.201.133,Website
SESSION00387,USR02902,2024-09-20 22:19:19,5162,Tablet,45.147.95.153,Website
SESSION00388,USR02926,2024-01-17 20:14:12,2915,Desktop,108.184.138.162,Website
SESSION00389,USR08382,2024-01-25 04:25:44,1823,Mobile,48.42.253.71,App
SESSION00390,USR07467,2024-09-16 06:49:02,4408,Mobile,156.245.45.124,API
SESSION00391,USR04068,2024-03-05 11:52:29,1492,Desktop,108.101.244.101,App
SESSION00392,USR08174,2024-11-04 05:42:22,3489,Desktop,45.68.150.224,API
SESSION00393,USR09789,2024-04-27 22:31:56,6993,Desktop,152.171.49.61,App
SESSION00394,USR09995,2024-09-19 01:12:59,7086,Mobile,146.155.139.134,App
SESSION00395,USR05474,2024-06-06 08:04:07,4485,Desktop,149.34.130.249,API
SESSION00396,USR08911,2024-01-28 20:21:24,2182,Desktop,37.149.119.47,App
SESSION00397,USR05713,2024-03-15 23:41:33,6233,Mobile,25.53.174.149,Website
SESSION00398,USR05296,2024-09-16 20:27:59,859,Desktop,7.144.25.31,App
SESSION00399,USR07758,2024-01-27 21:33:47,175,Tablet,50.92.219.29,API
SESSION00400,USR08817,2024-08-14 22:09:10,1573,Desktop,135.145.201.75,Website
SESSION00401,USR01415,2024-01-25 09:59:07,3995,Desktop,92.184.192.154,Website
SESSION00402,USR03195,2024-08-19 17:38:20,5368,Desktop,47.180.25.185,App
SESSION00403,USR07985,2024-11-03 14:06:20,3314,Desktop,20.68.213.227,App
SESSION00404,USR07843,2024-03-22 13:19:40,420,Mobile,176.110.241.185,App
SESSION00405,USR02109,2024-06-28 22:50:06,2799,Tablet,180.25.216.66,API
SESSION00406,USR07784,2024-07-31 21:37:43,1833,Mobile,75.39.232.176,Website
SESSION00407,USR09244,2024-04-18 05:06:14,6901,Mobile,155.10.113.14,API
SESSION00408,USR03523,2024-04-22 00:29:25,1794,Mobile,165.108.82.105,App
SESSION00409,USR01595,2024-04-14 07:54:03,4515,Tablet,205.167.189.4,API
SESSION00410,USR02074,2024-10-15 17:18:26,1446,Desktop,211.239.212.131,Website
SESSION00411,USR08254,2024-03-04 13:53:26,3254,Tablet,170.22.190.86,Website
SESSION00412,USR07383,2024-03-22 21:45:34,1116,Mobile,49.245.228.246,App
SESSION00413,USR07361,2024-07-27 08:36:34,6822,Desktop,181.90.154.179,App
SESSION00414,USR03687,2024-06-25 04:08:50,5713,Tablet,115.184.172.231,API
SESSION00415,USR05564,2024-11-23 22:45:33,937,Desktop,79.216.186.140,Website
SESSION00416,USR05586,2024-06-03 16:31:54,2921,Mobile,93.98.45.115,API
SESSION00417,USR00289,2024-05-09 21:31:03,3496,Desktop,59.229.84.245,API
SESSION00418,USR09531,2024-05-29 01:47:33,3904,Tablet,81.184.217.162,API
SESSION00419,USR09871,2024-09-26 18:58:45,82,Mobile,16.142.68.126,App
SESSION00420,USR06208,2024-10-13 06:22:38,6788,Mobile,137.127.3.112,Website
SESSION00421,USR08381,2024-04-12 14:27:29,4658,Desktop,138.204.25.71,API
SESSION00422,USR08012,2024-01-29 08:03:49,6920,Mobile,184.168.29.151,API
SESSION00423,USR06608,2024-07-08 07:38:17,2583,Tablet,119.158.99.17,App
SESSION00424,USR02776,2024-01-26 07:20:12,72,Tablet,110.69.64.173,Website
SESSION00425,USR03846,2024-06-10 02:08:54,1180,Desktop,173.246.242.159,App
SESSION00426,USR05292,2024-02-01 05:55:20,968,Mobile,39.20.98.160,Website
SESSION00427,USR08747,2024-06-26 15:07:55,6197,Desktop,41.237.104.200,App
SESSION00428,USR06629,2024-01-06 00:32:13,7012,Tablet,120.53.134.105,Website
SESSION00429,USR05959,2024-10-08 22:33:14,2021,Desktop,129.114.42.226,API
SESSION00430,USR01055,2024-07-24 16:24:16,1345,Desktop,27.212.225.124,App
SESSION00431,USR09112,2024-05-27 04:25:09,5304,Tablet,190.207.221.158,Website
SESSION00432,USR02019,2024-06-05 08:10:57,4830,Mobile,66.248.198.219,Website
SESSION00433,USR05933,2024-04-01 11:46:08,5323,Tablet,99.41.227.212,Website
SESSION00434,USR07010,2024-03-25 14:20:05,1861,Mobile,161.84.81.211,App
SESSION00435,USR02597,2024-02-19 08:23:22,6030,Mobile,204.19.48.138,API
SESSION00436,USR02320,2024-02-10 07:27:58,3155,Desktop,11.133.165.190,API
SESSION00437,USR07718,2024-12-07 18:41:46,2814,Mobile,28.56.57.204,App
SESSION00438,USR01045,2024-01-13 21:25:23,3901,Desktop,134.97.174.132,API
SESSION00439,USR03419,2024-10-19 00:25:56,2780,Tablet,168.6.220.7,App
SESSION00440,USR04181,2024-09-11 22:38:19,313,Mobile,70.157.59.178,App
SESSION00441,USR02668,2024-10-16 02:36:32,1611,Mobile,63.123.52.129,API
SESSION00442,USR05133,2024-09-18 17:00:51,4269,Desktop,215.107.208.170,App
SESSION00443,USR01883,2024-05-13 04:48:53,45,Desktop,222.163.59.132,Website
SESSION00444,USR09554,2024-07-05 19:06:33,2357,Tablet,176.43.133.151,App
SESSION00445,USR03591,2024-07-07 05:21:41,1643,Tablet,88.226.72.130,Website
SESSION00446,USR05180,2024-11-18 19:57:05,3944,Mobile,6.28.183.67,API
SESSION00447,USR01922,2024-07-15 12:58:45,5804,Mobile,173.27.247.235,App
SESSION00448,USR05124,2023-12-20 14:15:02,3819,Tablet,171.118.17.234,Website
SESSION00449,USR07573,2024-03-06 15:06:00,1171,Tablet,172.35.87.225,Website
SESSION00450,USR03599,2024-08-25 21:29:20,5472,Tablet,187.198.107.40,API
SESSION00451,USR01855,2024-05-26 16:19:50,2398,Mobile,173.179.126.237,API
SESSION00452,USR07536,2024-02-13 13:16:55,5870,Mobile,43.158.73.115,Website
SESSION00453,USR05244,2024-01-03 09:20:52,1347,Tablet,56.96.22.87,App
SESSION00454,USR01025,2024-05-25 20:29:24,5594,Mobile,131.170.125.100,API
SESSION00455,USR09514,2024-08-20 12:41:21,1699,Mobile,117.160.175.123,API
SESSION00456,USR02430,2024-03-30 08:31:59,1534,Mobile,143.28.50.69,Website
SESSION00457,USR09693,2024-04-23 03:50:18,555,Mobile,188.9.227.137,Website
SESSION00458,USR03562,2024-02-05 14:11:08,5663,Mobile,77.233.112.150,App
SESSION00459,USR05939,2024-03-26 05:33:08,4992,Mobile,116.140.95.59,Website
SESSION00460,USR09414,2024-04-09 23:34:00,1103,Desktop,62.70.131.186,App
SESSION00461,USR04355,2024-02-29 01:56:54,7045,Tablet,44.163.202.94,API
SESSION00462,USR07623,2024-05-08 18:55:51,801,Desktop,173.245.66.146,App
SESSION00463,USR02772,2023-12-29 03:26:30,5260,Desktop,94.154.91.63,App
SESSION00464,USR04991,2024-03-24 20:54:57,1797,Mobile,72.153.92.222,API
SESSION00465,USR08291,2024-10-01 01:19:40,910,Mobile,66.164.111.195,Website
SESSION00466,USR06015,2024-01-23 02:54:25,5915,Desktop,191.252.53.251,App
SESSION00467,USR02558,2024-07-05 01:05:59,7160,Tablet,37.196.27.16,App
SESSION00468,USR08194,2024-01-07 11:48:10,2048,Tablet,11.102.242.180,Website
SESSION00469,USR00413,2024-03-30 14:53:18,4883,Mobile,194.205.124.105,App
SESSION00470,USR06372,2024-09-20 12:43:48,908,Tablet,70.210.142.186,API
SESSION00471,USR00145,2024-11-19 18:48:15,797,Tablet,93.134.57.218,App
SESSION00472,USR07310,2024-10-14 08:01:57,5926,Mobile,157.226.173.6,Website
SESSION00473,USR09546,2024-05-24 12:12:05,4379,Desktop,97.152.76.230,App
SESSION00474,USR09359,2024-03-27 20:33:41,5360,Tablet,27.90.244.236,API
SESSION00475,USR07437,2024-07-04 05:34:38,4440,Mobile,110.137.113.231,App
SESSION00476,USR09969,2024-08-18 13:08:21,4445,Tablet,187.126.137.57,API
SESSION00477,USR02679,2024-05-17 06:03:26,5840,Mobile,119.239.78.224,API
SESSION00478,USR00273,2024-03-15 06:40:21,1636,Desktop,171.215.184.187,API
SESSION00479,USR04476,2024-04-19 04:04:06,4210,Mobile,74.41.82.242,API
SESSION00480,USR04307,2024-11-03 21:29:05,3983,Tablet,42.218.209.210,App
SESSION00481,USR08553,2024-10-29 13:32:10,2362,Desktop,64.13.93.136,API
SESSION00482,USR01174,2024-12-06 12:30:56,2484,Mobile,24.51.200.111,API
SESSION00483,USR05910,2024-10-22 18:56:15,4850,Desktop,170.4.139.95,Website
SESSION00484,USR08469,2024-11-26 06:27:28,2454,Tablet,174.113.127.210,API
SESSION00485,USR08320,2024-09-11 07:23:40,4207,Tablet,172.219.47.175,App
SESSION00486,USR01403,2024-11-14 00:57:56,7029,Mobile,41.113.213.172,App
SESSION00487,USR09738,2024-12-08 09:02:46,6492,Tablet,35.148.144.16,App
SESSION00488,USR09048,2024-05-29 13:25:57,2368,Mobile,182.2.164.115,Website
SESSION00489,USR07418,2024-12-03 08:04:59,4714,Desktop,147.139.196.78,API
SESSION00490,USR05499,2024-04-26 16:48:56,1337,Desktop,90.235.152.37,Website
SESSION00491,USR03620,2024-01-31 12:21:38,333,Mobile,46.248.194.251,App
SESSION00492,USR04881,2024-11-18 16:57:05,986,Mobile,129.4.213.29,App
SESSION00493,USR08743,2024-08-14 04:32:44,929,Tablet,136.103.97.156,App
SESSION00494,USR02865,2024-10-13 06:23:54,5529,Desktop,74.119.109.242,Website
SESSION00495,USR00713,2024-02-27 03:39:35,657,Tablet,114.136.139.195,API
SESSION00496,USR08490,2024-03-06 03:53:47,1669,Tablet,205.2.203.88,App
SESSION00497,USR07182,2024-02-22 04:11:10,52,Tablet,39.43.141.44,App
SESSION00498,USR07093,2024-03-14 22:21:26,1117,Mobile,121.254.34.102,API
SESSION00499,USR03567,2024-02-21 07:00:04,850,Mobile,181.57.229.241,App
SESSION00500,USR04500,2024-11-11 15:18:11,3531,Tablet,156.165.39.208,API
SESSION00501,USR03464,2024-10-20 10:09:43,6355,Tablet,31.253.143.221,App
SESSION00502,USR01641,2024-04-17 14:40:09,135,Desktop,186.179.249.53,App
SESSION00503,USR02033,2024-07-05 04:20:47,3193,Desktop,22.119.20.52,App
SESSION00504,USR01296,2024-10-18 10:09:04,953,Mobile,60.164.19.150,Website
SESSION00505,USR01778,2024-10-31 17:06:01,249,Desktop,21.196.213.231,API
SESSION00506,USR09547,2024-01-22 19:40:07,5381,Tablet,98.150.246.181,API
SESSION00507,USR07418,2024-07-24 20:00:43,4144,Mobile,122.172.97.102,API
SESSION00508,USR01321,2024-06-10 08:23:17,6773,Desktop,66.146.120.230,Website
SESSION00509,USR02455,2024-06-15 11:25:59,5249,Mobile,202.182.191.172,App
SESSION00510,USR07648,2024-08-02 16:01:02,3021,Tablet,122.76.136.126,API
SESSION00511,USR02735,2024-10-01 19:24:06,3961,Desktop,213.247.10.11,API
SESSION00512,USR09571,2024-02-18 15:42:07,873,Tablet,149.197.168.161,Website
SESSION00513,USR08065,2024-04-22 10:57:40,5361,Mobile,202.148.63.215,API
SESSION00514,USR03515,2024-10-24 05:19:23,1574,Desktop,34.198.182.195,Website
SESSION00515,USR04977,2024-06-02 13:05:50,2629,Mobile,58.109.13.209,Website
SESSION00516,USR07749,2024-07-27 07:06:24,2913,Desktop,47.41.173.78,Website
SESSION00517,USR00838,2024-10-07 06:20:02,4139,Tablet,203.85.241.83,Website
SESSION00518,USR01449,2024-09-21 12:31:44,3759,Desktop,102.121.80.8,App
SESSION00519,USR04079,2024-12-15 02:48:23,194,Desktop,213.252.200.234,Website
SESSION00520,USR00117,2024-07-18 02:52:25,4026,Desktop,23.154.147.218,API
SESSION00521,USR05684,2024-12-08 19:55:47,2359,Desktop,75.43.107.147,Website
SESSION00522,USR01198,2024-02-06 02:22:25,435,Mobile,132.13.86.211,App
SESSION00523,USR00498,2024-10-01 14:42:59,4762,Desktop,171.181.178.22,Website
SESSION00524,USR01620,2023-12-26 17:29:02,1745,Tablet,118.134.225.34,App
SESSION00525,USR07251,2024-02-07 06:25:18,3344,Tablet,148.77.130.179,Website
SESSION00526,USR06950,2024-07-15 01:08:57,5087,Mobile,73.137.139.137,Website
SESSION00527,USR00300,2024-02-27 05:38:42,4049,Mobile,48.106.133.101,Website
SESSION00528,USR06009,2024-04-09 23:47:09,6621,Desktop,114.136.144.187,Website
SESSION00529,USR01865,2024-10-30 14:23:54,1717,Mobile,219.210.54.190,App
SESSION00530,USR00562,2024-11-21 09:38:22,6668,Desktop,180.135.48.38,Website
SESSION00531,USR06030,2024-07-21 13:09:14,461,Tablet,51.237.187.164,Website
SESSION00532,USR04538,2024-10-28 19:52:14,2048,Tablet,154.86.73.157,API
SESSION00533,USR09573,2024-03-29 02:03:00,5780,Desktop,213.237.35.153,API
SESSION00534,USR03027,2024-05-12 11:52:42,5008,Mobile,14.146.55.177,API
SESSION00535,USR04618,2024-11-06 15:05:53,4981,Mobile,174.47.206.174,Website
SESSION00536,USR02774,2024-04-16 06:53:56,2142,Mobile,222.101.204.205,Website
SESSION00537,USR08437,2024-10-29 18:23:19,4634,Tablet,184.182.213.216,App
SESSION00538,USR05064,2024-11-02 16:19:40,6029,Tablet,61.253.28.36,API
SESSION00539,USR06190,2024-10-15 18:16:38,6676,Mobile,129.226.53.52,Website
SESSION00540,USR01362,2024-02-23 15:18:34,6879,Tablet,10.65.26.207,API
SESSION00541,USR03640,2024-08-08 19:59:53,5814,Desktop,191.137.95.71,App
SESSION00542,USR03419,2023-12-24 01:13:56,1395,Tablet,157.106.252.247,Website
SESSION00543,USR01801,2024-03-28 16:18:41,564,Mobile,61.231.245.194,API
SESSION00544,USR05430,2024-07-22 07:23:46,5578,Mobile,31.67.5.74,App
SESSION00545,USR05476,2024-09-17 03:25:18,3964,Mobile,43.200.92.97,API
SESSION00546,USR06399,2024-11-09 18:48:40,6646,Desktop,132.61.0.227,API
SESSION00547,USR06101,2024-05-29 01:51:55,6480,Mobile,173.248.17.244,API
SESSION00548,USR09869,2024-08-23 09:31:03,6805,Desktop,133.247.89.198,App
SESSION00549,USR09395,2024-05-27 08:27:40,5218,Mobile,217.225.85.188,App
SESSION00550,USR03303,2024-05-01 08:00:42,101,Mobile,45.98.48.175,API
SESSION00551,USR00525,2024-04-05 16:54:59,1144,Desktop,212.153.151.11,Website
SESSION00552,USR03940,2024-03-16 11:20:33,2467,Desktop,158.101.73.191,Website
SESSION00553,USR04316,2024-02-26 00:01:03,5423,Tablet,109.49.54.48,App
SESSION00554,USR03806,2024-01-24 09:41:46,2116,Tablet,141.250.58.206,App
SESSION00555,USR01538,2024-12-18 10:51:54,1727,Desktop,85.35.41.130,API
SESSION00556,USR01109,2024-03-25 17:05:44,5541,Mobile,162.200.126.41,App
SESSION00557,USR04514,2024-04-06 17:27:07,3684,Desktop,105.212.104.140,API
SESSION00558,USR00943,2024-10-13 02:35:00,3386,Tablet,110.15.151.236,Website
SESSION00559,USR00755,2024-08-13 12:04:25,5890,Desktop,83.56.172.155,API
SESSION00560,USR00006,2024-11-18 02:12:23,3564,Mobile,56.168.109.129,App
SESSION00561,USR01163,2024-09-22 01:11:09,3356,Tablet,7.44.22.68,Website
SESSION00562,USR05215,2024-09-23 01:57:53,3572,Mobile,174.32.226.231,App
SESSION00563,USR03841,2024-03-08 07:21:27,1947,Mobile,101.73.95.116,API
SESSION00564,USR01784,2024-10-01 04:56:51,6077,Desktop,87.202.167.234,App
SESSION00565,USR06617,2024-08-08 04:06:54,2837,Tablet,136.145.96.193,Website
SESSION00566,USR08579,2024-09-17 08:58:28,3865,Desktop,100.238.255.247,Website
SESSION00567,USR01003,2024-07-02 13:15:36,7052,Mobile,153.110.252.155,Website
SESSION00568,USR08842,2024-11-20 21:45:02,193,Mobile,11.229.73.190,API
SESSION00569,USR06410,2024-02-02 18:10:32,1396,Mobile,130.67.185.222,Website
SESSION00570,USR02018,2024-06-09 12:05:11,5054,Desktop,126.1.239.243,App
SESSION00571,USR08733,2024-06-17 16:21:15,3420,Mobile,23.210.80.190,Website
SESSION00572,USR04711,2024-06-24 23:43:26,752,Desktop,91.6.38.142,API
SESSION00573,USR06538,2024-11-29 19:55:01,5572,Mobile,59.197.206.150,Website
SESSION00574,USR07332,2024-01-05 22:42:49,1460,Desktop,185.213.243.14,API
SESSION00575,USR05860,2024-01-22 02:26:24,1715,Tablet,23.113.138.119,App
SESSION00576,USR01313,2024-09-14 10:20:55,3175,Tablet,193.38.63.136,API
SESSION00577,USR08787,2023-12-24 01:21:52,2726,Tablet,18.177.131.111,API
SESSION00578,USR08806,2024-01-03 20:27:29,5025,Mobile,136.123.200.251,App
SESSION00579,USR08110,2024-01-03 06:51:16,2437,Desktop,122.0.7.49,App
SESSION00580,USR01051,2024-04-28 08:01:18,4763,Tablet,2.164.109.176,App
SESSION00581,USR03710,2024-12-16 19:18:45,5588,Mobile,206.26.62.106,API
SESSION00582,USR02601,2024-06-11 00:41:06,5805,Desktop,190.209.211.7,API
SESSION00583,USR04315,2024-12-08 08:48:22,4713,Desktop,210.25.220.92,API
SESSION00584,USR00371,2024-01-22 07:24:53,4702,Tablet,9.244.24.70,API
SESSION00585,USR02834,2024-08-25 16:57:47,6532,Mobile,17.220.39.54,Website
SESSION00586,USR01927,2024-01-10 00:51:48,769,Tablet,102.138.176.75,App
SESSION00587,USR09238,2024-08-02 11:46:44,6519,Tablet,189.198.246.100,Website
SESSION00588,USR09148,2024-06-10 03:54:27,6497,Tablet,74.70.40.115,App
SESSION00589,USR04279,2024-05-25 11:59:09,5623,Desktop,154.204.206.130,API
SESSION00590,USR09453,2024-09-11 13:42:50,3912,Tablet,11.204.146.192,API
SESSION00591,USR08311,2024-05-04 09:04:25,6930,Tablet,152.117.207.38,API
SESSION00592,USR03951,2024-04-02 22:08:33,6063,Desktop,220.45.195.225,App
SESSION00593,USR04984,2024-11-19 04:45:11,775,Tablet,96.230.205.74,API
SESSION00594,USR05253,2024-07-04 11:22:42,7011,Tablet,38.192.44.113,Website
SESSION00595,USR03186,2024-02-19 13:41:49,2093,Desktop,62.4.3.158,Website
SESSION00596,USR05662,2024-09-07 19:38:38,5447,Desktop,172.208.245.168,App
SESSION00597,USR05483,2023-12-21 21:28:47,1418,Mobile,5.43.80.41,App
SESSION00598,USR05181,2024-09-16 14:27:36,6651,Tablet,170.65.188.148,App
SESSION00599,USR07083,2024-11-06 05:54:01,2038,Tablet,51.54.197.30,Website
SESSION00600,USR03408,2024-08-27 12:02:05,3651,Desktop,73.201.11.100,App
SESSION00601,USR07018,2024-03-12 18:06:10,5405,Desktop,177.35.176.93,Website
SESSION00602,USR01267,2024-01-02 00:00:07,7103,Desktop,128.122.251.223,Website
SESSION00603,USR05797,2024-10-05 08:14:44,3013,Mobile,150.147.160.57,Website
SESSION00604,USR04879,2024-12-03 16:44:43,2320,Tablet,210.56.76.130,API
SESSION00605,USR08520,2024-09-11 15:52:28,3503,Tablet,22.17.209.217,Website
SESSION00606,USR09446,2024-07-17 10:50:13,2752,Tablet,24.81.37.188,Website
SESSION00607,USR05253,2024-04-04 21:30:04,5,Desktop,112.88.176.87,Website
SESSION00608,USR06374,2024-10-08 09:35:46,1723,Tablet,167.89.27.59,Website
SESSION00609,USR02773,2024-05-24 13:30:10,1804,Desktop,218.74.174.15,Website
SESSION00610,USR04341,2024-05-09 10:47:45,6698,Mobile,71.155.24.184,Website
