BranchID,ItemID,IsAvailable
BR08822,ITEM02159,0
BR08460,ITEM06741,1
BR03221,ITEM08143,0
BR05038,ITEM09775,1
BR08591,ITEM01346,0
BR07032,ITEM08193,0
BR03857,ITEM00285,0
BR04315,ITEM02929,1
BR04610,ITEM06102,0
BR02635,ITEM05222,0
BR02684,ITEM00775,1
BR08475,ITEM01690,0
BR09396,ITEM09198,1
BR06219,ITEM07562,0
BR06313,ITEM07188,1
BR06657,ITEM03708,0
BR00835,ITEM01171,1
BR03646,ITEM06087,0
BR00773,ITEM02047,1
BR02011,ITEM08470,1
BR04178,ITEM01587,0
BR08874,ITEM09255,0
BR01591,ITEM03612,0
BR05188,ITEM02697,1
BR00346,ITEM05137,0
BR09475,ITEM09459,0
BR04023,ITEM05843,1
BR07178,ITEM06599,1
BR01747,ITEM08411,0
BR06506,ITEM09561,0
BR04003,ITEM04307,1
BR04708,ITEM06155,0
BR09043,ITEM00495,1
BR07164,ITEM09328,0
BR03821,ITEM08788,0
BR09138,ITEM02423,0
BR00349,ITEM02946,0
BR00929,ITEM07092,1
BR05776,ITEM00963,0
BR09969,ITEM05817,0
BR09996,ITEM06178,0
BR04546,ITEM02257,1
BR08850,ITEM09155,1
BR04804,ITEM09279,1
BR04383,ITEM04323,1
BR07767,ITEM05690,0
BR08031,ITEM01908,0
BR09208,ITEM00606,0
BR01259,ITEM08374,1
BR05776,ITEM04266,1
BR02957,ITEM09563,1
BR05912,ITEM06712,0
BR07576,ITEM06044,0
BR05524,ITEM06389,0
BR01575,ITEM08111,1
BR03163,ITEM02604,0
BR09964,ITEM04346,1
BR09971,ITEM03455,1
BR00829,ITEM07214,0
BR07468,ITEM02794,1
BR04050,ITEM01194,0
BR09430,ITEM02434,0
BR04185,ITEM07449,0
BR01297,ITEM01802,1
BR00454,ITEM01008,0
BR05445,ITEM08463,1
BR02554,ITEM03680,0
BR05605,ITEM08242,0
BR04658,ITEM08992,1
BR02423,ITEM01412,1
BR09908,ITEM08678,0
BR01062,ITEM04342,0
BR07028,ITEM07629,0
BR09332,ITEM04276,0
BR06155,ITEM07519,0
BR04010,ITEM02562,1
BR01810,ITEM02706,0
BR06949,ITEM08179,0
BR08282,ITEM05848,1
BR03282,ITEM09511,0
BR09787,ITEM02201,1
BR08966,ITEM07355,0
BR07866,ITEM04234,0
BR09540,ITEM00511,0
BR03146,ITEM09969,0
BR09436,ITEM05115,0
BR04530,ITEM04676,0
BR04790,ITEM04654,0
BR02934,ITEM08375,0
BR03953,ITEM09110,1
BR05491,ITEM09953,0
BR09930,ITEM03167,1
BR09579,ITEM09632,1
BR03763,ITEM07349,1
BR06704,ITEM01977,1
BR09774,ITEM03098,0
BR01521,ITEM01048,0
BR09924,ITEM06136,1
BR01733,ITEM09930,1
BR05136,ITEM05933,0
BR00483,ITEM09494,1
BR07240,ITEM08710,0
BR03634,ITEM08880,1
BR00888,ITEM03803,0
BR06055,ITEM03401,0
BR05743,ITEM02151,0
BR05476,ITEM09442,0
BR03816,ITEM08503,1
BR07366,ITEM02641,0
BR03349,ITEM04150,1
BR05685,ITEM05024,1
BR06528,ITEM04429,1
BR09189,ITEM04836,1
BR09751,ITEM00428,0
BR04917,ITEM05721,0
BR09924,ITEM02185,1
BR03218,ITEM06850,0
BR01455,ITEM00284,1
BR00796,ITEM02678,1
BR07138,ITEM01717,1
BR02376,ITEM08278,1
BR06958,ITEM09401,1
BR02135,ITEM00059,0
BR06258,ITEM06628,0
BR08091,ITEM08664,1
BR03900,ITEM02333,1
BR06640,ITEM08462,0
BR06418,ITEM04689,0
BR04103,ITEM07930,0
BR09397,ITEM09881,0
BR07703,ITEM02095,1
BR03565,ITEM00942,1
BR02114,ITEM00210,0
BR06988,ITEM04711,0
BR01035,ITEM02809,0
BR08356,ITEM02307,0
BR09398,ITEM05529,0
BR07280,ITEM09049,0
BR03516,ITEM01613,1
BR03302,ITEM02897,0
BR01226,ITEM03080,1
BR00981,ITEM02543,0
BR07510,ITEM00258,1
BR09629,ITEM04858,1
BR06397,ITEM01472,0
BR08553,ITEM01174,0
BR01576,ITEM04641,0
BR06289,ITEM01294,0
BR03034,ITEM02108,0
BR07649,ITEM09306,0
BR03129,ITEM08539,1
BR00425,ITEM00507,0
BR00669,ITEM06282,1
BR07647,ITEM08562,1
BR08784,ITEM07334,0
BR00275,ITEM05366,0
BR09741,ITEM05525,0
BR00583,ITEM07148,1
BR04544,ITEM03626,0
BR09285,ITEM02277,1
BR06940,ITEM01358,0
BR03611,ITEM06569,0
BR07939,ITEM04572,0
BR09668,ITEM01430,0
BR08369,ITEM06993,0
BR02928,ITEM01754,1
BR05255,ITEM00742,1
BR09082,ITEM02560,0
BR00390,ITEM08247,0
BR04054,ITEM09204,0
BR03342,ITEM01712,1
BR06363,ITEM08956,0
BR04654,ITEM06607,1
BR02563,ITEM05199,0
BR09461,ITEM00404,0
BR04181,ITEM09152,1
BR07032,ITEM00684,1
BR01387,ITEM04748,1
BR06356,ITEM06474,0
BR08514,ITEM04691,0
BR09986,ITEM06540,0
BR09727,ITEM05804,1
BR02674,ITEM05790,1
BR09154,ITEM04873,1
BR06182,ITEM01433,1
BR07442,ITEM01597,0
BR06079,ITEM08811,1
BR09245,ITEM03027,1
BR02348,ITEM05325,0
BR01335,ITEM01376,0
BR08836,ITEM01962,0
BR06156,ITEM04751,0
BR08999,ITEM07934,0
BR01731,ITEM01571,1
BR09709,ITEM04078,0
BR05294,ITEM03162,0
BR09522,ITEM02092,1
BR03473,ITEM01538,1
BR03130,ITEM03181,1
BR00507,ITEM08165,1
BR05141,ITEM07776,1
BR05095,ITEM01849,0
BR00008,ITEM09239,0
BR09180,ITEM02261,0
BR05389,ITEM07378,0
BR06641,ITEM00156,0
BR02198,ITEM00501,1
BR09685,ITEM03248,1
BR06964,ITEM05824,1
BR06876,ITEM00114,0
BR06559,ITEM00280,1
BR07615,ITEM02859,0
BR06537,ITEM03268,1
BR00397,ITEM08421,1
BR09169,ITEM02493,1
BR02304,ITEM00377,1
BR02934,ITEM09606,0
BR00397,ITEM06617,1
BR09262,ITEM08967,0
BR03071,ITEM07954,0
BR05211,ITEM08753,1
BR03160,ITEM01309,0
BR09155,ITEM02681,1
BR00471,ITEM08036,0
BR06804,ITEM05276,1
BR03075,ITEM06495,0
BR02833,ITEM04553,1
BR05267,ITEM02338,1
BR07296,ITEM05788,0
BR06078,ITEM09044,0
BR06410,ITEM04026,0
BR07293,ITEM03407,0
BR00584,ITEM03221,0
BR02464,ITEM08447,0
BR01559,ITEM00345,0
BR00848,ITEM03798,0
BR06521,ITEM00896,0
BR03341,ITEM09468,1
BR06699,ITEM04172,0
BR00750,ITEM02294,1
BR09481,ITEM09803,0
BR05734,ITEM08171,0
BR09029,ITEM00231,1
BR06309,ITEM01344,1
BR05018,ITEM09426,1
BR09672,ITEM05791,1
BR05115,ITEM07987,0
BR02324,ITEM01584,1
BR08068,ITEM09042,1
BR07543,ITEM01608,0
BR06064,ITEM03241,1
BR02336,ITEM09701,0
BR06198,ITEM07342,1
BR04525,ITEM05019,0
BR00826,ITEM02352,0
BR07968,ITEM08428,0
BR00421,ITEM02355,1
BR02718,ITEM02180,0
BR06336,ITEM00649,1
BR07728,ITEM02190,0
BR05941,ITEM02269,0
BR05458,ITEM02946,1
BR07307,ITEM06810,0
BR01836,ITEM08846,0
BR03199,ITEM00918,1
BR00734,ITEM09773,1
BR01209,ITEM09186,0
BR04429,ITEM07678,1
BR08739,ITEM09044,0
BR05372,ITEM07028,1
BR01408,ITEM03084,0
BR02811,ITEM04838,1
BR08505,ITEM02828,0
BR00268,ITEM07006,0
BR01596,ITEM01885,0
BR08485,ITEM03613,0
BR02333,ITEM04658,0
BR09410,ITEM08427,0
BR01648,ITEM02468,1
BR09784,ITEM04420,1
BR00579,ITEM06267,1
BR00997,ITEM05246,1
BR01811,ITEM02882,1
BR01785,ITEM02273,1
BR06198,ITEM03297,0
BR05066,ITEM01555,0
BR09534,ITEM05072,0
BR01996,ITEM01731,0
BR07135,ITEM03884,0
BR06027,ITEM06880,1
BR00954,ITEM07710,0
BR04964,ITEM05015,1
BR08102,ITEM00607,1
BR07673,ITEM01755,0
BR03929,ITEM01881,0
BR01335,ITEM09942,0
BR06624,ITEM04260,1
BR00763,ITEM04532,0
BR09693,ITEM06707,1
BR04261,ITEM04840,1
BR02540,ITEM08087,1
BR06430,ITEM02760,0
BR03694,ITEM00375,1
BR01935,ITEM09356,0
BR02439,ITEM03793,0
BR01084,ITEM06104,0
BR07939,ITEM00647,0
BR03337,ITEM00027,0
BR02905,ITEM06803,0
BR03067,ITEM05989,0
BR06005,ITEM07673,1
BR08199,ITEM01693,1
BR01797,ITEM09295,1
BR03209,ITEM05680,1
BR01335,ITEM02280,1
BR06694,ITEM09874,0
BR03357,ITEM09604,0
BR05562,ITEM03953,1
BR03139,ITEM01037,1
BR03256,ITEM08222,0
BR05041,ITEM09241,0
BR03759,ITEM06458,0
BR02901,ITEM08383,1
BR07456,ITEM06904,0
BR05142,ITEM09697,0
BR04291,ITEM03272,0
BR07359,ITEM08417,1
BR07759,ITEM07248,0
BR04702,ITEM08774,1
BR01727,ITEM00418,1
BR01718,ITEM08435,0
BR00633,ITEM02593,1
BR07900,ITEM03675,0
BR02878,ITEM02905,0
BR03580,ITEM06932,0
BR01286,ITEM04794,0
BR01023,ITEM02465,0
BR02001,ITEM06699,0
BR04706,ITEM04966,1
BR00780,ITEM02006,1
BR08763,ITEM05406,1
BR01421,ITEM00372,1
BR09386,ITEM03339,0
BR03397,ITEM01805,1
BR00362,ITEM06958,0
BR05806,ITEM03517,1
BR06539,ITEM08481,1
BR07522,ITEM07157,0
BR05604,ITEM02380,1
BR05566,ITEM01165,0
BR00640,ITEM04674,1
BR00285,ITEM06321,1
BR06441,ITEM09864,0
BR02157,ITEM07677,1
BR06307,ITEM05567,0
BR05137,ITEM03336,0
BR08658,ITEM03653,0
BR06154,ITEM02188,1
BR07398,ITEM06177,1
BR01671,ITEM01438,0
BR06324,ITEM09241,0
BR09856,ITEM01644,1
BR00725,ITEM03182,0
BR03667,ITEM00952,0
BR04182,ITEM09428,1
BR05508,ITEM08475,1
BR01663,ITEM06382,0
BR07499,ITEM09431,1
BR01475,ITEM08448,1
BR01265,ITEM04209,1
BR08088,ITEM02630,0
BR02055,ITEM03387,1
BR03239,ITEM07947,0
BR00321,ITEM04509,1
BR03501,ITEM01919,0
BR07087,ITEM07366,0
BR07572,ITEM00053,1
BR03632,ITEM03252,0
BR05097,ITEM09199,1
BR04615,ITEM05258,0
BR00515,ITEM09681,0
BR00814,ITEM02142,0
BR09099,ITEM01761,1
BR03005,ITEM05244,0
BR05590,ITEM02008,0
BR08097,ITEM02557,1
BR06267,ITEM05201,0
BR00190,ITEM04286,0
BR08220,ITEM03249,1
BR02663,ITEM00971,1
BR07849,ITEM01295,1
BR02844,ITEM07590,0
BR05755,ITEM03947,0
BR08249,ITEM07315,1
BR02535,ITEM08866,0
BR06365,ITEM08759,0
BR05767,ITEM06799,0
BR02896,ITEM02231,0
BR00738,ITEM05414,0
BR05481,ITEM03664,0
BR06047,ITEM00836,1
BR01601,ITEM00845,1
BR08172,ITEM04309,1
BR07339,ITEM09165,0
BR05762,ITEM06218,0
BR08212,ITEM08792,1
BR03479,ITEM09418,0
BR03665,ITEM06659,0
BR02847,ITEM05820,1
BR09517,ITEM02919,1
BR07514,ITEM01084,1
BR05288,ITEM02001,1
BR07914,ITEM07583,1
BR03750,ITEM08209,0
BR04944,ITEM02058,1
BR08419,ITEM00189,0
BR09128,ITEM06578,0
BR08128,ITEM00457,0
BR07562,ITEM03095,0
BR02702,ITEM03882,1
BR07705,ITEM01686,1
BR00048,ITEM03075,0
BR08617,ITEM09469,0
BR08841,ITEM04235,0
BR03872,ITEM06694,1
BR01557,ITEM00395,0
BR04787,ITEM01376,1
BR05854,ITEM09695,1
BR08314,ITEM01193,0
BR01871,ITEM03912,0
BR00106,ITEM07247,0
BR04789,ITEM00494,1
BR04364,ITEM07609,1
BR04014,ITEM01164,0
BR06699,ITEM07803,1
BR06274,ITEM02077,0
BR00417,ITEM03667,1
BR07037,ITEM08453,1
BR08297,ITEM03937,1
BR04179,ITEM09938,0
BR02961,ITEM09866,0
BR03468,ITEM05146,1
BR01538,ITEM06219,1
BR04489,ITEM05521,1
BR03626,ITEM06782,0
BR06271,ITEM00543,1
BR07699,ITEM04437,1
BR07724,ITEM09514,1
BR02251,ITEM09443,0
BR00819,ITEM00392,1
BR03495,ITEM01984,1
BR00473,ITEM01028,1
BR09002,ITEM08770,0
BR07410,ITEM07089,1
BR02586,ITEM06128,0
BR09609,ITEM06799,0
BR02473,ITEM09283,0
BR09713,ITEM08192,0
BR00976,ITEM00333,1
BR09393,ITEM09378,1
BR06069,ITEM09383,1
BR00218,ITEM02758,1
BR07413,ITEM06873,0
BR04027,ITEM07969,0
BR01226,ITEM08747,0
BR04865,ITEM01268,0
BR01839,ITEM01458,1
BR05798,ITEM09976,0
BR02842,ITEM09904,0
BR01569,ITEM09854,0
BR02693,ITEM00918,1
BR05324,ITEM08221,1
BR09817,ITEM01687,1
BR07472,ITEM01921,1
BR08270,ITEM08547,1
BR05954,ITEM07798,1
BR01488,ITEM04901,1
BR09208,ITEM03811,1
BR01606,ITEM06540,0
BR06769,ITEM00477,1
BR03105,ITEM00915,0
BR05899,ITEM03275,1
BR01659,ITEM05745,0
BR05994,ITEM02711,1
BR00272,ITEM09304,1
BR01609,ITEM01067,0
BR02472,ITEM02954,0
BR01616,ITEM02197,1
BR05423,ITEM09785,1
BR07923,ITEM01507,0
BR01251,ITEM08733,0
BR04753,ITEM04190,1
BR01215,ITEM07871,0
BR09022,ITEM08681,0
BR02201,ITEM03646,0
BR01713,ITEM04420,1
BR07472,ITEM06611,0
BR08191,ITEM01674,1
BR06089,ITEM08634,0
BR09644,ITEM02887,1
BR07642,ITEM09041,0
BR06706,ITEM01467,0
BR03376,ITEM01866,0
BR04425,ITEM07870,1
BR04225,ITEM07192,1
BR04202,ITEM01232,0
BR08709,ITEM06278,1
BR06872,ITEM03572,0
BR09018,ITEM02911,1
BR05144,ITEM06357,0
BR01227,ITEM03052,1
BR02229,ITEM06541,1
BR03308,ITEM00745,1
BR06424,ITEM03863,0
BR05510,ITEM08125,0
BR08215,ITEM01152,1
BR02561,ITEM09769,1
BR02303,ITEM03225,1
BR04486,ITEM00221,1
BR04990,ITEM08219,0
BR09332,ITEM04862,0
BR05590,ITEM09061,1
BR01806,ITEM00385,0
BR08471,ITEM05009,1
BR01157,ITEM02889,1
BR01548,ITEM01030,1
BR08991,ITEM02420,0
BR07673,ITEM08855,0
BR08234,ITEM07980,0
BR05144,ITEM00457,1
BR03457,ITEM05857,1
BR02604,ITEM08305,1
BR07302,ITEM04853,1
BR02355,ITEM00157,1
BR08491,ITEM06683,0
BR01445,ITEM03707,1
BR09798,ITEM06209,0
BR02821,ITEM05580,1
BR08000,ITEM04497,0
BR03613,ITEM02219,0
BR03494,ITEM08814,0
BR02414,ITEM02228,1
BR06842,ITEM01548,1
BR05139,ITEM09145,1
BR07200,ITEM02890,1
BR08724,ITEM02610,0
BR02948,ITEM05889,1
BR05294,ITEM08478,0
BR01667,ITEM01014,0
BR05760,ITEM05178,1
BR07691,ITEM02009,1
BR02952,ITEM00225,1
BR03431,ITEM03026,1
BR04766,ITEM04379,1
BR00675,ITEM04976,0
BR00823,ITEM04833,0
BR01860,ITEM06520,1
BR09895,ITEM09813,1
BR06366,ITEM02319,1
BR01285,ITEM04723,0
BR07493,ITEM00652,0
BR01911,ITEM03957,0
BR03815,ITEM03883,0
BR04401,ITEM02777,0
BR08440,ITEM05510,1
BR01105,ITEM05180,0
BR00420,ITEM03910,1
BR02447,ITEM02889,0
BR00484,ITEM07712,1
BR09144,ITEM00862,0
BR04720,ITEM09514,1
BR03431,ITEM07903,0
BR00468,ITEM07462,1
BR04986,ITEM00323,0
BR01501,ITEM07981,1
BR07538,ITEM03536,0
BR07876,ITEM02483,0
BR06410,ITEM04667,1
BR08239,ITEM08724,0
BR00770,ITEM02746,1
BR02215,ITEM06582,0
BR04536,ITEM00865,0
BR04223,ITEM01992,0
BR02822,ITEM05362,1
BR00535,ITEM05277,1
BR07040,ITEM08613,0
BR08624,ITEM01680,0
BR07746,ITEM06313,0
BR04205,ITEM02229,1
BR07776,ITEM08795,1
BR06814,ITEM01785,1
BR01012,ITEM02593,0
BR06321,ITEM09686,1
BR00902,ITEM03561,0
BR09831,ITEM09415,0
BR04485,ITEM07907,1
BR09177,ITEM00993,1
BR08779,ITEM01723,0
BR04129,ITEM03968,0
BR02389,ITEM05146,1
BR07758,ITEM06005,1
BR06109,ITEM00621,0
BR06314,ITEM01312,1
BR08090,ITEM03822,0
BR00211,ITEM04813,0
BR03425,ITEM02599,0
BR09513,ITEM07450,1
BR05791,ITEM09829,0
BR08513,ITEM06320,0
BR06067,ITEM00920,1
BR06380,ITEM03613,0
BR03867,ITEM09952,0
BR06296,ITEM05614,0
BR04583,ITEM07350,1
BR02217,ITEM04691,0
BR09771,ITEM00573,1
BR03660,ITEM03421,1
BR05495,ITEM09969,1
BR01698,ITEM06214,0
BR09770,ITEM07271,1
BR09933,ITEM00459,0
BR05667,ITEM04214,0
BR03900,ITEM00653,0
BR09255,ITEM02009,1
BR05599,ITEM03526,1
BR07259,ITEM07043,1
BR09651,ITEM08742,1
BR03235,ITEM04158,1
BR03080,ITEM03314,1
BR00679,ITEM09790,0
BR08692,ITEM07634,1
BR08394,ITEM01825,0
BR05178,ITEM07720,1
BR08182,ITEM04846,0
BR02728,ITEM08354,0
BR01217,ITEM05419,0
BR04995,ITEM02005,1
BR07176,ITEM08031,0
BR05968,ITEM09835,1
BR07137,ITEM08541,0
BR08400,ITEM00421,1
BR05988,ITEM02936,0
BR00293,ITEM05133,1
BR00468,ITEM04801,0
BR03993,ITEM03206,1
BR07773,ITEM08531,1
BR06580,ITEM00692,1
BR09196,ITEM05739,0
BR05113,ITEM01304,0
BR09960,ITEM06040,1
BR05356,ITEM07280,1
BR07584,ITEM01636,1
BR08008,ITEM09959,1
BR06304,ITEM03668,1
BR06596,ITEM02756,0
BR09721,ITEM07519,1
BR03019,ITEM04847,1
BR08279,ITEM02037,1
BR00132,ITEM02749,0
BR05201,ITEM01998,0
BR01228,ITEM08540,0
BR09853,ITEM00237,1
BR03839,ITEM08550,1
BR05611,ITEM06026,1
BR02132,ITEM06067,1
BR01464,ITEM01858,0
BR07360,ITEM00390,1
BR07366,ITEM00544,1
BR03818,ITEM04710,0
BR02242,ITEM03522,1
BR00761,ITEM05745,0
BR08473,ITEM07338,0
BR06384,ITEM07139,0
BR06641,ITEM01614,0
BR09508,ITEM00264,1
BR09761,ITEM03154,1
BR07934,ITEM06359,0
BR09729,ITEM09793,0
BR09494,ITEM08567,0
BR08009,ITEM07126,1
BR01559,ITEM07215,0
BR00530,ITEM09052,1
BR07537,ITEM02315,1
BR05471,ITEM00885,0
BR06723,ITEM00425,1
BR01524,ITEM02438,1
BR05112,ITEM01322,1
BR01015,ITEM08249,0
BR07387,ITEM01184,0
BR05164,ITEM09290,0
BR01585,ITEM02249,1
BR00944,ITEM06308,1
BR08175,ITEM01223,1
BR00793,ITEM07583,1
BR09963,ITEM02848,0
BR07504,ITEM09765,1
BR07580,ITEM03587,0
BR09417,ITEM06951,0
BR01016,ITEM04163,0
BR02193,ITEM03987,0
BR09111,ITEM01463,0
BR02020,ITEM08323,1
BR01710,ITEM06567,1
BR06954,ITEM05034,1
BR07660,ITEM00994,1
BR00909,ITEM09120,1
BR07476,ITEM02725,1
BR09805,ITEM00138,0
BR02269,ITEM03400,1
BR05572,ITEM02663,1
BR01485,ITEM00994,1
BR07683,ITEM07750,1
BR01673,ITEM00212,0
BR05848,ITEM02963,0
BR05053,ITEM09216,1
BR00343,ITEM05026,1
BR08359,ITEM09098,1
BR00776,ITEM06515,1
BR06292,ITEM04785,0
BR06876,ITEM07564,1
BR04427,ITEM01351,0
BR04504,ITEM07838,1
BR07853,ITEM04346,1
BR08662,ITEM00935,1
BR07968,ITEM01340,1
BR08164,ITEM07726,0
BR00045,ITEM06528,1
BR01608,ITEM01076,1
BR09146,ITEM06157,0
BR00292,ITEM01566,1
BR04154,ITEM04024,1
BR02072,ITEM01328,1
BR08450,ITEM02197,1
BR02270,ITEM05443,1
BR08260,ITEM08808,1
BR05624,ITEM09360,1
BR05636,ITEM06093,1
BR07904,ITEM01364,1
BR00245,ITEM06744,1
BR03856,ITEM04143,1
BR07191,ITEM02457,1
BR05013,ITEM04005,0
BR03540,ITEM09748,0
BR02723,ITEM04339,0
BR06891,ITEM02665,1
BR00868,ITEM05529,0
BR09442,ITEM09841,1
BR03610,ITEM09614,0
BR03003,ITEM09481,0
BR08006,ITEM04175,1
BR06604,ITEM02657,0
BR00394,ITEM04555,0
BR09239,ITEM03180,0
BR01031,ITEM06343,0
BR00595,ITEM09398,0
BR08810,ITEM05263,1
BR02447,ITEM08741,0
BR07925,ITEM02504,0
BR08921,ITEM02370,1
BR09430,ITEM02813,0
BR03552,ITEM04353,1
BR04565,ITEM06404,0
BR02000,ITEM08587,0
BR01872,ITEM04784,0
BR00748,ITEM04125,1
BR02104,ITEM04500,1
BR04894,ITEM02649,0
BR02338,ITEM09255,1
BR07203,ITEM07051,0
BR01828,ITEM06002,1
BR03998,ITEM02762,1
BR07633,ITEM05211,0
BR06091,ITEM05710,1
BR04572,ITEM03147,1
BR01340,ITEM03109,1
BR07893,ITEM03438,1
BR04417,ITEM07795,1
BR00820,ITEM01486,0
BR01829,ITEM02518,0
BR04185,ITEM04680,1
BR02087,ITEM05089,0
BR08537,ITEM00482,0
BR01645,ITEM00843,0
BR07057,ITEM00022,1
BR05061,ITEM06549,0
BR00714,ITEM02726,1
BR08774,ITEM02963,1
BR07742,ITEM09379,1
BR05932,ITEM02776,0
BR06311,ITEM07890,1
BR00179,ITEM09487,0
BR08817,ITEM05023,1
BR04848,ITEM01452,0
BR00077,ITEM08730,0
BR05944,ITEM06196,0
BR07259,ITEM03406,1
BR05767,ITEM02340,0
BR02444,ITEM05408,1
BR09265,ITEM06006,0
BR07789,ITEM09196,0
BR02025,ITEM09689,0
BR04802,ITEM06008,1
BR01811,ITEM04671,0
BR01665,ITEM08525,1
BR09230,ITEM02205,0
BR03918,ITEM00881,0
BR09227,ITEM06710,1
BR09924,ITEM02082,1
BR05115,ITEM09210,0
BR00878,ITEM04842,0
BR08147,ITEM01093,1
BR02088,ITEM05433,0
BR09577,ITEM04812,1
BR09509,ITEM06885,0
BR06530,ITEM02205,1
BR05309,ITEM01936,1
BR00737,ITEM04663,1
BR06377,ITEM06472,0
BR09211,ITEM02808,1
BR02395,ITEM07519,1
BR06565,ITEM03531,1
BR01733,ITEM00791,1
BR08279,ITEM08596,1
BR06456,ITEM00811,0
BR07449,ITEM03109,0
BR07985,ITEM09364,1
BR02830,ITEM02689,1
BR02438,ITEM01153,0
BR07400,ITEM05904,1
BR05004,ITEM04558,0
BR06696,ITEM01610,0
BR06075,ITEM06273,1
BR06249,ITEM06812,1
BR09231,ITEM09359,0
BR02721,ITEM00496,0
BR07086,ITEM05803,1
BR03938,ITEM05554,1
BR07357,ITEM02756,0
BR00681,ITEM09670,0
BR03724,ITEM00712,0
BR06066,ITEM03017,0
BR03245,ITEM00912,0
BR03202,ITEM06365,1
BR00525,ITEM04295,0
BR05486,ITEM00908,0
BR01420,ITEM09934,1
BR03081,ITEM06082,1
BR06131,ITEM04681,1
BR02089,ITEM00708,0
BR01167,ITEM05958,1
BR00945,ITEM03259,1
BR02723,ITEM05139,1
BR00176,ITEM05108,1
BR05578,ITEM07756,0
BR01163,ITEM09072,1
BR03903,ITEM07844,1
BR09014,ITEM04696,0
BR00387,ITEM06296,0
BR01701,ITEM04375,0
BR04313,ITEM09153,1
BR07488,ITEM08774,1
BR08949,ITEM06422,0
BR09757,ITEM09178,0
BR06381,ITEM07286,0
BR06346,ITEM01711,1
BR07457,ITEM05128,1
BR08470,ITEM03809,1
BR08677,ITEM08284,1
BR06030,ITEM07066,1
BR03146,ITEM03240,1
BR00773,ITEM03403,1
BR03689,ITEM09927,0
BR01318,ITEM02981,1
BR02408,ITEM08738,1
BR02813,ITEM05860,1
BR09398,ITEM01803,1
BR00794,ITEM00330,0
BR06791,ITEM04089,1
BR02557,ITEM09143,1
BR01440,ITEM06725,0
BR07359,ITEM05569,1
BR09146,ITEM06243,1
BR02368,ITEM05034,1
BR06556,ITEM09276,1
BR08602,ITEM02049,0
BR07312,ITEM05304,0
BR03517,ITEM08062,1
BR05132,ITEM04211,1
BR00075,ITEM05162,1
BR09981,ITEM01816,1
BR03631,ITEM05788,1
BR02223,ITEM00342,0
BR09741,ITEM01425,0
BR07482,ITEM06171,1
BR04888,ITEM01188,1
BR02243,ITEM03297,1
BR01816,ITEM03576,0
BR06799,ITEM09705,1
BR05353,ITEM08999,1
BR05178,ITEM08385,0
BR00618,ITEM08026,0
BR00962,ITEM05017,1
BR04238,ITEM05382,1
BR01504,ITEM00455,1
BR09316,ITEM03151,0
BR05328,ITEM00464,1
BR07862,ITEM02068,0
BR01152,ITEM08755,1
BR01927,ITEM04970,1
BR09893,ITEM05273,1
BR07079,ITEM04748,1
BR08112,ITEM04863,1
BR07311,ITEM01247,0
BR01821,ITEM07398,1
BR07707,ITEM06861,0
BR07892,ITEM00851,1
BR04618,ITEM01541,1
BR02911,ITEM04448,1
BR04396,ITEM03814,0
BR02814,ITEM03767,1
BR00902,ITEM09930,1
BR01758,ITEM09145,0
BR09882,ITEM03749,0
BR04217,ITEM08307,1
BR08964,ITEM02786,1
BR01813,ITEM09983,0
BR02855,ITEM09133,0
BR02926,ITEM02497,0
BR09097,ITEM07790,0
BR04725,ITEM03921,0
BR00455,ITEM03500,1
BR03507,ITEM00304,1
BR00620,ITEM00851,0
BR05404,ITEM04350,1
BR03715,ITEM06978,1
BR07343,ITEM00144,1
BR01910,ITEM09758,1
BR09143,ITEM04775,0
BR02990,ITEM05530,1
BR08251,ITEM07681,0
BR03309,ITEM05807,0
BR07741,ITEM01457,0
BR07556,ITEM00466,1
BR05151,ITEM02251,1
BR03511,ITEM07324,1
BR06885,ITEM02136,0
BR05266,ITEM02415,0
BR01680,ITEM01003,1
BR01226,ITEM01570,0
BR01216,ITEM01827,0
BR09453,ITEM07898,0
BR00465,ITEM00713,1
BR04764,ITEM04728,1
BR00007,ITEM08649,1
BR07086,ITEM07733,0
BR05221,ITEM03035,1
BR06192,ITEM02018,1
BR04253,ITEM03994,0
BR07690,ITEM05482,0
BR03104,ITEM04848,0
BR02816,ITEM06899,1
BR04637,ITEM09135,1
BR00438,ITEM05466,1
BR02581,ITEM03672,1
BR09792,ITEM06709,1
BR03781,ITEM02356,1
BR07504,ITEM02588,1
BR01308,ITEM06739,0
BR02348,ITEM07042,1
BR03971,ITEM04762,0
BR04276,ITEM03665,1
BR05011,ITEM00421,0
BR01881,ITEM06442,0
BR05032,ITEM07294,0
BR02786,ITEM09323,0
BR05872,ITEM07674,1
BR03122,ITEM02754,0
BR02461,ITEM03032,0
BR03874,ITEM01742,0
BR00512,ITEM08392,1
BR01373,ITEM05171,1
BR05214,ITEM08061,0
BR05777,ITEM07585,0
BR04909,ITEM08453,0
BR09703,ITEM04983,1
BR01345,ITEM04182,0
BR02809,ITEM09100,1
BR02855,ITEM08116,0
BR01219,ITEM01612,1
BR04079,ITEM05934,0
BR01598,ITEM09344,0
BR05867,ITEM04336,1
BR06077,ITEM07328,0
BR09691,ITEM09987,1
BR02406,ITEM00622,1
BR07144,ITEM03858,0
BR00297,ITEM01344,0
BR08694,ITEM07301,0
