HistoryID,CardID,StatusChangeDate,PreviousCardType,NewCardType,SpendingDuringPeriod
499,CARD07545,2024-05-20,Silver,Membership,644.12
500,CARD00348,2024-02-25,Gold,Membership,9531.45
501,CARD05263,2023-12-30,Membership,Gold,5151.51
502,CARD08961,2024-08-10,Silver,Membership,3647.66
503,CARD06727,2024-01-19,Silver,Membership,2388.99
504,CARD01101,2023-07-09,Silver,Gold,3793.06
505,CARD02631,2024-08-05,Membership,Gold,1068.58
506,CARD01336,2023-12-12,Membership,Gold,3840.77
507,CARD06365,2023-06-10,Membership,Gold,261.35
508,CARD02041,2023-10-30,Gold,Silver,704.44
509,CARD01770,2024-07-07,Membership,Silver,6621.07
510,CARD08945,2024-11-27,Membership,Gold,9506.35
511,CARD09481,2024-02-27,Silver,Gold,310.3
512,CARD01048,2023-06-05,Gold,Silver,6410.76
513,CARD07558,2023-05-23,Membership,Silver,3468.27
514,CARD02335,2024-10-20,Silver,Membership,8751.16
515,CARD04682,2024-10-29,Gold,Membership,2633.13
516,CARD01374,2023-10-24,Silver,Membership,3403.92
517,CARD06051,2023-04-19,Silver,Membership,4329.42
518,CARD08501,2022-12-30,Gold,Membership,9065.82
519,CARD01335,2024-04-01,Membership,Silver,5130.69
520,CARD00835,2024-11-11,Membership,Gold,4318.46
521,CARD05206,2024-03-21,Silver,Gold,431.99
522,CARD06937,2024-02-27,Silver,Gold,912.65
523,CARD04733,2024-12-16,Membership,Gold,1719.25
524,CARD09417,2024-01-17,Gold,Membership,7056.85
525,CARD09276,2023-07-22,Gold,Silver,7235.21
526,CARD06145,2024-05-09,Silver,Membership,416.56
527,CARD09905,2023-07-12,Silver,Gold,3916.34
528,CARD03658,2024-09-06,Gold,Silver,8125.6
529,CARD09161,2024-07-09,Silver,Membership,8878.82
530,CARD03573,2024-06-08,Silver,Gold,8650.39
531,CARD06009,2023-04-08,Gold,Membership,1259.54
532,CARD00542,2023-01-14,Silver,Membership,5467.9
533,CARD05298,2023-06-10,Silver,Gold,8961.25
534,CARD02986,2023-11-09,Silver,Gold,6700.46
535,CARD07115,2023-02-07,Silver,Membership,896.21
536,CARD07169,2024-05-14,Gold,Silver,1426.48
537,CARD04407,2023-05-09,Gold,Membership,4531.97
538,CARD08417,2024-03-19,Gold,Silver,7220.13
539,CARD02835,2024-07-14,Gold,Silver,8864.81
540,CARD08074,2023-07-22,Silver,Gold,5189.76
541,CARD04523,2024-02-29,Silver,Membership,4352.55
542,CARD06389,2024-10-31,Silver,Gold,8549.04
543,CARD09372,2023-08-13,Membership,Silver,7684.36
544,CARD03354,2024-05-10,Silver,Membership,5258.56
545,CARD08911,2024-08-24,Silver,Gold,9479.92
546,CARD07892,2024-10-17,Gold,Silver,4004.8
547,CARD00156,2024-05-16,Silver,Gold,3163.07
548,CARD01659,2024-10-17,Gold,Silver,5092.11
549,CARD05909,2024-11-05,Silver,Gold,6168.92
550,CARD04158,2024-07-26,Membership,Gold,3000.66
551,CARD04090,2024-10-16,Gold,Silver,5659.03
552,CARD02210,2023-04-10,Silver,Gold,5921.1
553,CARD06093,2023-07-18,Silver,Membership,6599.32
554,CARD02478,2024-07-04,Silver,Membership,6236.05
555,CARD07611,2023-03-05,Silver,Gold,6269.74
556,CARD05480,2024-10-22,Gold,Membership,9842.24
557,CARD07670,2024-01-22,Membership,Silver,4022.56
558,CARD05450,2023-03-12,Silver,Gold,8383.45
559,CARD01997,2023-10-18,Silver,Membership,1515.39
560,CARD09157,2023-07-05,Silver,Membership,8844.36
561,CARD04620,2023-12-14,Membership,Gold,1571.41
562,CARD01060,2024-01-28,Gold,Silver,622.48
563,CARD03627,2024-09-28,Gold,Silver,2082.92
564,CARD08255,2024-06-08,Gold,Silver,6433.57
565,CARD04874,2023-04-24,Membership,Gold,6438.22
566,CARD06496,2023-05-23,Membership,Gold,85.05
567,CARD05624,2024-06-28,Membership,Gold,3652.57
568,CARD02312,2024-06-08,Membership,Silver,7469.31
569,CARD04123,2023-05-14,Membership,Gold,2180.5
570,CARD01027,2023-07-06,Membership,Silver,4407.99
571,CARD09580,2023-02-01,Membership,Gold,3010.15
572,CARD01485,2023-03-23,Gold,Membership,3094.72
573,CARD04749,2023-06-29,Gold,Silver,4810.01
574,CARD04074,2024-10-07,Membership,Silver,3164.4
575,CARD06118,2023-11-12,Gold,Silver,7848.17
576,CARD05680,2024-07-28,Gold,Membership,6908.85
577,CARD02526,2024-06-20,Membership,Gold,6572.0
578,CARD01453,2024-08-31,Gold,Silver,4379.65
579,CARD04661,2023-02-20,Membership,Gold,7777.34
580,CARD05196,2024-11-20,Gold,Silver,8712.28
581,CARD05560,2023-07-08,Silver,Gold,3785.55
582,CARD01792,2024-11-05,Gold,Silver,7321.34
583,CARD07718,2024-03-09,Gold,Silver,501.4
584,CARD09741,2024-09-11,Silver,Membership,8690.79
585,CARD01118,2022-12-19,Silver,Gold,5879.17
586,CARD09060,2024-10-04,Gold,Membership,9051.27
587,CARD09833,2023-08-01,Gold,Membership,7568.76
588,CARD09996,2023-11-14,Membership,Silver,9880.94
589,CARD06513,2024-01-29,Membership,Gold,8984.29
590,CARD09853,2023-07-16,Gold,Membership,6486.01
591,CARD07670,2024-11-02,Gold,Silver,3234.62
592,CARD01615,2023-01-12,Gold,Membership,8270.31
593,CARD04811,2023-08-29,Gold,Silver,4829.15
594,CARD01593,2023-11-22,Membership,Gold,5778.42
595,CARD07833,2023-07-21,Membership,Gold,9572.88
596,CARD06985,2023-03-21,Membership,Silver,1042.1
597,CARD04310,2023-07-19,Silver,Membership,3770.44
598,CARD00086,2024-03-18,Silver,Gold,9228.95
599,CARD08820,2024-05-29,Gold,Silver,3959.09
600,CARD01872,2024-01-17,Silver,Gold,6685.44
601,CARD00792,2023-04-16,Gold,Membership,7171.71
602,CARD06668,2023-10-18,Silver,Gold,9392.01
603,CARD04240,2023-11-18,Silver,Gold,4579.93
604,CARD02771,2024-04-06,Silver,Membership,9925.95
605,CARD09682,2024-09-22,Gold,Silver,5744.54
606,CARD00744,2024-01-15,Membership,Silver,8000.15
607,CARD00922,2023-09-19,Membership,Gold,9628.14
608,CARD04678,2024-08-17,Gold,Membership,6020.5
609,CARD07233,2024-11-02,Membership,Silver,8875.55
610,CARD06654,2023-01-26,Silver,Gold,2431.34
611,CARD00595,2022-12-20,Membership,Gold,6102.18
612,CARD01380,2023-05-28,Membership,Gold,3095.54
613,CARD02839,2023-11-09,Membership,Gold,3173.96
614,CARD00788,2023-01-22,Silver,Gold,6150.08
615,CARD02290,2023-02-01,Membership,Silver,2223.51
616,CARD08559,2024-09-13,Silver,Membership,8984.41
617,CARD07303,2023-01-31,Gold,Silver,4161.36
618,CARD06650,2024-03-12,Membership,Gold,8134.1
619,CARD01782,2024-03-02,Silver,Gold,9018.89
620,CARD07555,2023-10-02,Silver,Membership,7596.92
621,CARD07573,2024-03-27,Gold,Silver,3954.96
622,CARD02726,2022-12-29,Silver,Gold,6230.04
623,CARD00489,2023-04-04,Membership,Silver,710.14
624,CARD05001,2024-10-20,Gold,Membership,6348.46
625,CARD08326,2024-07-09,Silver,Membership,1750.21
626,CARD06134,2024-07-14,Membership,Gold,2724.98
627,CARD06475,2023-11-18,Silver,Gold,741.66
628,CARD03249,2024-10-17,Gold,Silver,9078.44
629,CARD04091,2023-01-28,Membership,Silver,9897.97
630,CARD07069,2024-09-05,Membership,Gold,7947.03
631,CARD00262,2024-11-09,Silver,Gold,7367.04
632,CARD00828,2024-06-15,Membership,Silver,7684.44
633,CARD02988,2024-09-20,Gold,Silver,9549.15
634,CARD01976,2024-09-07,Membership,Silver,1675.38
635,CARD03624,2024-04-29,Membership,Gold,3635.22
636,CARD07716,2023-08-24,Membership,Gold,3757.16
637,CARD02129,2023-03-27,Gold,Silver,8259.65
638,CARD01908,2023-04-09,Silver,Membership,2429.35
639,CARD07846,2023-05-17,Silver,Membership,9051.55
640,CARD01962,2023-04-28,Membership,Gold,9291.45
641,CARD03199,2024-11-23,Silver,Membership,328.72
642,CARD00422,2023-06-26,Membership,Gold,4550.46
643,CARD05694,2023-11-16,Membership,Gold,15.43
644,CARD07754,2024-06-21,Membership,Silver,2855.2
645,CARD04649,2023-11-22,Gold,Silver,8820.01
646,CARD07082,2023-07-21,Membership,Silver,2517.92
647,CARD02535,2023-06-15,Silver,Gold,486.7
648,CARD03021,2024-06-01,Silver,Membership,5285.29
649,CARD08407,2024-01-21,Silver,Gold,4960.57
650,CARD01340,2024-06-21,Silver,Gold,6335.55
651,CARD02772,2023-07-14,Silver,Gold,5936.47
652,CARD08489,2024-02-14,Gold,Membership,1423.76
653,CARD08815,2023-04-16,Silver,Gold,2969.01
654,CARD09527,2023-01-27,Membership,Gold,8662.84
655,CARD05521,2024-06-05,Gold,Silver,2022.9
656,CARD09146,2023-02-12,Silver,Gold,7779.45
657,CARD04459,2024-02-08,Membership,Silver,6244.58
658,CARD06184,2024-06-28,Gold,Membership,6037.77
659,CARD05625,2023-12-19,Gold,Silver,2157.61
660,CARD07845,2024-08-11,Gold,Membership,8021.85
661,CARD03515,2024-06-14,Gold,Silver,9705.48
662,CARD08033,2024-07-16,Silver,Gold,9036.18
663,CARD09706,2024-11-29,Gold,Membership,5662.03
664,CARD01545,2023-10-12,Silver,Gold,5337.09
665,CARD08997,2024-04-25,Membership,Silver,6265.96
666,CARD03774,2023-04-25,Membership,Silver,3739.81
667,CARD08280,2024-05-26,Silver,Gold,3819.93
668,CARD00156,2024-10-30,Membership,Silver,7912.53
669,CARD09694,2024-09-29,Membership,Silver,4623.69
670,CARD02478,2023-10-02,Gold,Membership,3681.58
671,CARD05279,2024-04-29,Membership,Gold,2701.63
672,CARD03916,2023-02-19,Membership,Gold,1140.98
673,CARD06044,2024-05-26,Gold,Silver,5886.11
674,CARD05372,2024-09-11,Gold,Silver,5391.53
675,CARD05306,2023-09-02,Silver,Gold,7176.15
676,CARD04519,2024-06-02,Silver,Membership,1960.44
677,CARD06880,2024-04-26,Gold,Silver,2385.82
678,CARD02831,2024-11-22,Gold,Silver,7456.25
679,CARD04112,2023-04-09,Gold,Membership,6338.93
680,CARD05077,2024-09-30,Silver,Membership,6047.24
681,CARD05979,2023-08-25,Silver,Membership,3949.18
682,CARD08745,2024-11-13,Membership,Gold,234.64
683,CARD03673,2023-04-25,Membership,Gold,1182.69
684,CARD06103,2024-01-07,Silver,Membership,195.29
685,CARD03399,2023-02-22,Membership,Silver,5154.74
686,CARD07993,2023-01-23,Membership,Silver,6587.93
687,CARD02882,2023-02-08,Gold,Membership,9271.17
688,CARD06205,2023-03-03,Silver,Membership,5355.33
689,CARD03428,2023-02-12,Membership,Gold,3989.29
690,CARD09233,2024-10-23,Gold,Membership,6904.49
691,CARD09666,2023-12-19,Membership,Gold,3241.92
692,CARD09637,2024-05-28,Membership,Silver,5782.74
693,CARD04984,2024-05-13,Silver,Membership,2427.36
694,CARD06468,2024-06-25,Gold,Silver,4521.44
695,CARD06958,2024-10-18,Membership,Silver,2379.58
696,CARD09793,2023-08-14,Silver,Membership,6834.78
697,CARD03779,2024-07-03,Membership,Silver,6466.43
698,CARD07082,2023-05-23,Membership,Silver,2344.43
699,CARD05986,2023-03-24,Membership,Silver,5345.66
700,CARD06179,2023-08-13,Membership,Gold,4956.81
701,CARD01556,2024-02-25,Membership,Gold,2551.54
702,CARD06305,2023-10-10,Silver,Membership,8635.27
703,CARD04001,2023-10-06,Gold,Silver,5280.94
704,CARD01105,2023-09-26,Silver,Membership,3246.46
705,CARD00723,2024-10-15,Membership,Silver,4142.62
706,CARD03703,2023-10-28,Silver,Gold,3009.32
707,CARD08504,2023-07-04,Membership,Gold,8920.19
708,CARD08472,2024-09-05,Gold,Membership,119.57
709,CARD07969,2023-06-07,Silver,Gold,9701.63
710,CARD07700,2023-04-03,Membership,Silver,8112.29
711,CARD05065,2024-08-24,Membership,Gold,4966.83
712,CARD09547,2023-08-18,Gold,Membership,3741.55
713,CARD00524,2023-03-04,Gold,Membership,3853.25
714,CARD01899,2024-01-19,Silver,Gold,2268.7
715,CARD01168,2023-04-15,Silver,Gold,7317.39
716,CARD01460,2023-05-25,Membership,Silver,7184.79
717,CARD01040,2024-05-05,Membership,Silver,1583.49
718,CARD05409,2023-05-29,Gold,Silver,4189.44
719,CARD02439,2023-12-30,Membership,Gold,1410.1
720,CARD02093,2024-11-08,Membership,Silver,3127.1
721,CARD03969,2024-02-09,Gold,Membership,9804.83
722,CARD03564,2023-02-18,Membership,Gold,336.82
723,CARD04321,2023-09-13,Gold,Silver,1770.49
724,CARD01342,2023-02-24,Silver,Gold,3025.89
725,CARD02245,2023-07-04,Silver,Gold,7927.02
726,CARD07753,2024-07-31,Silver,Membership,988.74
727,CARD04275,2024-09-25,Membership,Silver,5241.2
728,CARD04981,2024-05-05,Membership,Silver,1245.88
729,CARD06476,2024-06-14,Silver,Membership,1008.07
730,CARD03597,2023-10-29,Gold,Membership,6406.26
731,CARD07670,2024-04-12,Silver,Gold,6338.23
732,CARD00833,2023-06-15,Membership,Silver,1528.99
733,CARD06140,2023-02-08,Gold,Silver,8188.93
734,CARD03302,2024-05-12,Silver,Membership,9824.38
735,CARD06414,2024-09-17,Silver,Gold,8363.72
736,CARD03128,2023-07-11,Gold,Membership,3270.0
737,CARD02438,2023-10-10,Membership,Silver,9516.8
738,CARD03264,2023-03-31,Membership,Silver,8502.04
739,CARD04440,2023-12-06,Membership,Gold,3708.53
740,CARD07119,2024-02-13,Silver,Membership,2830.18
741,CARD04293,2024-07-21,Silver,Gold,3533.78
742,CARD01204,2024-01-11,Gold,Silver,5339.96
743,CARD09872,2024-04-19,Gold,Membership,6456.63
744,CARD09486,2023-03-23,Membership,Silver,1403.63
745,CARD04999,2024-01-16,Silver,Membership,4672.95
746,CARD00323,2023-09-26,Gold,Membership,940.52
747,CARD02729,2024-08-18,Silver,Gold,2458.0
748,CARD01235,2024-04-14,Membership,Silver,4256.17
749,CARD06175,2024-07-15,Membership,Silver,7322.52
750,CARD07296,2024-10-24,Gold,Membership,8896.93
751,CARD06630,2023-07-05,Gold,Membership,7983.4
752,CARD08951,2023-06-17,Membership,Silver,7848.64
753,CARD07101,2024-02-28,Silver,Gold,1050.65
754,CARD02605,2023-04-09,Gold,Silver,9227.03
755,CARD01520,2024-03-15,Gold,Silver,2504.46
756,CARD05902,2024-10-09,Membership,Gold,5874.67
757,CARD00320,2024-01-08,Gold,Membership,9105.46
758,CARD04852,2024-04-13,Membership,Silver,8428.59
759,CARD00540,2023-12-03,Membership,Silver,1381.27
760,CARD00356,2024-01-31,Membership,Gold,369.33
761,CARD04747,2024-04-07,Gold,Membership,2415.55
762,CARD00815,2023-01-01,Silver,Gold,1671.0
763,CARD07961,2024-05-10,Membership,Gold,1210.84
764,CARD03784,2024-04-05,Membership,Silver,5449.47
765,CARD04243,2024-04-25,Silver,Membership,915.45
766,CARD08657,2024-10-23,Membership,Silver,1352.65
767,CARD02542,2023-07-25,Silver,Membership,1076.27
768,CARD08196,2023-12-01,Membership,Silver,2467.43
769,CARD00290,2023-11-12,Gold,Membership,9101.64
770,CARD08041,2024-08-12,Silver,Membership,1968.19
771,CARD07905,2024-01-20,Membership,Gold,7209.32
772,CARD06489,2023-09-22,Membership,Gold,4539.22
773,CARD03778,2023-12-20,Gold,Membership,2551.28
774,CARD09887,2024-04-26,Gold,Membership,8955.35
775,CARD02858,2023-01-22,Silver,Membership,4444.79
776,CARD03962,2023-10-14,Membership,Silver,8261.34
777,CARD03103,2024-05-23,Membership,Silver,4570.39
778,CARD05516,2023-07-14,Silver,Gold,8698.73
779,CARD03985,2024-12-09,Silver,Gold,2256.44
780,CARD07519,2024-07-23,Silver,Membership,9818.37
781,CARD01049,2024-04-22,Membership,Silver,5901.72
782,CARD06442,2024-05-19,Silver,Gold,9204.31
783,CARD05947,2023-09-03,Silver,Gold,5843.67
784,CARD07447,2023-11-24,Silver,Gold,1143.57
785,CARD08309,2023-07-15,Silver,Membership,5730.77
786,CARD00320,2024-10-15,Silver,Membership,2453.1
787,CARD03362,2024-05-17,Membership,Silver,8582.22
788,CARD05692,2024-09-27,Membership,Gold,7004.91
789,CARD00014,2024-03-21,Gold,Silver,794.97
790,CARD01438,2023-03-15,Gold,Membership,5365.3
791,CARD08763,2024-04-03,Gold,Silver,2978.76
792,CARD09907,2023-07-18,Gold,Silver,218.76
793,CARD09072,2023-10-13,Gold,Membership,8204.99
794,CARD05491,2023-09-17,Gold,Membership,6358.24
795,CARD03848,2024-07-08,Silver,Gold,1759.19
796,CARD02675,2023-10-18,Gold,Membership,2207.13
797,CARD04785,2024-03-24,Membership,Silver,6887.54
798,CARD07871,2023-09-14,Gold,Membership,8000.79
799,CARD02521,2023-10-29,Gold,Membership,8208.23
800,CARD04505,2024-05-20,Gold,Silver,6640.8
801,CARD07453,2022-12-22,Gold,Membership,9004.75
802,CARD04594,2023-03-08,Membership,Silver,8239.26
803,CARD08038,2023-05-25,Gold,Silver,2048.72
804,CARD08867,2024-04-13,Membership,Gold,8523.05
805,CARD05767,2023-11-24,Gold,Membership,8643.01
806,CARD09402,2024-08-30,Membership,Silver,3417.04
807,CARD07182,2024-09-11,Membership,Gold,3787.34
808,CARD00873,2024-08-27,Silver,Membership,8433.33
809,CARD04113,2024-01-16,Membership,Silver,9832.34
810,CARD05536,2024-10-21,Membership,Silver,1120.73
811,CARD06249,2023-04-11,Gold,Silver,2069.93
812,CARD04502,2023-10-03,Silver,Membership,2994.22
813,CARD03865,2024-09-04,Membership,Silver,867.44
814,CARD06452,2023-09-16,Membership,Gold,7333.27
815,CARD07598,2024-10-15,Silver,Gold,347.5
816,CARD00486,2024-07-19,Membership,Silver,116.82
817,CARD01191,2023-06-24,Gold,Membership,542.89
818,CARD08974,2023-07-14,Membership,Silver,2277.06
819,CARD02182,2023-03-20,Silver,Gold,7939.88
820,CARD04847,2024-04-08,Silver,Membership,1141.49
821,CARD01565,2024-08-01,Membership,Gold,7490.46
822,CARD03200,2023-02-22,Silver,Membership,3440.0
823,CARD06491,2024-07-01,Silver,Membership,4490.8
824,CARD00513,2024-06-17,Gold,Membership,2485.07
825,CARD03660,2024-05-25,Silver,Membership,3900.95
826,CARD01716,2023-05-15,Gold,Membership,2031.63
827,CARD06155,2024-05-12,Membership,Silver,6707.56
828,CARD00281,2023-08-01,Membership,Silver,79.05
829,CARD06902,2024-02-23,Silver,Gold,9227.07
830,CARD03359,2023-05-03,Silver,Gold,3329.99
831,CARD05152,2024-07-06,Membership,Gold,7344.79
832,CARD01099,2023-12-08,Membership,Gold,4391.45
833,CARD07881,2023-03-02,Membership,Gold,7922.56
834,CARD03800,2024-02-18,Membership,Gold,3864.02
835,CARD08345,2023-03-08,Membership,Silver,1971.58
836,CARD01355,2024-10-18,Gold,Silver,5091.13
837,CARD07118,2023-08-31,Gold,Silver,5692.33
838,CARD01312,2023-05-20,Silver,Membership,1180.24
839,CARD03637,2024-05-08,Silver,Membership,718.45
840,CARD01538,2023-09-25,Gold,Silver,4920.74
841,CARD09595,2023-01-20,Gold,Silver,8959.52
842,CARD00602,2023-02-28,Membership,Gold,5914.92
843,CARD05242,2023-07-29,Silver,Membership,101.26
844,CARD06907,2024-06-21,Silver,Gold,2315.23
845,CARD08055,2024-06-24,Membership,Silver,9892.53
846,CARD00669,2023-07-21,Gold,Silver,7309.85
847,CARD03905,2024-07-03,Gold,Membership,6404.4
848,CARD02614,2023-04-06,Silver,Gold,2534.49
849,CARD07852,2023-07-31,Gold,Membership,3483.72
850,CARD08760,2024-09-12,Membership,Gold,7826.26
851,CARD01299,2024-05-12,Membership,Silver,9770.9
852,CARD05101,2024-06-22,Silver,Gold,2327.16
853,CARD08282,2024-07-29,Membership,Silver,4083.77
854,CARD07321,2023-08-29,Silver,Membership,6668.22
855,CARD07654,2024-06-18,Membership,Silver,2214.04
856,CARD08372,2023-08-12,Silver,Gold,4450.21
857,CARD04984,2024-05-19,Membership,Silver,5439.07
858,CARD01175,2024-11-16,Gold,Membership,8778.25
859,CARD00954,2023-09-13,Silver,Membership,5383.67
860,CARD09384,2023-08-03,Gold,Silver,4818.29
861,CARD03971,2024-02-04,Membership,Silver,9496.99
862,CARD08413,2023-06-27,Gold,Silver,9613.35
863,CARD09276,2024-03-27,Silver,Gold,3465.03
864,CARD03102,2024-08-08,Silver,Gold,4229.36
865,CARD09652,2024-03-29,Gold,Silver,1181.81
866,CARD03687,2024-10-01,Membership,Silver,3355.68
867,CARD07032,2024-04-05,Membership,Silver,7149.72
868,CARD08440,2023-02-01,Silver,Gold,2020.76
869,CARD02999,2024-10-16,Silver,Gold,8387.91
870,CARD03211,2023-04-01,Silver,Membership,6102.17
871,CARD02755,2023-01-24,Silver,Membership,7336.26
872,CARD04895,2023-07-19,Membership,Silver,7529.91
873,CARD08302,2022-12-19,Gold,Membership,2277.91
874,CARD04068,2023-10-11,Silver,Gold,7731.41
875,CARD06374,2023-05-16,Silver,Membership,8440.1
876,CARD08794,2024-06-27,Silver,Gold,8427.45
877,CARD02878,2024-03-25,Silver,Membership,4468.47
878,CARD02178,2023-07-21,Gold,Membership,9684.66
879,CARD02167,2023-12-14,Silver,Membership,9816.78
880,CARD08616,2023-11-12,Silver,Membership,1507.29
881,CARD05240,2023-07-25,Silver,Gold,4085.25
882,CARD07254,2023-04-27,Gold,Silver,3133.95
883,CARD09554,2023-04-12,Gold,Silver,9681.99
884,CARD02053,2023-01-27,Gold,Membership,3475.9
885,CARD06460,2024-08-14,Gold,Silver,8454.3
886,CARD04248,2024-07-15,Silver,Membership,2870.33
887,CARD06672,2024-02-26,Silver,Membership,8835.05
888,CARD06729,2023-10-06,Membership,Gold,411.51
889,CARD04057,2024-07-20,Silver,Gold,5483.62
890,CARD04863,2024-08-14,Membership,Silver,7183.97
891,CARD02732,2024-07-13,Gold,Silver,1559.47
892,CARD06940,2024-08-20,Gold,Silver,2921.18
893,CARD00020,2023-04-19,Silver,Membership,6009.33
894,CARD05061,2024-09-06,Gold,Silver,2891.75
895,CARD01918,2023-04-27,Membership,Gold,9979.13
896,CARD06030,2024-04-11,Membership,Silver,5248.44
897,CARD01388,2023-10-02,Gold,Silver,2692.6
898,CARD07098,2024-09-25,Gold,Silver,7327.59
899,CARD05132,2023-02-15,Gold,Membership,7214.41
900,CARD08420,2023-09-17,Gold,Membership,5948.03
901,CARD02998,2024-06-07,Gold,Silver,1201.15
902,CARD07724,2023-12-14,Membership,Silver,8463.59
903,CARD02210,2023-01-07,Membership,Silver,1722.77
904,CARD06724,2023-09-22,Gold,Silver,8095.31
905,CARD09995,2023-09-20,Silver,Gold,3331.96
906,CARD08891,2024-02-06,Silver,Gold,8536.81
907,CARD00408,2024-11-14,Gold,Membership,3009.47
908,CARD08679,2023-03-11,Silver,Gold,286.22
909,CARD07200,2024-04-21,Gold,Silver,8623.27
910,CARD01496,2023-10-31,Silver,Gold,6211.85
911,CARD08403,2023-08-02,Silver,Gold,4267.99
912,CARD07941,2023-10-20,Silver,Gold,5800.72
913,CARD04767,2023-03-07,Silver,Gold,998.88
914,CARD02533,2024-01-24,Gold,Silver,3631.7
915,CARD04929,2023-11-08,Silver,Membership,7133.09
916,CARD05410,2024-04-09,Silver,Membership,2079.98
917,CARD00204,2023-01-31,Membership,Silver,2064.18
918,CARD03724,2023-10-05,Gold,Silver,4677.22
919,CARD07389,2023-12-03,Membership,Gold,2570.37
920,CARD09266,2024-09-30,Membership,Gold,1919.88
921,CARD02200,2023-02-10,Gold,Membership,6231.75
922,CARD06848,2024-06-05,Membership,Silver,4885.19
923,CARD02169,2023-12-28,Membership,Gold,3303.64
924,CARD05291,2024-04-17,Membership,Silver,7209.27
925,CARD05519,2024-02-21,Gold,Membership,386.89
926,CARD05184,2023-10-11,Gold,Membership,1790.62
927,CARD06784,2024-09-15,Gold,Membership,7509.27
928,CARD02619,2023-08-19,Membership,Gold,1395.23
929,CARD07022,2024-05-18,Membership,Gold,7193.76
930,CARD05051,2022-12-21,Silver,Gold,4151.11
931,CARD06692,2023-10-01,Silver,Gold,5729.87
932,CARD01705,2023-02-20,Membership,Gold,3697.25
933,CARD05490,2024-05-27,Gold,Silver,3368.53
934,CARD08315,2023-11-06,Gold,Membership,3734.41
935,CARD05429,2024-10-26,Membership,Gold,9946.51
936,CARD03372,2024-08-25,Membership,Silver,7922.06
937,CARD05432,2024-11-02,Silver,Membership,559.59
