OrderID,OrderDate,StaffID,TableNumber,BranchID,CustomerID
ORD00450,2024-12-17,ST00178,23,BR00942,CUST04323
ORD00451,2024-01-15,ST00834,11,BR00017,CUST06919
ORD00452,2024-08-30,ST00273,33,BR00085,CUST07394
ORD00453,2024-09-04,ST00302,47,BR00536,CUST09928
ORD00454,2024-02-29,ST00068,46,BR00392,CUST00346
ORD00455,2024-04-21,ST00556,4,BR00967,CUST01617
ORD00456,2024-01-15,ST00584,7,BR00931,CUST01874
ORD00457,2024-03-24,ST00871,27,BR00602,CUST05939
ORD00458,2024-02-10,ST00106,30,BR00515,CUST02609
ORD00459,2024-05-21,ST00085,50,BR00240,CUST00834
ORD00460,2024-11-07,ST00399,5,BR00283,CUST06453
ORD00461,2024-03-12,ST00831,44,BR00365,CUST07550
ORD00462,2024-06-13,ST00901,29,BR00682,CUST00715
ORD00463,2024-09-25,ST00083,38,BR00968,CUST08416
ORD00464,2024-03-11,ST00075,36,BR00465,CUST01587
ORD00465,2024-10-21,ST00814,1,BR00680,CUST05521
ORD00466,2024-04-23,ST00497,34,BR00697,CUST09904
ORD00467,2024-10-14,ST00022,48,BR00157,CUST05679
ORD00468,2024-04-14,ST00783,38,BR00153,CUST06850
ORD00469,2024-08-29,ST00191,33,BR00529,CUST02432
ORD00470,2024-12-13,ST00286,40,BR00889,CUST04261
ORD00471,2024-07-28,ST00345,27,BR00664,CUST05377
ORD00472,2024-06-03,ST00693,43,BR00990,CUST01156
ORD00473,2024-09-02,ST00819,25,BR00535,CUST05686
ORD00474,2024-01-17,ST00782,14,BR00354,CUST02114
ORD00475,2024-09-18,ST00643,16,BR00841,CUST06182
ORD00476,2024-07-26,ST00386,28,BR00758,CUST07574
ORD00477,2024-07-26,ST00744,22,BR00740,CUST07994
ORD00478,2023-12-18,ST00172,5,BR00668,CUST00654
ORD00479,2024-05-29,ST00649,30,BR00498,CUST09939
ORD00480,2024-05-08,ST00967,41,BR00359,CUST07291
ORD00481,2024-04-18,ST00554,41,BR00146,CUST06777
ORD00482,2024-01-11,ST00937,48,BR00558,CUST04081
ORD00483,2023-12-31,ST00814,43,BR00466,CUST07801
ORD00484,2024-07-15,ST00382,25,BR00068,CUST09816
ORD00485,2024-02-07,ST00148,27,BR00318,CUST06803
ORD00486,2023-12-30,ST00235,8,BR00980,CUST04351
ORD00487,2023-12-24,ST00701,37,BR00260,CUST02502
ORD00488,2024-07-04,ST00169,47,BR00604,CUST07216
ORD00489,2024-01-14,ST00012,34,BR00610,CUST08341
ORD00490,2024-06-01,ST00102,19,BR00810,CUST04178
ORD00491,2024-05-25,ST00913,44,BR00420,CUST04227
ORD00492,2024-10-07,ST00725,32,BR00587,CUST02421
ORD00493,2024-04-24,ST00286,35,BR00525,CUST00058
ORD00494,2024-06-29,ST00334,41,BR00951,CUST05729
ORD00495,2024-09-07,ST00382,9,BR00743,CUST09779
ORD00496,2024-06-17,ST00631,49,BR00647,CUST08542
ORD00497,2024-06-29,ST00346,49,BR00759,CUST07717
ORD00498,2024-10-25,ST00153,34,BR00890,CUST07667
ORD00499,2023-12-31,ST00976,18,BR00090,CUST01426
ORD00500,2024-07-24,ST00354,35,BR00624,CUST05776
ORD00501,2024-12-06,ST00062,23,BR00318,CUST00028
ORD00502,2024-03-24,ST00257,33,BR00455,CUST01459
ORD00503,2024-10-02,ST00920,18,BR00213,CUST09967
ORD00504,2024-11-02,ST00505,34,BR00690,CUST06889
ORD00505,2024-01-28,ST00212,10,BR00278,CUST09231
ORD00506,2024-03-31,ST00672,8,BR00041,CUST02749
ORD00507,2024-05-29,ST00142,33,BR00840,CUST00670
ORD00508,2024-12-16,ST00133,27,BR00109,CUST01067
ORD00509,2024-10-18,ST00149,32,BR00684,CUST06886
ORD00510,2024-11-01,ST00761,13,BR00065,CUST05156
ORD00511,2024-04-27,ST00826,28,BR00548,CUST09888
ORD00512,2024-04-30,ST00668,40,BR00461,CUST07053
ORD00513,2024-06-10,ST00875,25,BR00121,CUST08123
ORD00514,2024-08-01,ST00372,48,BR00815,CUST04779
ORD00515,2024-10-10,ST00995,16,BR00552,CUST06373
ORD00516,2024-06-26,ST00430,27,BR00743,CUST02291
ORD00517,2024-05-02,ST00242,28,BR00172,CUST00931
ORD00518,2024-07-28,ST00467,27,BR00517,CUST03943
ORD00519,2024-02-14,ST00699,23,BR00016,CUST06713
ORD00520,2024-11-03,ST00069,7,BR00548,CUST00512
ORD00521,2024-05-12,ST00847,20,BR00685,CUST00393
ORD00522,2024-10-29,ST00606,37,BR00418,CUST07605
ORD00523,2024-10-27,ST00482,8,BR00225,CUST06456
ORD00524,2024-08-25,ST00496,20,BR00523,CUST03560
ORD00525,2024-11-27,ST00737,27,BR00501,CUST08680
ORD00526,2024-11-02,ST00705,28,BR00455,CUST01318
ORD00527,2024-03-21,ST00221,22,BR00875,CUST06458
ORD00528,2024-06-22,ST00802,39,BR00992,CUST04090
ORD00529,2024-07-16,ST00467,49,BR00750,CUST03907
ORD00530,2024-08-21,ST00494,45,BR00997,CUST07099
ORD00531,2024-07-16,ST00471,42,BR00844,CUST00684
ORD00532,2024-11-04,ST00501,35,BR00959,CUST07064
ORD00533,2024-11-17,ST00754,18,BR00485,CUST00410
ORD00534,2024-05-27,ST00022,16,BR00544,CUST04588
ORD00535,2024-03-06,ST00979,42,BR00260,CUST05095
ORD00536,2024-08-10,ST00987,6,BR00402,CUST04058
ORD00537,2024-02-11,ST00017,16,BR00276,CUST07366
ORD00538,2024-03-12,ST00161,24,BR00363,CUST08900
ORD00539,2024-06-21,ST00793,9,BR00924,CUST02556
ORD00540,2024-07-14,ST00829,48,BR00010,CUST02987
ORD00541,2024-10-21,ST00616,44,BR00245,CUST02477
ORD00542,2024-03-14,ST00442,8,BR00924,CUST03416
ORD00543,2024-06-30,ST00218,35,BR00461,CUST02489
ORD00544,2024-03-25,ST00244,44,BR00671,CUST09948
ORD00545,2024-02-15,ST00961,5,BR00821,CUST05002
ORD00546,2024-11-30,ST00076,6,BR00585,CUST02113
ORD00547,2024-05-31,ST00342,13,BR00386,CUST06784
ORD00548,2024-07-20,ST00049,38,BR00210,CUST04071
ORD00549,2024-01-29,ST00636,44,BR00237,CUST08786
ORD00550,2024-12-13,ST00728,32,BR00665,CUST01562
ORD00551,2024-07-19,ST00139,1,BR00130,CUST04370
ORD00552,2024-12-06,ST00724,39,BR00709,CUST07790
ORD00553,2024-10-03,ST00571,3,BR00996,CUST09726
ORD00554,2024-05-11,ST00822,19,BR00778,CUST02263
ORD00555,2024-10-16,ST00103,33,BR00373,CUST04906
ORD00556,2024-08-24,ST00901,10,BR00579,CUST09354
ORD00557,2024-04-19,ST00477,29,BR00038,CUST02082
ORD00558,2024-03-07,ST00181,35,BR00080,CUST04987
ORD00559,2024-02-05,ST00148,39,BR00865,CUST02326
ORD00560,2024-03-01,ST00884,35,BR00009,CUST00203
ORD00561,2024-10-10,ST00714,3,BR00920,CUST04169
ORD00562,2024-09-06,ST00415,20,BR00198,CUST08138
ORD00563,2024-06-01,ST00364,41,BR00257,CUST07542
ORD00564,2024-08-07,ST00029,25,BR00132,CUST07693
ORD00565,2024-05-14,ST00047,23,BR00425,CUST09252
ORD00566,2024-09-07,ST00198,47,BR00954,CUST05275
ORD00567,2024-01-05,ST00808,27,BR00130,CUST01421
ORD00568,2024-05-18,ST00164,41,BR00104,CUST01629
ORD00569,2024-01-22,ST00412,36,BR00848,CUST00863
ORD00570,2024-01-05,ST00688,40,BR00221,CUST09417
ORD00571,2024-08-08,ST00886,46,BR00415,CUST03619
ORD00572,2024-01-10,ST00619,24,BR00629,CUST03170
ORD00573,2023-12-30,ST00693,46,BR00701,CUST09657
ORD00574,2024-11-10,ST00305,10,BR00656,CUST01965
ORD00575,2024-02-04,ST00006,38,BR00722,CUST07719
ORD00576,2024-12-12,ST00058,3,BR00881,CUST08577
ORD00577,2024-08-23,ST00302,38,BR00904,CUST06315
ORD00578,2024-04-09,ST00307,12,BR00531,CUST05772
ORD00579,2024-11-14,ST00041,28,BR00897,CUST02414
ORD00580,2024-04-04,ST00556,34,BR00044,CUST05764
ORD00581,2024-11-02,ST00356,29,BR00337,CUST01718
ORD00582,2024-09-19,ST00348,15,BR00367,CUST06440
ORD00583,2024-10-25,ST00476,41,BR00664,CUST06795
ORD00584,2024-10-08,ST00764,42,BR00621,CUST06071
ORD00585,2024-10-21,ST00475,26,BR00423,CUST06242
ORD00586,2024-10-20,ST00591,2,BR00008,CUST03999
ORD00587,2024-10-14,ST00118,8,BR00753,CUST03478
ORD00588,2024-09-04,ST00735,29,BR00831,CUST08989
ORD00589,2024-07-04,ST00465,4,BR00014,CUST08676
ORD00590,2024-11-11,ST00159,26,BR00382,CUST07674
ORD00591,2024-02-15,ST00198,22,BR00188,CUST08426
ORD00592,2024-04-09,ST00361,24,BR00960,CUST01082
ORD00593,2024-01-11,ST00629,19,BR00593,CUST08645
ORD00594,2024-07-03,ST00282,35,BR00015,CUST08083
ORD00595,2024-02-08,ST00862,1,BR00004,CUST00712
ORD00596,2024-03-27,ST00576,27,BR00704,CUST00696
ORD00597,2024-06-09,ST00590,2,BR00337,CUST09840
ORD00598,2024-02-03,ST00850,26,BR00991,CUST00234
ORD00599,2024-06-14,ST00225,5,BR00326,CUST04057
ORD00600,2024-03-16,ST00402,29,BR00964,CUST00657
ORD00601,2024-04-03,ST00392,50,BR00158,CUST00026
ORD00602,2024-10-03,ST00909,34,BR00822,CUST08886
ORD00603,2024-04-18,ST00005,35,BR01000,CUST01821
ORD00604,2024-02-15,ST00228,35,BR00273,CUST02288
ORD00605,2024-11-12,ST00904,50,BR00028,CUST03537
ORD00606,2024-08-15,ST00441,18,BR00824,CUST04645
ORD00607,2024-09-07,ST00395,27,BR00940,CUST06178
ORD00608,2024-11-06,ST00411,22,BR00956,CUST05067
ORD00609,2024-04-12,ST00387,42,BR00791,CUST04541
ORD00610,2024-11-30,ST00730,28,BR00182,CUST02499
ORD00611,2024-12-01,ST00581,12,BR00570,CUST06839
ORD00612,2024-07-29,ST00394,6,BR00964,CUST04118
ORD00613,2024-02-13,ST00539,40,BR00893,CUST08614
ORD00614,2024-04-09,ST00269,5,BR00204,CUST07261
ORD00615,2024-11-27,ST00150,27,BR00315,CUST06764
ORD00616,2024-01-16,ST00386,5,BR00963,CUST09869
ORD00617,2024-08-30,ST00437,50,BR00224,CUST04504
ORD00618,2024-01-17,ST00984,2,BR00050,CUST06928
ORD00619,2024-02-22,ST00532,47,BR00255,CUST07045
ORD00620,2024-02-08,ST00801,16,BR00965,CUST05021
ORD00621,2024-10-24,ST00427,5,BR00270,CUST06706
ORD00622,2024-04-06,ST00937,15,BR00022,CUST02758
ORD00623,2024-11-17,ST00514,47,BR00806,CUST07051
ORD00624,2023-12-25,ST00048,34,BR00649,CUST04731
ORD00625,2024-03-27,ST00870,36,BR00088,CUST04515
ORD00626,2024-04-05,ST00263,45,BR00230,CUST09842
ORD00627,2024-09-12,ST00672,5,BR00076,CUST05199
ORD00628,2024-10-09,ST00167,38,BR00011,CUST09963
ORD00629,2024-06-01,ST00644,46,BR00523,CUST09990
ORD00630,2023-12-26,ST00338,15,BR00596,CUST01493
ORD00631,2024-04-21,ST00830,2,BR00928,CUST03454
ORD00632,2024-10-24,ST00790,26,BR00733,CUST08925
ORD00633,2024-12-07,ST00266,13,BR00578,CUST00218
ORD00634,2024-01-04,ST00575,21,BR00522,CUST05410
ORD00635,2024-11-06,ST00601,48,BR00545,CUST05911
ORD00636,2024-05-19,ST00374,41,BR00848,CUST05814
ORD00637,2024-12-06,ST00290,12,BR00182,CUST03070
ORD00638,2024-07-07,ST00674,3,BR00131,CUST02083
ORD00639,2024-09-26,ST00607,28,BR00836,CUST00433
ORD00640,2024-07-27,ST00900,20,BR00105,CUST02097
ORD00641,2024-01-05,ST00081,47,BR00653,CUST01591
ORD00642,2024-05-18,ST00937,22,BR00367,CUST09948
ORD00643,2024-11-16,ST00495,28,BR00947,CUST04064
ORD00644,2024-08-25,ST00631,27,BR00067,CUST07999
ORD00645,2024-08-09,ST00602,1,BR00759,CUST08041
ORD00646,2024-10-30,ST00308,1,BR00948,CUST08335
ORD00647,2024-06-14,ST00994,47,BR00022,CUST09958
ORD00648,2024-08-06,ST00255,50,BR00803,CUST08321
ORD00649,2024-05-03,ST00106,9,BR00877,CUST00634
ORD00650,2024-01-17,ST00716,4,BR00724,CUST09183
ORD00651,2023-12-20,ST00551,40,BR00398,CUST06772
ORD00652,2024-03-15,ST00895,18,BR00103,CUST06771
ORD00653,2024-10-18,ST00145,13,BR00268,CUST03324
ORD00654,2024-08-14,ST00270,1,BR00503,CUST00194
ORD00655,2024-08-24,ST00396,30,BR00346,CUST06628
ORD00656,2024-02-22,ST00035,28,BR00440,CUST01974
ORD00657,2024-07-24,ST00709,10,BR00976,CUST02428
ORD00658,2024-01-30,ST00126,32,BR00320,CUST05194
ORD00659,2024-09-23,ST00894,27,BR00653,CUST07967
ORD00660,2024-10-01,ST00940,28,BR00697,CUST03237
ORD00661,2024-12-17,ST00559,3,BR00963,CUST08696
ORD00662,2024-05-25,ST00875,28,BR00747,CUST07341
ORD00663,2024-10-31,ST00567,5,BR00479,CUST04940
ORD00664,2024-09-05,ST00824,48,BR00238,CUST08134
ORD00665,2024-02-26,ST00239,17,BR00842,CUST08577
ORD00666,2024-04-10,ST00586,37,BR00386,CUST02683
ORD00667,2024-12-10,ST00900,39,BR00746,CUST01333
ORD00668,2024-04-01,ST00155,4,BR00227,CUST06222
ORD00669,2024-06-17,ST00374,34,BR00189,CUST05603
ORD00670,2024-08-30,ST00140,26,BR00977,CUST01577
ORD00671,2024-11-07,ST00230,50,BR00053,CUST00617
ORD00672,2024-08-30,ST00274,14,BR00416,CUST04666
ORD00673,2023-12-18,ST00352,32,BR00304,CUST06886
ORD00674,2024-02-07,ST00876,20,BR00520,CUST02631
ORD00675,2024-06-18,ST00198,39,BR00092,CUST03916
ORD00676,2024-04-16,ST00534,12,BR00312,CUST07029
ORD00677,2024-06-30,ST00057,23,BR00307,CUST00617
ORD00678,2024-12-12,ST00510,45,BR00923,CUST02792
ORD00679,2024-01-10,ST00483,50,BR00621,CUST09283
ORD00680,2024-02-08,ST00605,29,BR00790,CUST07912
ORD00681,2024-06-09,ST00030,47,BR00418,CUST03834
ORD00682,2024-09-16,ST00917,50,BR00373,CUST02931
ORD00683,2024-11-21,ST00197,42,BR00668,CUST05948
ORD00684,2024-05-27,ST00042,1,BR00062,CUST03399
ORD00685,2024-07-04,ST00805,26,BR00337,CUST09846
ORD00686,2024-01-28,ST00317,25,BR00131,CUST05533
ORD00687,2024-02-16,ST00934,12,BR00273,CUST07674
ORD00688,2024-03-21,ST00499,2,BR00404,CUST02046
ORD00689,2024-01-31,ST00845,14,BR00750,CUST00621
ORD00690,2024-01-31,ST00317,19,BR00116,CUST08577
ORD00691,2024-10-21,ST00021,35,BR00109,CUST00614
ORD00692,2024-10-05,ST00285,4,BR00305,CUST02236
ORD00693,2024-11-25,ST00994,43,BR00835,CUST00073
ORD00694,2024-10-12,ST00329,22,BR00584,CUST06926
ORD00695,2024-03-09,ST00275,38,BR00620,CUST01599
ORD00696,2024-02-15,ST00673,19,BR00019,CUST08125
ORD00697,2024-11-15,ST00465,38,BR00287,CUST05822
ORD00698,2024-10-14,ST00268,6,BR00327,CUST01726
ORD00699,2024-05-28,ST00959,39,BR00357,CUST00106
ORD00700,2023-12-20,ST00909,16,BR00070,CUST00896
ORD00701,2024-11-20,ST00574,24,BR00908,CUST02158
ORD00702,2024-01-14,ST00717,30,BR00454,CUST01929
ORD00703,2024-07-11,ST00662,44,BR00363,CUST00183
ORD00704,2024-06-08,ST00242,15,BR00609,CUST00820
ORD00705,2024-12-05,ST00105,6,BR00106,CUST08626
ORD00706,2024-12-06,ST00439,47,BR00834,CUST06264
ORD00707,2024-01-07,ST00927,16,BR00021,CUST01994
ORD00708,2024-05-26,ST00727,48,BR00858,CUST04555
ORD00709,2024-11-22,ST00213,14,BR00265,CUST02550
ORD00710,2024-06-25,ST00633,13,BR00429,CUST00094
ORD00711,2024-01-29,ST00997,25,BR00049,CUST02617
ORD00712,2024-04-30,ST00497,25,BR00755,CUST02953
ORD00713,2024-11-28,ST00194,45,BR00115,CUST04631
ORD00714,2024-01-07,ST00334,19,BR00520,CUST06649
ORD00715,2024-08-03,ST00685,3,BR00035,CUST03005
ORD00716,2024-08-13,ST00936,40,BR00431,CUST02343
ORD00717,2023-12-31,ST00493,39,BR00746,CUST07648
ORD00718,2024-06-18,ST00413,48,BR00599,CUST03945
ORD00719,2024-02-23,ST00974,28,BR00301,CUST02415
ORD00720,2024-03-22,ST00334,50,BR00305,CUST09139
ORD00721,2024-11-24,ST00921,6,BR00373,CUST01778
ORD00722,2024-08-15,ST00768,32,BR00059,CUST01747
ORD00723,2024-05-29,ST00785,16,BR00881,CUST03079
ORD00724,2024-12-08,ST00180,20,BR00189,CUST01417
ORD00725,2024-01-05,ST00937,12,BR00118,CUST02648
ORD00726,2024-08-05,ST00408,17,BR00435,CUST08163
ORD00727,2024-10-03,ST00098,21,BR00334,CUST06347
ORD00728,2024-05-26,ST00890,44,BR00126,CUST03154
ORD00729,2024-05-03,ST00438,33,BR00660,CUST00003
ORD00730,2024-06-11,ST00408,15,BR00283,CUST05144
ORD00731,2024-01-23,ST00340,25,BR00616,CUST08776
ORD00732,2024-02-08,ST00283,36,BR00435,CUST08867
ORD00733,2024-04-17,ST00603,22,BR00118,CUST02004
ORD00734,2024-08-28,ST00457,31,BR00211,CUST07326
ORD00735,2024-06-08,ST00696,24,BR00627,CUST03286
ORD00736,2024-03-31,ST00320,28,BR00580,CUST00295
ORD00737,2024-03-30,ST00765,36,BR00480,CUST09866
ORD00738,2024-04-21,ST00015,26,BR00160,CUST07012
ORD00739,2024-01-22,ST00581,5,BR00087,CUST06605
ORD00740,2024-06-03,ST00970,36,BR00900,CUST08360
ORD00741,2024-07-19,ST00571,10,BR00443,CUST00908
ORD00742,2024-07-13,ST00842,14,BR00133,CUST05266
ORD00743,2024-09-09,ST00381,8,BR00965,CUST09490
ORD00744,2024-05-04,ST00184,2,BR00447,CUST01796
ORD00745,2024-11-24,ST00591,16,BR00381,CUST01935
ORD00746,2024-11-23,ST00011,44,BR00086,CUST09637
ORD00747,2024-06-16,ST00561,22,BR00459,CUST03433
ORD00748,2024-01-31,ST00494,48,BR00111,CUST08195
ORD00749,2024-04-05,ST00425,10,BR00823,CUST05088
ORD00750,2024-01-26,ST00386,3,BR00046,CUST07735
ORD00751,2024-09-09,ST00939,1,BR00137,CUST05042
ORD00752,2024-09-05,ST00076,7,BR00078,CUST01576
ORD00753,2024-05-02,ST00498,30,BR00476,CUST00054
ORD00754,2024-11-02,ST00017,39,BR00280,CUST00488
ORD00755,2024-10-07,ST00385,26,BR00942,CUST01908
ORD00756,2024-06-14,ST00259,36,BR00971,CUST02062
ORD00757,2024-07-20,ST00398,39,BR00382,CUST06130
ORD00758,2024-08-01,ST00035,38,BR00822,CUST06442
ORD00759,2024-07-05,ST00641,44,BR00940,CUST01375
ORD00760,2024-06-17,ST00885,3,BR00229,CUST03073
ORD00761,2024-10-03,ST00041,29,BR00723,CUST03704
ORD00762,2024-11-06,ST00542,14,BR00048,CUST06937
ORD00763,2024-02-21,ST00547,41,BR00205,CUST08707
ORD00764,2024-12-17,ST00214,15,BR00765,CUST00404
ORD00765,2024-08-23,ST00386,17,BR00077,CUST00604
ORD00766,2024-02-12,ST00234,39,BR00758,CUST00787
ORD00767,2024-01-12,ST00575,13,BR00946,CUST01523
ORD00768,2024-02-05,ST00415,10,BR00889,CUST04419
ORD00769,2024-11-22,ST00430,48,BR00444,CUST02804
ORD00770,2024-08-30,ST00212,43,BR00915,CUST02943
ORD00771,2024-06-01,ST00777,2,BR00042,CUST08077
ORD00772,2024-04-24,ST00351,30,BR00653,CUST07956
ORD00773,2024-03-09,ST00876,27,BR00368,CUST07688
ORD00774,2024-10-19,ST00470,18,BR00045,CUST03916
ORD00775,2024-07-13,ST00953,10,BR00094,CUST01185
ORD00776,2024-01-09,ST00468,4,BR00178,CUST02779
ORD00777,2024-03-08,ST00595,22,BR00979,CUST03784
ORD00778,2024-11-26,ST00898,3,BR00615,CUST03084
ORD00779,2024-09-08,ST00681,19,BR00851,CUST06042
ORD00780,2024-04-17,ST00018,47,BR00946,CUST02456
ORD00781,2024-07-13,ST00860,33,BR00074,CUST03645
ORD00782,2024-03-24,ST00595,26,BR00932,CUST09003
ORD00783,2024-07-02,ST00493,7,BR00268,CUST08551
ORD00784,2024-08-07,ST00363,8,BR00333,CUST04312
ORD00785,2024-12-03,ST00706,21,BR00323,CUST01747
ORD00786,2024-02-23,ST00650,50,BR00916,CUST08008
ORD00787,2024-11-03,ST00616,36,BR00057,CUST00572
ORD00788,2024-02-12,ST00393,50,BR00661,CUST01555
ORD00789,2024-01-01,ST00236,49,BR00059,CUST00549
ORD00790,2024-09-04,ST00945,1,BR00103,CUST00138
ORD00791,2024-09-30,ST00025,47,BR00133,CUST00515
ORD00792,2024-06-27,ST00491,23,BR00578,CUST00838
ORD00793,2023-12-26,ST00546,34,BR00231,CUST08420
ORD00794,2024-03-30,ST00899,22,BR00930,CUST00669
ORD00795,2024-08-10,ST00857,33,BR00758,CUST00612
ORD00796,2024-07-09,ST00325,13,BR00038,CUST06742
ORD00797,2024-06-28,ST00876,46,BR00529,CUST01969
ORD00798,2024-08-06,ST00905,27,BR00298,CUST01261
ORD00799,2024-09-13,ST00025,43,BR00499,CUST06393
ORD00800,2024-07-18,ST00844,18,BR00066,CUST09074
ORD00801,2024-07-11,ST00862,38,BR00072,CUST05322
ORD00802,2024-11-01,ST00937,39,BR00090,CUST06235
ORD00803,2024-09-15,ST00813,13,BR00144,CUST09250
ORD00804,2024-04-28,ST00383,27,BR00713,CUST06748
ORD00805,2024-11-06,ST00522,15,BR00170,CUST06349
ORD00806,2024-05-15,ST00712,30,BR00231,CUST06688
ORD00807,2024-01-08,ST00382,45,BR00051,CUST03360
ORD00808,2024-10-30,ST00967,24,BR00467,CUST01618
ORD00809,2024-03-25,ST00183,15,BR00290,CUST00453
ORD00810,2024-08-05,ST00955,35,BR00552,CUST08173
ORD00811,2024-09-15,ST00306,39,BR00200,CUST02898
ORD00812,2024-12-02,ST00783,7,BR00111,CUST08556
ORD00813,2024-09-08,ST00794,19,BR00064,CUST03509
ORD00814,2024-07-25,ST00389,6,BR00937,CUST07317
ORD00815,2024-06-30,ST00226,9,BR00992,CUST05612
ORD00816,2024-12-02,ST00515,37,BR00383,CUST09941
ORD00817,2024-09-26,ST00791,22,BR00427,CUST04216
ORD00818,2024-05-09,ST00403,28,BR00803,CUST09945
ORD00819,2024-07-06,ST00336,3,BR00715,CUST06354
ORD00820,2024-04-18,ST00521,36,BR00229,CUST06716
ORD00821,2024-11-26,ST00508,32,BR00972,CUST00167
ORD00822,2024-11-25,ST00139,19,BR00192,CUST06810
ORD00823,2024-11-21,ST00989,45,BR00151,CUST06458
ORD00824,2024-02-17,ST00485,2,BR00591,CUST07091
ORD00825,2024-03-10,ST00206,31,BR00715,CUST03921
ORD00826,2024-04-01,ST00191,26,BR00678,CUST03900
ORD00827,2024-02-09,ST00969,14,BR00838,CUST00614
ORD00828,2024-05-01,ST00067,42,BR00967,CUST01575
ORD00829,2024-04-10,ST00527,2,BR00434,CUST02777
ORD00830,2024-12-05,ST00866,11,BR00166,CUST06171
ORD00831,2024-06-19,ST00562,32,BR00885,CUST06717
ORD00832,2024-01-05,ST00536,12,BR00449,CUST08831
ORD00833,2024-10-22,ST00184,18,BR00231,CUST01942
ORD00834,2024-12-06,ST00873,1,BR00509,CUST00082
ORD00835,2024-08-08,ST00663,32,BR00357,CUST08797
ORD00836,2024-04-30,ST00769,47,BR00816,CUST04432
ORD00837,2024-09-03,ST00284,25,BR00834,CUST00728
ORD00838,2024-08-23,ST00650,31,BR00900,CUST09678
ORD00839,2024-05-08,ST00874,17,BR00708,CUST07903
ORD00840,2024-06-26,ST00973,29,BR00832,CUST09839
ORD00841,2024-08-08,ST00094,8,BR00754,CUST04507
ORD00842,2024-09-27,ST00215,46,BR00322,CUST04166
ORD00843,2024-02-06,ST00349,45,BR00308,CUST03467
ORD00844,2024-04-08,ST00535,29,BR00870,CUST09866
ORD00845,2024-07-09,ST00386,43,BR00877,CUST02286
ORD00846,2024-09-12,ST00034,50,BR00225,CUST04355
ORD00847,2024-06-04,ST00735,43,BR00212,CUST09674
ORD00848,2024-08-08,ST00583,45,BR00042,CUST05447
ORD00849,2024-12-06,ST00585,33,BR00065,CUST04106
ORD00850,2024-11-30,ST00329,17,BR00507,CUST08089
ORD00851,2024-01-29,ST00273,15,BR00872,CUST06633
ORD00852,2024-06-25,ST00871,1,BR00351,CUST01368
ORD00853,2024-03-16,ST00337,39,BR00047,CUST08639
ORD00854,2024-09-15,ST00931,24,BR00728,CUST09180
ORD00855,2024-06-04,ST00765,9,BR00105,CUST04327
ORD00856,2024-10-08,ST00979,7,BR00130,CUST03494
ORD00857,2024-09-09,ST00831,33,BR00678,CUST05615
ORD00858,2024-07-15,ST00411,40,BR00164,CUST04484
ORD00859,2024-03-13,ST00951,34,BR00553,CUST04544
ORD00860,2024-12-15,ST00357,13,BR00471,CUST02385
ORD00861,2024-04-09,ST00353,24,BR00085,CUST04308
ORD00862,2024-04-25,ST00968,12,BR00832,CUST08973
ORD00863,2024-11-29,ST00310,48,BR00536,CUST01960
ORD00864,2024-09-09,ST00510,29,BR00475,CUST05036
ORD00865,2024-09-26,ST00161,6,BR00898,CUST07500
ORD00866,2024-02-15,ST00443,26,BR00575,CUST01396
ORD00867,2024-09-30,ST00555,47,BR00271,CUST09146
ORD00868,2024-04-30,ST00039,18,BR00503,CUST04049
ORD00869,2024-03-08,ST00371,31,BR00298,CUST05517
ORD00870,2024-09-03,ST00730,27,BR00555,CUST00616
ORD00871,2024-05-11,ST00041,10,BR00150,CUST05802
ORD00872,2024-01-16,ST00711,42,BR00595,CUST05062
ORD00873,2024-05-02,ST00480,49,BR00842,CUST02474
ORD00874,2024-06-10,ST00495,29,BR00232,CUST00392
ORD00875,2024-05-22,ST00728,48,BR00987,CUST03049
ORD00876,2024-05-24,ST00276,46,BR00073,CUST00172
ORD00877,2024-11-09,ST00224,31,BR00773,CUST04897
ORD00878,2024-01-03,ST00315,2,BR00051,CUST00859
ORD00879,2024-10-08,ST00910,11,BR00745,CUST09110
ORD00880,2024-06-18,ST00469,45,BR00894,CUST05987
ORD00881,2024-06-09,ST00085,47,BR00002,CUST07945
ORD00882,2024-03-08,ST00815,33,BR00001,CUST02065
ORD00883,2024-10-26,ST00795,43,BR00053,CUST03729
ORD00884,2024-11-14,ST00869,37,BR00949,CUST05318
ORD00885,2024-05-17,ST00667,15,BR00838,CUST09756
ORD00886,2024-04-07,ST00939,50,BR00749,CUST07090
ORD00887,2024-11-08,ST00395,18,BR00935,CUST01440
ORD00888,2024-03-28,ST00145,44,BR00060,CUST01530
ORD00889,2024-05-25,ST00859,43,BR00938,CUST09750
ORD00890,2024-12-14,ST00145,11,BR00100,CUST03468
ORD00891,2024-04-29,ST00790,5,BR00721,CUST01592
ORD00892,2024-11-02,ST00175,40,BR00503,CUST01342
ORD00893,2024-08-04,ST00545,25,BR00276,CUST06528
ORD00894,2024-02-11,ST00875,49,BR00981,CUST09624
ORD00895,2024-02-05,ST00635,32,BR00018,CUST04693
ORD00896,2024-06-04,ST00528,5,BR00197,CUST08322
ORD00897,2024-12-03,ST00701,11,BR00901,CUST02662
ORD00898,2024-03-04,ST00584,16,BR00362,CUST07399
ORD00899,2024-05-15,ST00951,49,BR00858,CUST00355
