HistoryID,CardID,StatusChangeDate,PreviousCardType,NewCardType,SpendingDuringPeriod
361,CARD_1f637bb8,2023-12-02,MEMBERSHIP,SILVER,9959414.36
362,CARD_1f637bb8,2024-03-01,SILVER,GOLD,8089032.32
363,CARD_0a4cb7d0,2024-01-01,MEMBERSHIP,SILVER,3199283.9
364,CARD_0e4aaea6,2024-01-17,MEMBERSHIP,SILVER,7220419.87
365,CARD_0e4aaea6,2024-04-16,SILVER,GOLD,6722411.19
366,CARD_0e4aaea6,2024-07-15,GOLD,SILVER,5418084.01
367,CARD_0e4aaea6,2024-10-13,SILVER,GOLD,4807439.55
368,CARD_650bc612,2023-11-17,MEMBERSHIP,SILVER,4037167.95
369,CARD_25092b43,2024-07-15,MEMBERSHIP,SILVER,4359803.83
370,CARD_a336f848,2024-12-07,MEMBERSHIP,SILVER,1893384.92
371,CARD_a807bdeb,2023-05-05,MEMBERSHIP,SILVER,8683786.4
372,CARD_a807bdeb,2023-11-01,SILVER,GOLD,7410705.82
373,CARD_f234dc09,2024-12-11,MEMBERSHIP,SILVER,1917089.17
374,CARD_bf24edb2,2024-12-14,MEMBERSHIP,SILVER,3647385.86
375,CARD_d0a2f411,2024-03-08,MEMBERSHIP,SILVER,7141989.08
376,CARD_d0a2f411,2024-09-04,SILVER,GOLD,7281491.03
377,CARD_d0a2f411,2024-12-03,GOLD,SILVER,7951674.5
378,CARD_edf29e8f,2023-09-29,MEMBERSHIP,SILVER,5931349.8
379,CARD_edf29e8f,2023-12-28,SILVER,GOLD,3193342.45
380,CARD_edf29e8f,2024-03-27,GOLD,SILVER,1986938.69
381,CARD_c3a50ee4,2023-01-07,MEMBERSHIP,SILVER,9782395.96
382,CARD_c3a50ee4,2023-04-07,SILVER,GOLD,4990798.17
383,CARD_c3a50ee4,2023-07-06,GOLD,SILVER,10188959.37
384,CARD_c3a50ee4,2023-10-04,SILVER,GOLD,8212020.0
385,CARD_3e0fd189,2024-03-14,MEMBERSHIP,SILVER,2300439.47
386,CARD_41c8a6a6,2024-07-09,MEMBERSHIP,SILVER,6245538.26
387,CARD_ac05d995,2023-05-02,MEMBERSHIP,SILVER,5242677.33
388,CARD_ac05d995,2023-07-31,SILVER,GOLD,2424784.66
389,CARD_afdac2dc,2023-08-27,MEMBERSHIP,SILVER,3858707.96
390,CARD_89fd2547,2023-04-01,MEMBERSHIP,SILVER,5302008.1
391,CARD_89fd2547,2023-09-28,SILVER,GOLD,4267029.41
392,CARD_a48f09a1,2024-03-05,MEMBERSHIP,SILVER,4688479.46
393,CARD_a48f09a1,2024-09-01,SILVER,GOLD,1163849.98
394,CARD_87afd159,2023-12-14,MEMBERSHIP,SILVER,2312833.53
395,CARD_b272570a,2024-06-22,MEMBERSHIP,SILVER,8227897.0
396,CARD_b272570a,2024-09-20,SILVER,GOLD,6950172.35
397,CARD_b48a4180,2023-06-19,MEMBERSHIP,GOLD,6957941.13
398,CARD_26afb5ec,2024-06-23,MEMBERSHIP,SILVER,2120342.65
399,CARD_fce9fc8f,2024-03-10,MEMBERSHIP,SILVER,6515282.45
400,CARD_fce9fc8f,2024-06-08,SILVER,GOLD,5552486.77
401,CARD_fce9fc8f,2024-09-06,GOLD,SILVER,8558461.81
402,CARD_fce9fc8f,2024-12-05,SILVER,GOLD,8061461.78
403,CARD_857aada7,2024-07-25,MEMBERSHIP,SILVER,8986064.96
404,CARD_857aada7,2024-10-23,SILVER,GOLD,1756059.29
405,CARD_470f35fe,2023-11-01,MEMBERSHIP,SILVER,2569525.61
406,CARD_62e2aa73,2024-08-27,MEMBERSHIP,SILVER,5431200.54
407,CARD_b3defe03,2023-08-14,MEMBERSHIP,GOLD,7834204.25
408,CARD_b3defe03,2023-11-12,GOLD,SILVER,5620609.53
409,CARD_b3defe03,2024-02-10,SILVER,GOLD,9331604.52
410,CARD_a72cf98b,2024-03-17,MEMBERSHIP,SILVER,2744777.8
411,CARD_829dfa9d,2024-05-01,MEMBERSHIP,SILVER,6178638.09
412,CARD_829dfa9d,2024-10-28,SILVER,GOLD,9595971.03
413,CARD_8b59f54b,2024-04-02,MEMBERSHIP,SILVER,1492913.46
414,CARD_5ed6f99f,2024-12-01,MEMBERSHIP,SILVER,919306.78
415,CARD_da471a80,2023-12-21,MEMBERSHIP,SILVER,2937606.15
416,CARD_b8bba39a,2024-01-15,MEMBERSHIP,SILVER,6392554.81
417,CARD_b8bba39a,2024-04-14,SILVER,GOLD,4056574.04
418,CARD_9149cdd4,2024-06-19,MEMBERSHIP,SILVER,6978412.5
419,CARD_9149cdd4,2024-09-17,SILVER,GOLD,8409469.24
420,CARD_9149cdd4,2024-12-16,GOLD,SILVER,7307238.87
421,CARD_9f88ca7c,2023-11-23,MEMBERSHIP,GOLD,10364404.49
422,CARD_ddd79cb2,2024-12-15,MEMBERSHIP,SILVER,1237895.0
423,CARD_f6a1f122,2023-05-17,MEMBERSHIP,SILVER,5220819.73
424,CARD_f6a1f122,2023-11-13,SILVER,GOLD,5232682.65
425,CARD_0e14010e,2024-09-02,MEMBERSHIP,SILVER,3371290.1
426,CARD_ad5cf379,2024-02-05,MEMBERSHIP,SILVER,4279978.55
427,CARD_17e3153e,2024-07-26,MEMBERSHIP,SILVER,1177180.59
428,CARD_8423ee0b,2023-10-18,MEMBERSHIP,SILVER,5084762.38
429,CARD_ba9a43da,2024-04-15,MEMBERSHIP,SILVER,3822098.44
430,CARD_ba9a43da,2024-07-14,SILVER,GOLD,3002694.76
431,CARD_818ae241,2024-07-19,MEMBERSHIP,SILVER,8381854.37
432,CARD_818ae241,2024-10-17,SILVER,GOLD,1764426.77
433,CARD_bd119b6c,2024-03-07,MEMBERSHIP,SILVER,2133756.76
434,CARD_980fe96b,2024-10-08,MEMBERSHIP,SILVER,6896325.68
435,CARD_2f8a5441,2023-10-10,MEMBERSHIP,SILVER,1524691.49
436,CARD_13abe981,2024-08-12,MEMBERSHIP,SILVER,3564151.7
437,CARD_5cc064c5,2024-07-05,MEMBERSHIP,SILVER,1498435.6
438,CARD_39244171,2024-11-10,MEMBERSHIP,SILVER,3933385.28
439,CARD_dd4150da,2023-12-24,MEMBERSHIP,SILVER,8919996.7
440,CARD_dd4150da,2024-03-23,SILVER,GOLD,5759794.77
441,CARD_9d8bdc0b,2024-11-03,MEMBERSHIP,SILVER,3176222.33
442,CARD_43cffaa4,2024-11-08,MEMBERSHIP,SILVER,3972857.58
443,CARD_8e70e37c,2023-10-05,MEMBERSHIP,SILVER,6765529.57
444,CARD_8e70e37c,2024-01-03,SILVER,GOLD,3589717.43
445,CARD_0a31de7f,2024-07-23,MEMBERSHIP,SILVER,3167264.86
446,CARD_5f9da8d2,2024-09-11,MEMBERSHIP,SILVER,6318966.9
447,CARD_5f9da8d2,2024-12-10,SILVER,GOLD,3495713.8
448,CARD_2d351f24,2023-02-17,MEMBERSHIP,SILVER,9452170.8
449,CARD_2d351f24,2023-08-16,SILVER,GOLD,6329808.72
450,CARD_2d351f24,2023-11-14,GOLD,SILVER,7485507.57
451,CARD_c266ac95,2024-03-31,MEMBERSHIP,SILVER,3537765.57
452,CARD_7ede075f,2024-09-23,MEMBERSHIP,SILVER,3154697.22
453,CARD_179e1672,2024-12-14,MEMBERSHIP,SILVER,4026020.33
454,CARD_b4557c23,2023-01-30,MEMBERSHIP,SILVER,5350490.82
455,CARD_b4557c23,2023-07-29,SILVER,GOLD,1714986.87
456,CARD_711eef1f,2023-12-16,MEMBERSHIP,SILVER,3688565.94
457,CARD_711eef1f,2024-06-13,SILVER,GOLD,5156024.04
458,CARD_9e750813,2023-05-11,MEMBERSHIP,SILVER,6837758.26
459,CARD_9e750813,2023-08-09,SILVER,GOLD,10000097.09
460,CARD_f524411f,2024-07-03,MEMBERSHIP,SILVER,7801499.52
461,CARD_f524411f,2024-10-01,SILVER,GOLD,9899049.74
462,CARD_bdc6d53a,2024-08-30,MEMBERSHIP,SILVER,6619951.49
463,CARD_fcd4a92c,2024-08-15,MEMBERSHIP,SILVER,6069495.23
464,CARD_b6cbe8ff,2023-09-11,MEMBERSHIP,SILVER,3453750.77
465,CARD_fc5b5aaa,2024-04-30,MEMBERSHIP,SILVER,2294477.64
466,CARD_10492700,2023-06-13,MEMBERSHIP,SILVER,5598591.98
467,CARD_831a4349,2023-12-24,MEMBERSHIP,SILVER,7877593.49
468,CARD_831a4349,2024-06-21,SILVER,GOLD,2435591.79
469,CARD_831a4349,2024-09-19,GOLD,SILVER,6101250.08
470,CARD_cec82900,2024-05-27,MEMBERSHIP,SILVER,2907393.54
471,CARD_b92dc9bf,2023-12-20,MEMBERSHIP,SILVER,1958401.09
472,CARD_56a480f9,2023-05-21,MEMBERSHIP,GOLD,8199020.59
473,CARD_7d34ca2b,2023-08-26,MEMBERSHIP,SILVER,2494901.83
474,CARD_337d19b2,2024-12-12,MEMBERSHIP,SILVER,6109191.81
475,CARD_54ed790b,2024-11-10,MEMBERSHIP,SILVER,473484.12
476,CARD_b4c6983e,2024-07-08,MEMBERSHIP,SILVER,5785951.44
477,CARD_9008cc60,2024-12-29,MEMBERSHIP,SILVER,5373161.05
478,CARD_2fcba4ea,2023-08-26,MEMBERSHIP,SILVER,7469515.25
479,CARD_2fcba4ea,2023-11-24,SILVER,GOLD,4315520.22
480,CARD_8e15ed6a,2023-05-29,MEMBERSHIP,SILVER,6657172.88
481,CARD_8e15ed6a,2023-08-27,SILVER,GOLD,2147191.21
482,CARD_12814547,2024-12-27,MEMBERSHIP,SILVER,305475.59
483,CARD_6716f0aa,2023-06-23,MEMBERSHIP,GOLD,5916982.93
484,CARD_76fed891,2024-08-06,MEMBERSHIP,SILVER,6789804.43
485,CARD_9a66ea23,2023-08-29,MEMBERSHIP,SILVER,2701048.66
486,CARD_9a66ea23,2023-11-27,SILVER,GOLD,4298861.51
487,CARD_66b4c47c,2023-07-08,MEMBERSHIP,SILVER,2440611.95
488,CARD_66b4c47c,2024-01-04,SILVER,GOLD,2232833.54
489,CARD_bb5e953d,2024-03-16,MEMBERSHIP,SILVER,5850446.48
490,CARD_bb5e953d,2024-06-14,SILVER,GOLD,4702607.32
491,CARD_5e637623,2023-08-26,MEMBERSHIP,SILVER,7664784.15
492,CARD_5e637623,2024-02-22,SILVER,GOLD,1743057.92
493,CARD_5e637623,2024-05-22,GOLD,SILVER,6035899.02
494,CARD_7ee966ad,2023-12-13,MEMBERSHIP,SILVER,3595114.36
495,CARD_7ee966ad,2024-03-12,SILVER,GOLD,5073045.1
496,CARD_5b1fd6b7,2024-01-01,MEMBERSHIP,SILVER,7119162.0
497,CARD_5b1fd6b7,2024-03-31,SILVER,GOLD,8331130.9
498,CARD_5b1fd6b7,2024-06-29,GOLD,SILVER,635897.27
499,CARD_a868acb9,2024-11-04,MEMBERSHIP,SILVER,5351242.09
500,CARD_b7da9d12,2024-12-06,MEMBERSHIP,SILVER,3827547.82
501,CARD_ebff9064,2024-10-12,MEMBERSHIP,SILVER,3573798.42
502,CARD_810ab649,2024-04-29,MEMBERSHIP,GOLD,6751946.07
503,CARD_a3587252,2024-08-18,MEMBERSHIP,SILVER,4593160.03
504,CARD_a3587252,2024-11-16,SILVER,GOLD,3725957.63
505,CARD_b3f43ba3,2024-12-02,MEMBERSHIP,SILVER,944465.95
506,CARD_7db63fdb,2024-01-03,MEMBERSHIP,SILVER,7172046.97
507,CARD_7db63fdb,2024-04-02,SILVER,GOLD,7699544.66
508,CARD_7db63fdb,2024-07-01,GOLD,SILVER,2214505.56
509,CARD_7db63fdb,2024-09-29,SILVER,GOLD,1957565.27
510,CARD_420a51c4,2023-04-21,MEMBERSHIP,SILVER,6425704.13
511,CARD_420a51c4,2023-10-18,SILVER,GOLD,4830689.56
512,CARD_420a51c4,2024-01-16,GOLD,SILVER,2646591.1
513,CARD_5af37abb,2023-12-20,MEMBERSHIP,SILVER,3942095.31
514,CARD_0ad25847,2024-09-22,MEMBERSHIP,SILVER,5898328.0
515,CARD_7823b539,2024-05-24,MEMBERSHIP,SILVER,2745704.79
516,CARD_7f9f8c92,2024-11-24,MEMBERSHIP,SILVER,1444568.3
517,CARD_6335da6a,2023-09-28,MEMBERSHIP,SILVER,7334236.5
518,CARD_6335da6a,2023-12-27,SILVER,GOLD,6940204.67
519,CARD_6335da6a,2024-03-26,GOLD,SILVER,3734557.75
520,CARD_10d7ea46,2024-03-12,MEMBERSHIP,SILVER,5190777.99
521,CARD_ce9f5776,2024-03-21,MEMBERSHIP,SILVER,6702906.0
522,CARD_ce9f5776,2024-12-16,SILVER,GOLD,4650945.52
523,CARD_9cbb1db0,2024-07-15,MEMBERSHIP,SILVER,6003718.0
524,CARD_74e1db9c,2023-08-14,MEMBERSHIP,SILVER,4100490.99
525,CARD_74e1db9c,2024-02-10,SILVER,GOLD,2048350.59
526,CARD_d539c6ee,2024-04-07,MEMBERSHIP,SILVER,1441048.54
527,CARD_d539c6ee,2024-07-06,SILVER,GOLD,9321731.85
528,CARD_8fa7f433,2023-11-17,MEMBERSHIP,SILVER,6515361.03
529,CARD_8fa7f433,2024-05-15,SILVER,GOLD,3833996.97
530,CARD_34eb1d0b,2023-09-21,MEMBERSHIP,SILVER,5805403.99
531,CARD_34eb1d0b,2024-03-19,SILVER,GOLD,787891.0
532,CARD_4254c697,2024-08-31,MEMBERSHIP,SILVER,5132586.55
533,CARD_7fa4adc2,2023-12-22,MEMBERSHIP,SILVER,1725290.28
534,CARD_62dbab3a,2024-12-24,MEMBERSHIP,SILVER,411813.92
535,CARD_262971d6,2024-04-06,MEMBERSHIP,SILVER,6287293.89
536,CARD_a469538f,2023-05-30,MEMBERSHIP,GOLD,7783763.83
537,CARD_98b0004d,2023-09-02,MEMBERSHIP,SILVER,5576482.33
538,CARD_98b0004d,2024-05-29,SILVER,GOLD,6637281.17
539,CARD_d18331ce,2024-09-19,MEMBERSHIP,SILVER,1674457.0
540,CARD_b4276be3,2024-07-27,MEMBERSHIP,SILVER,3356068.32
541,CARD_7ebd0881,2023-04-26,MEMBERSHIP,SILVER,6642670.6
542,CARD_7ebd0881,2023-07-25,SILVER,GOLD,3565038.15
543,CARD_9b86a653,2023-12-21,MEMBERSHIP,SILVER,5438924.96
544,CARD_9b86a653,2024-06-18,SILVER,GOLD,3852591.57
545,CARD_9b86a653,2024-09-16,GOLD,SILVER,2427753.66
546,CARD_62965ba3,2024-11-05,MEMBERSHIP,SILVER,3603756.73
547,CARD_562f98c5,2023-10-02,MEMBERSHIP,SILVER,3350446.78
548,CARD_af5ee87b,2023-09-05,MEMBERSHIP,SILVER,5821037.62
549,CARD_af5ee87b,2024-03-03,SILVER,GOLD,6379482.21
550,CARD_ce2ac518,2024-04-24,MEMBERSHIP,SILVER,3485624.39
551,CARD_ce2ac518,2024-07-23,SILVER,GOLD,2955281.4
552,CARD_7ca2a9cf,2024-01-22,MEMBERSHIP,SILVER,6542026.47
553,CARD_7ca2a9cf,2024-10-18,SILVER,GOLD,5030342.27
554,CARD_22923403,2024-04-10,MEMBERSHIP,SILVER,6465562.12
555,CARD_eb32b0ae,2024-09-28,MEMBERSHIP,SILVER,2047668.83
556,CARD_ba363874,2023-06-07,MEMBERSHIP,SILVER,7892544.98
557,CARD_ba363874,2023-09-05,SILVER,GOLD,6599664.36
558,CARD_ba363874,2024-03-03,GOLD,SILVER,4292316.89
559,CARD_34e8e19c,2024-08-14,MEMBERSHIP,SILVER,5294106.26
560,CARD_34e8e19c,2024-11-12,SILVER,GOLD,6603898.2
561,CARD_e37dafeb,2024-04-04,MEMBERSHIP,SILVER,2814356.39
562,CARD_09d0b953,2023-12-23,MEMBERSHIP,SILVER,8841807.17
563,CARD_09d0b953,2024-09-18,SILVER,GOLD,8884592.07
564,CARD_0f73a64f,2024-10-12,MEMBERSHIP,SILVER,6600352.69
565,CARD_f8fb3cd1,2024-08-03,MEMBERSHIP,SILVER,1054092.79
566,CARD_35e6f1ed,2024-05-02,MEMBERSHIP,SILVER,4904885.69
567,CARD_35e6f1ed,2024-07-31,SILVER,GOLD,6381754.08
568,CARD_2bb24f03,2023-06-06,MEMBERSHIP,SILVER,5531934.18
569,CARD_2bb24f03,2023-09-04,SILVER,GOLD,6582662.74
570,CARD_2bb24f03,2023-12-03,GOLD,SILVER,6764290.85
571,CARD_db1f1882,2024-10-30,MEMBERSHIP,SILVER,3153832.22
572,CARD_a9f2e75e,2023-05-08,MEMBERSHIP,SILVER,6684070.54
573,CARD_a9f2e75e,2023-08-06,SILVER,GOLD,1179105.47
574,CARD_3a1543c0,2023-01-17,MEMBERSHIP,SILVER,6854315.84
575,CARD_3a1543c0,2023-04-17,SILVER,GOLD,4512204.89
576,CARD_048a8188,2024-08-12,MEMBERSHIP,SILVER,6323816.0
577,CARD_f8dde523,2023-04-08,MEMBERSHIP,SILVER,1375054.42
578,CARD_e5833771,2023-08-15,MEMBERSHIP,SILVER,2904195.69
579,CARD_9c389c05,2024-08-14,MEMBERSHIP,SILVER,3617994.09
580,CARD_7a11ebb3,2024-02-05,MEMBERSHIP,SILVER,8706366.02
581,CARD_7a11ebb3,2024-05-05,SILVER,GOLD,5946431.24
582,CARD_7a11ebb3,2024-11-01,GOLD,SILVER,7446198.89
583,CARD_8699b6ec,2024-10-21,MEMBERSHIP,SILVER,2057202.92
584,CARD_1ab77a52,2023-05-27,MEMBERSHIP,SILVER,2997062.53
585,CARD_ab794881,2024-07-29,MEMBERSHIP,GOLD,10228996.38
586,CARD_971b6bed,2024-09-29,MEMBERSHIP,SILVER,5113896.02
587,CARD_971b6bed,2024-12-28,SILVER,GOLD,6857137.85
588,CARD_5d0299e0,2023-04-04,MEMBERSHIP,SILVER,3668706.39
589,CARD_5d0299e0,2023-07-03,SILVER,GOLD,4106841.25
590,CARD_8699de6a,2024-12-14,MEMBERSHIP,SILVER,7951745.41
591,CARD_11605d0d,2024-10-12,MEMBERSHIP,SILVER,6859276.94
592,CARD_457b01d0,2024-11-18,MEMBERSHIP,GOLD,8952963.39
593,CARD_15a87d44,2024-10-06,MEMBERSHIP,SILVER,2909572.22
594,CARD_e2457c41,2024-12-10,MEMBERSHIP,SILVER,6154785.27
595,CARD_894545b3,2024-09-14,MEMBERSHIP,GOLD,6769961.99
596,CARD_796ba213,2023-06-05,MEMBERSHIP,SILVER,3931835.96
597,CARD_796ba213,2023-09-03,SILVER,GOLD,7462669.16
598,CARD_796ba213,2023-12-02,GOLD,SILVER,5287617.24
599,CARD_d1bc297c,2023-08-13,MEMBERSHIP,SILVER,4058350.79
600,CARD_d1bc297c,2023-11-11,SILVER,GOLD,8643276.82
601,CARD_ded3d805,2023-05-05,MEMBERSHIP,SILVER,5885487.58
602,CARD_dafb28eb,2024-03-05,MEMBERSHIP,SILVER,5362420.02
603,CARD_dafb28eb,2024-09-01,SILVER,GOLD,6998013.45
604,CARD_7e294e8e,2024-02-13,MEMBERSHIP,SILVER,5227465.6
605,CARD_7e294e8e,2024-11-09,SILVER,GOLD,6741336.22
606,CARD_afafce3c,2024-06-26,MEMBERSHIP,SILVER,4852466.94
607,CARD_d801b649,2024-02-28,MEMBERSHIP,GOLD,7015125.76
608,CARD_2f784c5e,2023-12-07,MEMBERSHIP,SILVER,5031144.69
609,CARD_2f784c5e,2024-06-04,SILVER,GOLD,10395361.9
610,CARD_2f784c5e,2024-09-02,GOLD,SILVER,6352353.43
611,CARD_23a6673a,2024-04-05,MEMBERSHIP,SILVER,2032643.38
612,CARD_23a6673a,2024-07-04,SILVER,GOLD,5209583.64
613,CARD_3ca564af,2024-08-08,MEMBERSHIP,SILVER,7539083.86
614,CARD_2620ad24,2024-11-29,MEMBERSHIP,SILVER,8597042.82
615,CARD_46d1f083,2024-01-09,MEMBERSHIP,SILVER,6119890.33
616,CARD_46d1f083,2024-07-07,SILVER,GOLD,3717031.61
617,CARD_de469253,2023-12-15,MEMBERSHIP,SILVER,1146422.73
618,CARD_834470ad,2024-04-02,MEMBERSHIP,SILVER,2997098.4
619,CARD_834470ad,2024-07-01,SILVER,GOLD,3419641.93
620,CARD_2c0e0973,2023-11-18,MEMBERSHIP,SILVER,4989374.15
621,CARD_2c0e0973,2024-05-16,SILVER,GOLD,5626331.98
622,CARD_dd99e9e0,2024-04-02,MEMBERSHIP,SILVER,5544782.97
623,CARD_dd99e9e0,2024-07-01,SILVER,GOLD,4578022.99
624,CARD_dd99e9e0,2024-09-29,GOLD,SILVER,2040876.13
625,CARD_dd99e9e0,2024-12-28,SILVER,GOLD,5819106.55
626,CARD_95487dbc,2024-02-08,MEMBERSHIP,SILVER,195049.0
627,CARD_95487dbc,2024-08-06,SILVER,GOLD,1157563.39
628,CARD_2046ef8d,2024-12-09,MEMBERSHIP,SILVER,6019394.47
629,CARD_b669e0b0,2024-08-24,MEMBERSHIP,SILVER,9471975.61
630,CARD_b669e0b0,2024-11-22,SILVER,GOLD,6665889.07
631,CARD_35145741,2024-07-16,MEMBERSHIP,SILVER,6909114.58
632,CARD_35145741,2024-10-14,SILVER,GOLD,7041522.9
633,CARD_71191a06,2024-01-13,MEMBERSHIP,SILVER,4558738.59
634,CARD_71191a06,2024-04-12,SILVER,GOLD,3749642.3
635,CARD_71191a06,2024-07-11,GOLD,SILVER,740784.37
636,CARD_5ae884d7,2023-01-20,MEMBERSHIP,SILVER,7870797.06
637,CARD_5ae884d7,2023-04-20,SILVER,GOLD,6217572.31
638,CARD_5ae884d7,2023-10-17,GOLD,SILVER,2725378.76
639,CARD_3a792cea,2024-08-07,MEMBERSHIP,SILVER,643296.56
640,CARD_79dbe59b,2024-02-05,MEMBERSHIP,SILVER,2511813.42
641,CARD_79dbe59b,2024-05-05,SILVER,GOLD,3723575.49
642,CARD_153dfeeb,2023-04-03,MEMBERSHIP,SILVER,6405968.01
643,CARD_dee007cb,2024-06-10,MEMBERSHIP,SILVER,6361536.2
644,CARD_dee007cb,2024-12-07,SILVER,GOLD,9177119.19
645,CARD_c683f424,2023-12-28,MEMBERSHIP,SILVER,5606761.97
646,CARD_c683f424,2024-03-27,SILVER,GOLD,7682888.02
647,CARD_3ab25c57,2023-07-27,MEMBERSHIP,SILVER,2912161.21
648,CARD_3ab25c57,2024-01-23,SILVER,GOLD,3269726.58
649,CARD_c181da60,2023-12-10,MEMBERSHIP,SILVER,5899507.8
650,CARD_c181da60,2024-03-09,SILVER,GOLD,7731411.94
651,CARD_c2ce46fb,2024-04-07,MEMBERSHIP,SILVER,1784676.75
652,CARD_1c2b28ef,2024-04-05,MEMBERSHIP,SILVER,6000495.32
653,CARD_8d603fd8,2024-11-26,MEMBERSHIP,SILVER,8599606.16
654,CARD_f3a100d6,2024-06-22,MEMBERSHIP,SILVER,629060.63
655,CARD_a1458ed5,2023-05-10,MEMBERSHIP,SILVER,6982816.58
656,CARD_a1458ed5,2023-08-08,SILVER,GOLD,7363947.79
657,CARD_c43055df,2023-06-07,MEMBERSHIP,SILVER,9874809.05
658,CARD_c43055df,2024-03-03,SILVER,GOLD,6510608.1
659,CARD_60f612f6,2023-08-19,MEMBERSHIP,SILVER,6476561.36
660,CARD_60f612f6,2023-11-17,SILVER,GOLD,4785778.17
661,CARD_0ef24cee,2024-04-18,MEMBERSHIP,SILVER,5749676.68
662,CARD_0ef24cee,2024-10-15,SILVER,GOLD,1709819.81
663,CARD_6447eaba,2024-12-28,MEMBERSHIP,SILVER,5131493.09
664,CARD_552c773b,2023-06-25,MEMBERSHIP,SILVER,4294816.8
665,CARD_552c773b,2023-09-23,SILVER,GOLD,5398561.77
666,CARD_f00d5ee9,2024-04-19,MEMBERSHIP,SILVER,7138407.91
667,CARD_f00d5ee9,2024-10-16,SILVER,GOLD,9434022.94
668,CARD_c1a21df9,2024-04-16,MEMBERSHIP,SILVER,2294272.58
669,CARD_37f0fe7e,2024-02-13,MEMBERSHIP,SILVER,934640.62
670,CARD_921444fe,2023-03-03,MEMBERSHIP,SILVER,6875783.53
671,CARD_921444fe,2023-06-01,SILVER,GOLD,3768461.46
672,CARD_921444fe,2023-08-30,GOLD,SILVER,17074.04
673,CARD_921444fe,2023-11-28,SILVER,GOLD,2066839.13
674,CARD_1d5affeb,2023-10-19,MEMBERSHIP,SILVER,2263208.64
675,CARD_f4855afe,2023-07-17,MEMBERSHIP,GOLD,7195621.45
676,CARD_f0de183e,2024-03-20,MEMBERSHIP,SILVER,9096910.87
677,CARD_f0de183e,2024-06-18,SILVER,GOLD,9427139.33
678,CARD_889df314,2024-03-25,MEMBERSHIP,SILVER,2285350.61
679,CARD_4b31ba9c,2024-10-02,MEMBERSHIP,SILVER,2624060.86
680,CARD_b3767ca7,2024-08-13,MEMBERSHIP,SILVER,5969740.94
681,CARD_3d17041e,2023-10-24,MEMBERSHIP,SILVER,4250522.29
682,CARD_86ec71e0,2023-09-23,MEMBERSHIP,SILVER,3586271.7
683,CARD_86ec71e0,2023-12-22,SILVER,GOLD,5171619.91
684,CARD_86ec71e0,2024-03-21,GOLD,SILVER,4731517.49
685,CARD_47344655,2024-04-24,MEMBERSHIP,SILVER,5466201.52
686,CARD_ae2aebfc,2024-08-14,MEMBERSHIP,SILVER,1997556.86
687,CARD_d1f17cb8,2024-09-21,MEMBERSHIP,SILVER,8228972.03
688,CARD_d1f17cb8,2024-12-20,SILVER,GOLD,3219085.52
689,CARD_b9b0e712,2023-07-17,MEMBERSHIP,SILVER,3667741.55
690,CARD_b8acfb43,2023-07-27,MEMBERSHIP,SILVER,3159170.58
691,CARD_37983884,2024-07-06,MEMBERSHIP,GOLD,8885979.59
692,CARD_86f55d24,2023-12-15,MEMBERSHIP,SILVER,5309772.66
693,CARD_a2153bcc,2024-09-29,MEMBERSHIP,SILVER,7939016.21
694,CARD_a2153bcc,2024-12-28,SILVER,GOLD,6208302.72
695,CARD_f14005d2,2024-12-09,MEMBERSHIP,SILVER,5267565.64
696,CARD_e230be78,2024-05-05,MEMBERSHIP,SILVER,5409300.08
697,CARD_e230be78,2024-11-01,SILVER,GOLD,6722805.04
698,CARD_37151af0,2023-12-29,MEMBERSHIP,GOLD,7008126.53
699,CARD_003220f1,2024-02-26,MEMBERSHIP,SILVER,1062790.82
700,CARD_08997f73,2024-08-18,MEMBERSHIP,SILVER,6759254.42
701,CARD_2a2e2d07,2024-04-06,MEMBERSHIP,SILVER,5472896.61
702,CARD_2a2e2d07,2024-07-05,SILVER,GOLD,5239024.36
703,CARD_5cbf3c03,2023-11-28,MEMBERSHIP,SILVER,9234553.77
704,CARD_5cbf3c03,2024-02-26,SILVER,GOLD,8306701.37
705,CARD_c4ce9424,2024-06-21,MEMBERSHIP,SILVER,1581077.23
706,CARD_57a9f73a,2024-06-26,MEMBERSHIP,SILVER,7109340.95
707,CARD_57a9f73a,2024-12-23,SILVER,GOLD,7033081.84
708,CARD_70d619eb,2023-05-06,MEMBERSHIP,SILVER,4654164.73
709,CARD_70d619eb,2023-08-04,SILVER,GOLD,4448034.75
710,CARD_70d619eb,2023-11-02,GOLD,SILVER,5528358.1
711,CARD_9f7fc2a5,2023-12-27,MEMBERSHIP,SILVER,3925705.77
712,CARD_bbd67187,2023-11-10,MEMBERSHIP,SILVER,5892919.7
713,CARD_4dfef7ce,2024-06-17,MEMBERSHIP,SILVER,5979873.11
714,CARD_4dfef7ce,2024-12-14,SILVER,GOLD,5560914.74
715,CARD_f37e43e0,2024-12-06,MEMBERSHIP,SILVER,4996893.0
716,CARD_e5914ce3,2023-08-17,MEMBERSHIP,SILVER,4147017.96
717,CARD_46005b07,2024-06-03,MEMBERSHIP,SILVER,3152091.96
718,CARD_46005b07,2024-09-01,SILVER,GOLD,5194733.64
719,CARD_fcbaa891,2024-05-31,MEMBERSHIP,SILVER,5775342.57
720,CARD_fcbaa891,2024-11-27,SILVER,GOLD,10821436.77
